(-0.05566614866256714|-0.03718147054314613|0.04261279106140137|1.017656922340393);(-0.056862980127334595|-0.06917831301689148|0.02304806560277939|1.0209107398986816);(-0.06708750128746033|-0.06565122306346893|0.008499919436872005|1.0246803760528564);(-0.10602542757987976|-0.06367145478725433|0.002649907022714615|1.0285158157348633);(-0.1351374089717865|-0.06796874105930328|-0.004226701334118843|1.02690589427948);(-0.13156342506408691|-0.07178989797830582|-0.016572657972574234|1.0167038440704346);(-0.12441236525774002|-0.09078443795442581|-0.02354947105050087|1.007237434387207);(-0.11803092807531357|-0.08422685414552689|-0.00794427189975977|1.0171908140182495);(-0.1011781170964241|-0.05866857245564461|0.010481293313205242|1.0107842683792114);(-0.08821676671504974|-0.034217409789562225|0.016053378582000732|0.9925157427787781);(-0.10075703263282776|-0.02234303019940853|0.013976095244288445|0.993378221988678);(-0.11401748657226562|-0.009578781202435493|0.010366680100560188|0.997283935546875);(-0.1081370860338211|-0.019960813224315643|0.008770586922764778|0.999829888343811);(-0.11398434638977051|-0.02669273316860199|0.009933067485690117|1.0057175159454346);(-0.13031204044818878|-0.019423535093665123|0.003929812461137772|1.0099132061004639);(-0.1494743824005127|0.002839867491275072|-0.0006799362599849701|1.0067877769470215);(-0.16403457522392273|0.022109974175691605|0.013616678304970264|0.9983352422714233);(-0.17407406866550446|0.031358055770397186|0.010571518912911415|0.9995343089103699);(-0.16674548387527466|0.025877555832266808|-0.010344450362026691|0.9963178038597107);(-0.14739513397216797|0.038853101432323456|-0.01612473838031292|0.992773711681366);(-0.12840275466442108|0.04305034875869751|-0.01256649475544691|0.9827914237976074);(-0.12602698802947998|0.027953360229730606|-0.021909015253186226|0.9717234373092651);(-0.15311063826084137|0.02358381263911724|-0.035751763731241226|0.9696648716926575);(-0.19177871942520142|0.033633530139923096|-0.04353254660964012|0.9830314517021179);(-0.20254561305046082|0.029632285237312317|-0.04447123780846596|1.0019557476043701);(-0.1993638575077057|0.008603790774941444|-0.04521278664469719|1.0087734460830688);(-0.21531718969345093|0.029014352709054947|-0.05343968793749809|1.0183544158935547);(-0.24580593407154083|0.058460257947444916|-0.0664621889591217|1.015789270401001);(-0.2558704912662506|0.06981950253248215|-0.05814873427152634|1.002424716949463);(-0.26270854473114014|0.059745825827121735|-0.041252024471759796|1.0037050247192383);(-0.257419615983963|0.040703874081373215|-0.0275849848985672|1.004207730293274);(-0.22225874662399292|0.024264462292194366|-0.010770170018076897|0.9808581471443176);(-0.16535872220993042|0.02388811856508255|-0.002767227590084076|0.9735660552978516);(-0.13109004497528076|0.010529906488955021|-0.005369819700717926|0.9808782935142517);(-0.12897562980651855|-0.00010030623525381088|-0.010545250028371811|0.9855858683586121);(-0.12918125092983246|0.0066955601796507835|-0.022102918475866318|0.9868764281272888);(-0.1393701583147049|0.014463253319263458|-0.0389096774160862|0.9897751808166504);(-0.15028758347034454|-0.005550768226385117|-0.030763741582632065|1.0023609399795532);(-0.14837467670440674|0.0017661061137914658|-0.006588215008378029|1.0037240982055664);(-0.11766611784696579|0.004593317396938801|0.01808379963040352|1.0122489929199219);(-0.09772886335849762|-0.006744109094142914|0.009576741605997086|1.0325918197631836);(-0.08133634924888611|0.03589119389653206|-0.008565718308091164|0.9955947399139404);(-0.06610147655010223|0.045425258576869965|-0.014676636084914207|0.9751160740852356);(-0.07117634266614914|0.033817317336797714|-0.0373280867934227|0.9828125834465027);(-0.08100573718547821|0.05326632037758827|-0.06639139354228973|0.9645143747329712);(-0.07743735611438751|0.07435763627290726|-0.07090551406145096|0.9573620557785034);(-0.08752511441707611|0.11647718399763107|-0.08028863370418549|0.9682852029800415);(-0.11717730760574341|0.14512571692466736|-0.10691141337156296|0.9769793748855591);(-0.11778487265110016|0.13877926766872406|-0.12063934653997421|0.9742367267608643);(-0.11113925278186798|0.15454864501953125|-0.09503468126058578|0.9586143493652344);(-0.09202776849269867|0.16384270787239075|-0.07209403067827225|0.9654896855354309);(-0.09134399890899658|0.19159242510795593|-0.06995805352926254|0.9671985507011414);(-0.08360031247138977|0.20835717022418976|-0.06586296856403351|0.9650343060493469);(-0.061648931354284286|0.23857900500297546|-0.043301209807395935|0.9363353848457336);(-0.045467521995306015|0.26499953866004944|-0.02190500870347023|0.9267294406890869);(-0.047567181289196014|0.2574530839920044|-0.009038595482707024|0.9283481240272522);(-0.05964133143424988|0.23419389128684998|-0.008562985807657242|0.9337395429611206);(-0.08428691327571869|0.15999098122119904|-0.02806089259684086|0.9240384697914124);(-0.1289820671081543|0.19127096235752106|-0.01475740410387516|0.9001933336257935);(-0.1728210747241974|0.19611316919326782|0.019013330340385437|0.9199080467224121);(-0.17430993914604187|0.19683527946472168|0.02019103616476059|0.9199472069740295);(-0.1797066330909729|0.19995056092739105|0.022749952971935272|0.9168288111686707);(-0.18493340909481049|0.19317734241485596|0.02355210855603218|0.9199010133743286);(-0.18368300795555115|0.19643308222293854|0.021624069660902023|0.9218785166740417);(-0.17829367518424988|0.2039920538663864|0.015843115746974945|0.9171285033226013);(-0.1790418177843094|0.20853446424007416|0.01198781281709671|0.9155217409133911);(-0.1902620941400528|0.2024150788784027|0.015470653772354126|0.9170790314674377);(-0.19265499711036682|0.1980697363615036|0.0188097283244133|0.9177616834640503);(-0.19421319663524628|0.19979332387447357|0.020196378231048584|0.9175481796264648);(-0.19322092831134796|0.20403945446014404|0.020763885229825974|0.9167513847351074);(-0.18613135814666748|0.21316170692443848|0.01940932869911194|0.9126201868057251);(-0.18274879455566406|0.2232336848974228|0.013477150350809097|0.9054107666015625);(-0.18837733566761017|0.21770885586738586|0.00464562326669693|0.9049750566482544);(-0.1860639750957489|0.19140024483203888|-0.021711988374590874|0.9264841079711914);(-0.17529161274433136|0.19161421060562134|-0.043013062328100204|0.9282487630844116);(-0.18816125392913818|0.18059632182121277|-0.02387668564915657|0.9268537759780884);(-0.1889190375804901|0.18706253170967102|-0.01964317262172699|0.923222541809082);(-0.1698974072933197|0.2032749205827713|-0.04128134995698929|0.9209480881690979);(-0.14984646439552307|0.2223253846168518|-0.07067864388227463|0.928839921951294);(-0.144351527094841|0.21252946555614471|-0.07977359741926193|0.9388596415519714);(-0.14859868586063385|0.1929241269826889|-0.07602638006210327|0.9422624707221985);(-0.16805563867092133|0.1944892704486847|-0.05212418735027313|0.9299759864807129);(-0.1847056746482849|0.1828833371400833|-0.02613225392997265|0.9266431331634521);(-0.17078043520450592|0.19813725352287292|-0.035230934619903564|0.9199081659317017);(-0.15974488854408264|0.21498733758926392|-0.04680749773979187|0.9159229397773743);(-0.15313932299613953|0.2215777188539505|-0.06223345547914505|0.9223303198814392);(-0.16036781668663025|0.2140575349330902|-0.055976685136556625|0.9211308360099792);(-0.1973203420639038|0.2049626111984253|0.012470405548810959|0.912990152835846);(-0.1898023933172226|0.2084127813577652|0.02071881666779518|0.9148763418197632);(-0.18744918704032898|0.2124955654144287|0.02070089802145958|0.9124873876571655);(-0.19282051920890808|0.21897190809249878|0.013585574924945831|0.9058665633201599);(-0.1687135249376297|0.20643369853496552|-0.044484324753284454|0.924540638923645);(-0.15633197128772736|0.20501193404197693|-0.06851544976234436|0.9361808896064758);(-0.16891811788082123|0.19845160841941833|-0.049811944365501404|0.929790735244751);(-0.20244255661964417|0.19921621680259705|0.007635749876499176|0.9184659123420715);(-0.19959236681461334|0.20931103825569153|0.015197176486253738|0.9145228266716003);(-0.20100389420986176|0.2030317187309265|0.005252473056316376|0.9159637689590454);(-0.1542036235332489|0.21071982383728027|-0.0686972588300705|0.9322624206542969);(-0.1446375697851181|0.19802847504615784|-0.07966294884681702|0.9468109011650085);(-0.15095901489257812|0.19260074198246002|-0.07524964958429337|0.947547197341919);(-0.18628904223442078|0.179811030626297|-0.027569755911827087|0.9324055910110474);(-0.20296041667461395|0.20344744622707367|0.013104226440191269|0.9179988503456116);(-0.20060929656028748|0.20768465101718903|0.012973882257938385|0.9161531925201416);(-0.1809871792793274|0.19173038005828857|-0.031100504100322723|0.9296305179595947);(-0.1512077897787094|0.20528271794319153|-0.07551161199808121|0.9389253854751587);(-0.15271726250648499|0.2016456127166748|-0.07382334768772125|0.9406055212020874);(-0.1750326156616211|0.19172072410583496|-0.04176291450858116|0.9292121529579163);(-0.20383118093013763|0.19775575399398804|0.013138439506292343|0.9176063537597656);(-0.20048341155052185|0.20723523199558258|0.01928558573126793|0.9152817726135254);(-0.19997316598892212|0.2115432620048523|0.017183441668748856|0.9123499393463135);(-0.17300693690776825|0.19682079553604126|-0.04296397045254707|0.9318693280220032);(-0.151554673910141|0.1960737407207489|-0.07345347106456757|0.9432451128959656);(-0.15746881067752838|0.1993996798992157|-0.06759985536336899|0.939507782459259);(-0.17161528766155243|0.19555646181106567|-0.04662202298641205|0.9280601739883423);(-0.18678587675094604|0.1782565414905548|-0.025211546570062637|0.9288338422775269);(-0.18478871881961823|0.18418928980827332|-0.027410205453634262|0.9290463328361511);(-0.1720622479915619|0.20029239356517792|-0.043604783713817596|0.9274600744247437);(-0.16859252750873566|0.20564371347427368|-0.04689677059650421|0.9255704879760742);(-0.1898423582315445|0.18872474133968353|-0.018739987164735794|0.9250409007072449);(-0.2006068229675293|0.2081785649061203|0.006351277232170105|0.9127402901649475);(-0.1993533819913864|0.21112537384033203|0.007668927311897278|0.9112780690193176);(-0.18239077925682068|0.1882609874010086|-0.026985235512256622|0.9244067668914795);(-0.16024428606033325|0.20462842285633087|-0.06539147347211838|0.9363914728164673);(-0.15826964378356934|0.19676242768764496|-0.07051868736743927|0.9465006589889526);(-0.16440875828266144|0.19796769320964813|-0.06489013135433197|0.9413701891899109);(-0.20496873557567596|0.19150307774543762|0.00041395053267478943|0.9230300188064575);(-0.20423953235149384|0.21314595639705658|0.01725008711218834|0.9151325821876526);(-0.20286650955677032|0.21681779623031616|0.018389269709587097|0.914172887802124);(-0.1995057612657547|0.18423323333263397|-0.011263791471719742|0.9295150637626648);(-0.16265086829662323|0.19350601732730865|-0.06838802993297577|0.9510716199874878);(-0.16327010095119476|0.19112041592597961|-0.06699967384338379|0.9530091285705566);(-0.16680634021759033|0.19799421727657318|-0.061150599271059036|0.940747857093811);(-0.174625426530838|0.19498112797737122|-0.045054540038108826|0.9288486242294312);(-0.1767522245645523|0.19330620765686035|-0.03813575953245163|0.9270016551017761);(-0.16103388369083405|0.2081683874130249|-0.05916024371981621|0.9293161630630493);(-0.15539562702178955|0.20514975488185883|-0.06981946527957916|0.9374122619628906);(-0.16111674904823303|0.20391909778118134|-0.06448948383331299|0.9355916976928711);(-0.1867600530385971|0.18309566378593445|-0.02864227630198002|0.9270068407058716);(-0.2024468332529068|0.21286597847938538|0.007036987692117691|0.9127196073532104);(-0.20090244710445404|0.21621590852737427|0.010687991976737976|0.9116110801696777);(-0.17279192805290222|0.198923721909523|-0.039265237748622894|0.9299942255020142);(-0.1465165764093399|0.19767412543296814|-0.07696039974689484|0.9472483992576599);(-0.15001393854618073|0.18938305974006653|-0.07248498499393463|0.9492602944374084);(-0.16207557916641235|0.19634391367435455|-0.0640454962849617|0.940942108631134);(-0.18937130272388458|0.17505255341529846|-0.02727397531270981|0.9306765794754028);(-0.19484443962574005|0.17740675806999207|-0.016757909208536148|0.9265530705451965);(-0.17062844336032867|0.19769151508808136|-0.053422100841999054|0.9314260482788086);(-0.15172837674617767|0.19600771367549896|-0.07529205828905106|0.9444241523742676);(-0.15069036185741425|0.19646668434143066|-0.07517532259225845|0.9457955360412598);(-0.16445152461528778|0.20116731524467468|-0.06392908096313477|0.9372342824935913);(-0.2040015608072281|0.19448959827423096|0.0007176324725151062|0.9192911386489868);
(0.04021994769573212|0.03715885803103447|-0.7352928519248962|0.027796536684036255);(0.019060643389821053|0.09287352859973907|-0.6137860417366028|0.06928941607475281);(0.030587678775191307|0.08039155602455139|-0.5625634789466858|0.07160891592502594);(0.04494601860642433|0.0493912436068058|-0.5528942346572876|0.05960520729422569);(0.0551372654736042|-0.038792673498392105|-0.5672746896743774|0.04053323343396187);(0.06625807285308838|-0.17640934884548187|-0.6547130346298218|0.013750111684203148);(0.05045244097709656|-0.21571308374404907|-0.7402330040931702|-0.0003643576055765152);(0.03088037483394146|-0.23550917208194733|-0.7836888432502747|-0.015340395271778107);(0.015446034260094166|-0.2718501091003418|-0.7878888845443726|-0.027191128581762314);(0.016942745074629784|-0.30981093645095825|-0.7634822130203247|-0.02939796820282936);(0.02126821130514145|-0.32655346393585205|-0.7460081577301025|-0.01669137366116047);(0.017044464126229286|-0.3631802499294281|-0.7400906085968018|0.001983826979994774);(-0.0017823968082666397|-0.3847673535346985|-0.7165725231170654|0.015702998265624046);(-0.02013537660241127|-0.3368280529975891|-0.6894903779029846|0.013516085222363472);(-0.030171221122145653|-0.2344885915517807|-0.6677649617195129|0.00897819735109806);(-0.04398126155138016|-0.16725336015224457|-0.6576522588729858|0.003487449139356613);(-0.022236285731196404|-0.19810594618320465|-0.681466281414032|-0.026927130296826363);(0.010223885998129845|-0.20102983713150024|-0.7327216863632202|-0.10116420686244965);(0.036500025540590286|-0.19757996499538422|-0.7277880907058716|-0.13978537917137146);(0.06003058701753616|-0.1890372335910797|-0.6814079284667969|-0.13017728924751282);(0.06783711165189743|-0.17733187973499298|-0.6270410418510437|-0.11052120476961136);(0.049596354365348816|-0.18989217281341553|-0.5698541402816772|-0.09841093420982361);(0.028679069131612778|-0.19001401960849762|-0.5134463906288147|-0.10213777422904968);(0.01086173951625824|-0.17324113845825195|-0.486192524433136|-0.10409747064113617);(-0.00011444790288805962|-0.1582673192024231|-0.48759961128234863|-0.09779740869998932);(-0.01716962456703186|-0.1526576727628708|-0.4840562045574188|-0.09058742225170135);(-0.022783655673265457|-0.15748751163482666|-0.475582093000412|-0.08263549953699112);(-0.020354021340608597|-0.1394384354352951|-0.4877557158470154|-0.07950688898563385);(-0.029122445732355118|-0.13644546270370483|-0.5005326271057129|-0.06036604195833206);(-0.048342254012823105|-0.16488009691238403|-0.5343130826950073|-0.0325561948120594);(-0.05390670895576477|-0.1841169148683548|-0.5512003898620605|-0.02822474017739296);(-0.05058186873793602|-0.20397458970546722|-0.5704159736633301|-0.04353553429245949);(-0.01482327189296484|-0.18014118075370789|-0.6079459190368652|-0.054999519139528275);(0.02238818071782589|-0.13603641092777252|-0.6471624374389648|-0.06681351363658905);(0.040126003324985504|-0.12218774110078812|-0.6551195979118347|-0.0718785747885704);(0.060296811163425446|-0.11681653559207916|-0.6505298614501953|-0.09842528402805328);(0.07059987634420395|-0.13652880489826202|-0.6696802377700806|-0.13349726796150208);(0.07768083363771439|-0.13072165846824646|-0.6371603608131409|-0.1294660121202469);(0.0652814581990242|-0.06072404980659485|-0.5540472865104675|-0.10461477935314178);(0.04183331876993179|0.00971433985978365|-0.5261227488517761|-0.08452118933200836);(0.04794943332672119|-0.04869262874126434|-0.5705100893974304|-0.08705658465623856);(0.02393234893679619|-0.07279807329177856|-0.5624282360076904|-0.0760568231344223);(-0.0007404312491416931|-0.033394668251276016|-0.5576032996177673|-0.08868719637393951);(0.004207119345664978|-0.03283172473311424|-0.5694036483764648|-0.10206630080938339);(-0.018134020268917084|0.06442698836326599|-0.5215184688568115|-0.09739794582128525);(-0.026713106781244278|0.11598894000053406|-0.5041636824607849|-0.07735182344913483);(-0.010153388604521751|-0.041119761765003204|-0.4996953308582306|-0.07252725213766098);(-0.012011189013719559|-0.10566502809524536|-0.47870567440986633|-0.13253408670425415);(-0.010459594428539276|-0.07871897518634796|-0.4409458339214325|-0.14351680874824524);(0.018126890063285828|-0.1702156662940979|-0.5606299638748169|-0.16115052998065948);(0.01715862937271595|-0.21665820479393005|-0.5726540088653564|-0.1651119589805603);(0.02644682675600052|-0.2283872365951538|-0.5784017443656921|-0.16918973624706268);(0.03966130316257477|-0.24792137742042542|-0.5740222334861755|-0.15978045761585236);(0.04253970831632614|-0.28200703859329224|-0.46726173162460327|-0.12844350934028625);(0.026267757639288902|-0.29040247201919556|-0.4669346213340759|-0.1558704674243927);(0.008169465698301792|-0.2902408838272095|-0.4571170210838318|-0.2090761363506317);(0.012536183930933475|-0.27519848942756653|-0.3879125118255615|-0.21269690990447998);(0.05980947986245155|-0.16473042964935303|-0.3297685384750366|-0.1320883184671402);(0.06857268512248993|-0.1551075577735901|-0.360742449760437|-0.06837184727191925);(0.07134319841861725|-0.2402443289756775|-0.3971558213233948|0.018106959760189056);(0.07094045728445053|-0.24554605782032013|-0.40371042490005493|0.019569266587495804);(0.06760624796152115|-0.24770662188529968|-0.42251601815223694|0.01538520585745573);(0.06042330712080002|-0.245070680975914|-0.4244646728038788|0.01053706742823124);(0.06491273641586304|-0.2446553260087967|-0.42056503891944885|0.008035708218812943);(0.0694214329123497|-0.22285741567611694|-0.4117593765258789|-0.0023327376693487167);(0.06565310060977936|-0.21314972639083862|-0.40752968192100525|-0.008952113799750805);(0.05334564670920372|-0.2281697690486908|-0.4402342438697815|-0.009761328808963299);(0.05244402587413788|-0.24026259779930115|-0.4505864083766937|-0.007027248851954937);(0.05425293743610382|-0.24625006318092346|-0.4583449959754944|-0.006269647739827633);(0.05947773531079292|-0.2472836673259735|-0.4598920941352844|-0.004737834446132183);(0.06794470548629761|-0.2370535433292389|-0.4478793144226074|-0.004344407469034195);(0.06828427314758301|-0.21898755431175232|-0.4550967812538147|-0.01677931472659111);(0.05055531859397888|-0.19500115513801575|-0.5122002363204956|-0.04404989629983902);(0.004057787358760834|-0.14986498653888702|-0.6162387132644653|-0.09532652795314789);(-0.00804203748703003|-0.15782049298286438|-0.6425660252571106|-0.11387283354997635);(-0.001349808182567358|-0.16319915652275085|-0.5871880054473877|-0.08982369303703308);(0.004489820450544357|-0.16065481305122375|-0.5704305171966553|-0.08336374163627625);(-0.007703356444835663|-0.15532821416854858|-0.6370567083358765|-0.11425898224115372);(-0.02044936642050743|-0.1542295515537262|-0.705729067325592|-0.1510791778564453);(-0.022268660366535187|-0.15171465277671814|-0.7065068483352661|-0.16271471977233887);(-0.021513398736715317|-0.1415066421031952|-0.696359395980835|-0.15787085890769958);(-0.009173194877803326|-0.14734119176864624|-0.6659330129623413|-0.12595735490322113);(-0.0007884865626692772|-0.1511414349079132|-0.6104428768157959|-0.09561966359615326);(-0.005219918210059404|-0.14982819557189941|-0.6149556040763855|-0.10924142599105835);(-0.00898623839020729|-0.15863138437271118|-0.6435000896453857|-0.12555697560310364);(-0.01676025241613388|-0.1588076949119568|-0.6810958385467529|-0.1407718062400818);(-0.014304488897323608|-0.15169984102249146|-0.6724715232849121|-0.1318484991788864);(0.044823113828897476|-0.21565784513950348|-0.47963452339172363|-0.027930034324526787);(0.06268449127674103|-0.2440982311964035|-0.4468315541744232|-0.0026384396478533745);(0.06658025085926056|-0.24219964444637299|-0.44712454080581665|-0.0015696603804826736);(0.05702121555805206|-0.21812912821769714|-0.48702171444892883|-0.024861887097358704);(-0.00917726382613182|-0.14293423295021057|-0.6656759977340698|-0.12359799444675446);(-0.020877618342638016|-0.15365663170814514|-0.6933973431587219|-0.14221584796905518);(-0.011343023739755154|-0.1561681181192398|-0.6584199070930481|-0.11823701858520508);(0.0357806459069252|-0.2016271948814392|-0.5222559571266174|-0.04188157618045807);(0.05050687491893768|-0.22590002417564392|-0.492653489112854|-0.024500977247953415);(0.03333317115902901|-0.19748440384864807|-0.5333223938941956|-0.04682227969169617);(-0.020829210057854652|-0.14387863874435425|-0.7027754783630371|-0.14706750214099884);(-0.020316965878009796|-0.16359229385852814|-0.6987465023994446|-0.16241279244422913);(-0.022028714418411255|-0.16089412569999695|-0.6986350417137146|-0.15642617642879486);(-0.004094061907380819|-0.1570945382118225|-0.6219694018363953|-0.09779530763626099);(0.04239626228809357|-0.2283264696598053|-0.506771445274353|-0.028437422588467598);(0.04598063603043556|-0.22564008831977844|-0.49909934401512146|-0.026318693533539772);(-0.0044239419512450695|-0.14979639649391174|-0.6338640451431274|-0.10446812212467194);(-0.022999431937932968|-0.1568298041820526|-0.6993991136550903|-0.15256619453430176);(-0.02245648391544819|-0.16223278641700745|-0.6977354884147644|-0.15028373897075653);(-0.00804201140999794|-0.15391051769256592|-0.6486251950263977|-0.11220672726631165);(0.0406542643904686|-0.2224578559398651|-0.5162514448165894|-0.034185610711574554);(0.053589221090078354|-0.2466912865638733|-0.49364322423934937|-0.01659921556711197);(0.05311597138643265|-0.2432836890220642|-0.5045515298843384|-0.019647369161248207);(-0.008070751093327999|-0.13804689049720764|-0.6778562664985657|-0.1248379647731781);(-0.021646680310368538|-0.15491798520088196|-0.6966639757156372|-0.15353600680828094);(-0.020651429891586304|-0.16368186473846436|-0.6932762265205383|-0.14295709133148193);(-0.009714784100651741|-0.16020764410495758|-0.6540845632553101|-0.11618209630250931);(-0.001631537452340126|-0.1569245606660843|-0.6028605103492737|-0.09248941391706467);(-0.004602720960974693|-0.15860840678215027|-0.6121378540992737|-0.09521521627902985);(-0.010618953965604305|-0.15110468864440918|-0.6585115194320679|-0.11836843937635422);(-0.010961097665131092|-0.14652550220489502|-0.6675976514816284|-0.12395130842924118);(0.0056623173877596855|-0.15450328588485718|-0.598962664604187|-0.08721594512462616);(0.038974057883024216|-0.20273452997207642|-0.5207263231277466|-0.04338223487138748);(0.04321186989545822|-0.20461785793304443|-0.5103285312652588|-0.0407552607357502);(-0.002007574774324894|-0.15142320096492767|-0.5951685309410095|-0.09590506553649902);(-0.021192841231822968|-0.17468354105949402|-0.6914376020431519|-0.13912393152713776);(-0.02029425837099552|-0.1763392686843872|-0.7024037837982178|-0.1496163308620453);(-0.0156615749001503|-0.1683170646429062|-0.697851836681366|-0.13942673802375793);(0.021654900163412094|-0.20190370082855225|-0.5652596354484558|-0.060742974281311035);(0.050517112016677856|-0.24735668301582336|-0.5127352476119995|-0.025085214525461197);(0.053984686732292175|-0.25159746408462524|-0.5059335231781006|-0.021238960325717926);(0.007479633204638958|-0.18440397083759308|-0.597486674785614|-0.07789648324251175);(-0.018269045278429985|-0.18333786725997925|-0.7051478624343872|-0.14883196353912354);(-0.018939396366477013|-0.1887858808040619|-0.6983168125152588|-0.14799046516418457);(-0.01646045222878456|-0.18328344821929932|-0.6835973262786865|-0.1342329978942871);(-0.009355074726045132|-0.16800834238529205|-0.642641007900238|-0.11431290954351425);(-0.006976895034313202|-0.15657353401184082|-0.6301160454750061|-0.10840730369091034);(-0.016684114933013916|-0.1569707989692688|-0.6776292324066162|-0.13205468654632568);(-0.021429747343063354|-0.1611013114452362|-0.6906301379203796|-0.14510196447372437);(-0.018869519233703613|-0.16577938199043274|-0.6884534358978271|-0.13989464938640594);(-0.0034544365480542183|-0.1644730567932129|-0.6022417545318604|-0.09851007908582687);(0.039390191435813904|-0.2207208275794983|-0.5185068845748901|-0.045483313500881195);(0.046429406851530075|-0.22609129548072815|-0.5102548599243164|-0.03554500266909599);(-0.008213162422180176|-0.14306601881980896|-0.6605721712112427|-0.11888110637664795);(-0.021094541996717453|-0.16715975105762482|-0.6911869049072266|-0.1567554473876953);(-0.021167011931538582|-0.17175531387329102|-0.6903042793273926|-0.15434630215168);(-0.01777981035411358|-0.16887055337429047|-0.6864566802978516|-0.13919979333877563);(-0.0055714137852191925|-0.16704724729061127|-0.6006717681884766|-0.09767415374517441);(-0.00044019706547260284|-0.17972107231616974|-0.5734891891479492|-0.08498364686965942);(-0.01310553029179573|-0.1643069088459015|-0.6655224561691284|-0.13094213604927063);(-0.0236361064016819|-0.1603263020515442|-0.6862559914588928|-0.15876123309135437);(-0.020744740962982178|-0.17190420627593994|-0.6848729252815247|-0.15489087998867035);(-0.0186639241874218|-0.17771734297275543|-0.6832671761512756|-0.13748551905155182);(0.020349057391285896|-0.20949283242225647|-0.539198100566864|-0.05869714170694351);
