
(0.004723245278000832|-0.13043279945850372|-0.03547374904155731|1.0161457061767578);(0.004723237827420235|-0.13043276965618134|-0.0354737788438797|1.0161457061767578);(0.004723215475678444|-0.13043271005153656|-0.03547375276684761|1.0161455869674683);(0.004723178222775459|-0.13043271005153656|-0.0354737713932991|1.0161454677581787);(0.004723193123936653|-0.13043275475502014|-0.035473741590976715|1.0161454677581787);(0.0047232527285814285|-0.13043268024921417|-0.03547372668981552|1.0161454677581787);(0.004723245278000832|-0.1304326206445694|-0.03547368943691254|1.0161454677581787);(0.004723208025097847|-0.13043265044689178|-0.03547367826104164|1.0161455869674683);(0.004723133519291878|-0.13043257594108582|-0.03547368198633194|1.0161455869674683);(0.004723073914647102|-0.13043257594108582|-0.035473670810461044|1.0161455869674683);(0.004723133519291878|-0.130432590842247|-0.03547368943691254|1.0161455869674683);(0.004723148420453072|-0.13043265044689178|-0.035473719239234924|1.0161455869674683);(0.004723178222775459|-0.13043265044689178|-0.0354737862944603|1.0161455869674683);(0.004723237827420235|-0.13043268024921417|-0.035473719239234924|1.0161455869674683);(0.004723178222775459|-0.1304326057434082|-0.035473719239234924|1.0161455869674683);(0.0047231558710336685|-0.130432590842247|-0.03547370061278343|1.0161455869674683);(0.13701914250850677|-0.12792472541332245|-0.02378252148628235|0.983494758605957);(0.13701914250850677|-0.12792466580867767|-0.02378254383802414|0.983494758605957);(0.13701915740966797|-0.12792472541332245|-0.02378254383802414|0.983494758605957);(0.13701912760734558|-0.12792477011680603|-0.023782558739185333|0.9834946393966675);(0.13701915740966797|-0.12792474031448364|-0.02378249540925026|0.9834946393966675);(0.13701912760734558|-0.12792475521564484|-0.023782499134540558|0.9834946393966675);(0.13701912760734558|-0.12792469561100006|-0.02378246933221817|0.9834945201873779);(0.1370190978050232|-0.12792466580867767|-0.023782476782798767|0.9834946393966675);(0.1370190531015396|-0.1279246062040329|-0.02378246933221817|0.983494758605957);(0.13701897859573364|-0.12792463600635529|-0.023782476782798767|0.9834948778152466);(0.13701899349689484|-0.12792466580867767|-0.02378249168395996|0.9834948778152466);(0.13701897859573364|-0.12792469561100006|-0.023782525211572647|0.9834946393966675);(0.13701902329921722|-0.12792475521564484|-0.023782499134540558|0.9834946393966675);(0.137019082903862|-0.12792469561100006|-0.02378249168395996|0.9834946393966675);(0.1370190680027008|-0.12792466580867767|-0.023782499134540558|0.983494758605957);(0.13701912760734558|-0.12792465090751648|-0.023782480508089066|0.9834946393966675);(0.05193027853965759|-0.06745767593383789|-0.016315635293722153|1.0313009023666382);(0.05193023383617401|-0.0674576610326767|-0.01631566882133484|1.0313007831573486);(0.05193021893501282|-0.06745767593383789|-0.01631563901901245|1.0313009023666382);(0.051930248737335205|-0.0674576610326767|-0.016315646469593048|1.0313009023666382);(0.05193014442920685|-0.06745772063732147|-0.016315635293722153|1.0313007831573486);(0.05193011462688446|-0.06745767593383789|-0.016315579414367676|1.031300663948059);(0.05193014442920685|-0.06745758652687073|-0.016315583139657974|1.031300663948059);(0.05193006992340088|-0.06745757162570953|-0.016315560787916183|1.031300663948059);(0.05193009972572327|-0.06745755672454834|-0.01631556823849678|1.031300663948059);(0.0519300252199173|-0.0674576461315155|-0.0163155235350132|1.0313007831573486);(0.05192996561527252|-0.06745761632919312|-0.01631561666727066|1.031300663948059);(0.051929980516433716|-0.06745767593383789|-0.016315650194883347|1.031300663948059);(0.051930055022239685|-0.0674576461315155|-0.016315661370754242|1.0313007831573486);(0.051930055022239685|-0.0674576461315155|-0.01631566882133484|1.0313007831573486);(0.051930010318756104|-0.06745760142803192|-0.01631566882133484|1.0313007831573486);(0.051929980516433716|-0.06745757162570953|-0.01631562039256096|1.0313007831573486);(0.048010796308517456|-0.09401087462902069|-0.021519310772418976|1.012506127357483);(0.04801081120967865|-0.09401082992553711|-0.02151932567358017|1.012506127357483);(0.048010751605033875|-0.09401081502437592|-0.021519355475902557|1.012506127357483);(0.048010632395744324|-0.0940108448266983|-0.021519355475902557|1.0125060081481934);(0.048010632395744324|-0.0940108448266983|-0.021519288420677185|1.0125058889389038);(0.048010632395744324|-0.09401087462902069|-0.02151927351951599|1.0125060081481934);(0.048010602593421936|-0.09401081502437592|-0.021519213914871216|1.0125060081481934);(0.04801064729690552|-0.09401081502437592|-0.02151922881603241|1.012506127357483);(0.04801061749458313|-0.09401075541973114|-0.02151917666196823|1.012506127357483);(0.048010557889938354|-0.09401069581508636|-0.021519236266613007|1.012506127357483);(0.04801058769226074|-0.09401075541973114|-0.0215192548930645|1.012506127357483);(0.04801064729690552|-0.09401080012321472|-0.02151932567358017|1.0125060081481934);(0.04801072180271149|-0.09401081502437592|-0.021519318222999573|1.0125060081481934);(0.04801078140735626|-0.09401082992553711|-0.021519318222999573|1.012506127357483);(0.04801070690155029|-0.09401074051856995|-0.021519288420677185|1.012506127357483);(0.04801066219806671|-0.09401072561740875|-0.021519292145967484|1.0125060081481934);(0.178583025932312|-0.042729850858449936|-0.012289244681596756|0.9526127576828003);(0.1785830408334732|-0.04272981733083725|-0.012289244681596756|0.9526128768920898);(0.17858298122882843|-0.04272979125380516|-0.012289222329854965|0.9526128768920898);(0.17858298122882843|-0.04272986575961113|-0.012289229780435562|0.9526127576828003);(0.17858299612998962|-0.04272982105612755|-0.012289214879274368|0.9526127576828003);(0.17858301103115082|-0.04272979125380516|-0.012289218604564667|0.9526126384735107);(0.17858298122882843|-0.04272979870438576|-0.012289207428693771|0.9526127576828003);(0.17858298122882843|-0.04272974282503128|-0.012289181351661682|0.9526127576828003);(0.17858296632766724|-0.04272976145148277|-0.012289214879274368|0.9526127576828003);(0.17858295142650604|-0.04272972792387009|-0.012289192527532578|0.9526127576828003);(0.17858295142650604|-0.042729735374450684|-0.012289218604564667|0.9526128768920898);(0.17858296632766724|-0.04272976517677307|-0.012289214879274368|0.9526127576828003);(0.17858301103115082|-0.04272976890206337|-0.012289196252822876|0.9526128768920898);(0.17858299612998962|-0.04272977262735367|-0.012289207428693771|0.9526127576828003);(0.17858299612998962|-0.04272977635264397|-0.012289173901081085|0.9526127576828003);(0.17858293652534485|-0.04272972047328949|-0.012289158999919891|0.9526127576828003);(0.19581551849842072|-0.02760198339819908|-0.017411809414625168|0.9585574865341187);(0.19581547379493713|-0.027601979672908783|-0.017411861568689346|0.9585574865341187);(0.19581544399261475|-0.027601949870586395|-0.01741185039281845|0.9585576057434082);(0.19581545889377594|-0.02760199084877968|-0.017411842942237854|0.9585574865341187);(0.19581545889377594|-0.027601953595876694|-0.017411820590496063|0.9585574865341187);(0.19581550359725952|-0.02760198339819908|-0.01741182431578636|0.9585574865341187);(0.19581550359725952|-0.027601923793554306|-0.01741178333759308|0.9585574865341187);(0.19581547379493713|-0.027601946145296097|-0.017411746084690094|0.9585574865341187);(0.19581547379493713|-0.02760191634297371|-0.01741175353527069|0.9585576057434082);(0.19581541419029236|-0.02760191634297371|-0.017411723732948303|0.9585576057434082);(0.19581538438796997|-0.027601923793554306|-0.01741177588701248|0.9585576057434082);(0.19581542909145355|-0.0276019386947155|-0.01741175353527069|0.9585576057434082);(0.19581548869609833|-0.027601957321166992|-0.017411764711141586|0.9585576057434082);(0.19581545889377594|-0.02760196104645729|-0.017411787062883377|0.9585576057434082);(0.19581545889377594|-0.027601979672908783|-0.017411760985851288|0.9585576057434082);(0.19581547379493713|-0.027601923793554306|-0.017411790788173676|0.9585576057434082);(0.14592863619327545|-0.04276685789227486|-0.004690723493695259|0.9450380802154541);(0.14592860639095306|-0.042766835540533066|-0.00469072163105011|0.9450379610061646);(0.14592859148979187|-0.04276680573821068|-0.004690729081630707|0.9450379610061646);(0.14592856168746948|-0.04276682436466217|-0.004690730944275856|0.945037841796875);(0.14592859148979187|-0.04276684299111366|-0.004690729081630707|0.9450379610061646);(0.14592857658863068|-0.04276679828763008|-0.004690699279308319|0.9450379610061646);(0.14592859148979187|-0.04276678338646889|-0.004690688103437424|0.9450379610061646);(0.14592859148979187|-0.042766787111759186|-0.004690676927566528|0.9450379610061646);(0.14592859148979187|-0.042766768485307693|-0.004690656438469887|0.9450380802154541);(0.1459285169839859|-0.042766768485307693|-0.004690699279308319|0.9450379610061646);(0.1459285169839859|-0.0427667573094368|-0.004690689966082573|0.9450379610061646);(0.1459284871816635|-0.04276679828763008|-0.0046907030045986176|0.9450380802154541);(0.14592857658863068|-0.04276680946350098|-0.004690712317824364|0.9450379610061646);(0.1459285318851471|-0.04276679828763008|-0.0046907030045986176|0.9450379610061646);(0.14592856168746948|-0.042766816914081573|-0.004690691828727722|0.9450379610061646);(0.1459285467863083|-0.04276679828763008|-0.0046907030045986176|0.9450379610061646);(0.19831483066082|-0.009079810231924057|0.00761411152780056|0.9595115184783936);(0.19831480085849762|-0.009079791605472565|0.007614124566316605|0.9595112800598145);(0.19831478595733643|-0.009079817682504654|0.007614100351929665|0.959511399269104);(0.19831478595733643|-0.009079817682504654|0.007614106871187687|0.959511399269104);(0.19831477105617523|-0.009079821407794952|0.007614126428961754|0.9595112800598145);(0.19831477105617523|-0.009079810231924057|0.007614128291606903|0.959511399269104);(0.19831478595733643|-0.009079743176698685|0.007614164613187313|0.959511399269104);(0.1983148157596588|-0.00907973200082779|0.007614153437316418|0.959511399269104);(0.19831478595733643|-0.009079765528440475|0.007614141330122948|0.9595115184783936);(0.19831483066082|-0.009079735726118088|0.0076141152530908585|0.959511399269104);(0.19831475615501404|-0.009079761803150177|0.0076141562312841415|0.9595115184783936);(0.19831480085849762|-0.009079761803150177|0.007614126428961754|0.9595115184783936);(0.19831483066082|-0.009079761803150177|0.007614191621541977|0.9595115184783936);(0.19831472635269165|-0.009079795330762863|0.007614157162606716|0.959511399269104);(0.19831477105617523|-0.009079787880182266|0.0076141636818647385|0.959511399269104);(0.1983148157596588|-0.00907975435256958|0.007614176720380783|0.9595115184783936);(0.17890708148479462|0.01922965794801712|-0.017960503697395325|0.9642316102981567);(0.17890705168247223|0.019229650497436523|-0.01796051859855652|0.9642316102981567);(0.1789070963859558|0.019229698926210403|-0.01796053722500801|0.9642316102981567);(0.17890708148479462|0.019229654222726822|-0.017960496246814728|0.9642316102981567);(0.1789070963859558|0.019229687750339508|-0.017960455268621445|0.9642316102981567);(0.1789071261882782|0.019229706376791|-0.01796046271920204|0.9642316102981567);(0.17890705168247223|0.01922965794801712|-0.017960481345653534|0.9642316102981567);(0.17890705168247223|0.019229713827371597|-0.01796048879623413|0.9642314910888672);(0.178907111287117|0.01922973245382309|-0.01796047016978264|0.9642316102981567);(0.17890705168247223|0.019229721277952194|-0.017960473895072937|0.9642317295074463);(0.17890705168247223|0.019229706376791|-0.01796046644449234|0.9642317295074463);(0.178907111287117|0.019229698926210403|-0.01796046271920204|0.9642317295074463);(0.17890706658363342|0.019229695200920105|-0.017960496246814728|0.9642316102981567);(0.1789070963859558|0.019229721277952194|-0.01796047016978264|0.9642316102981567);(0.1789071410894394|0.01922975853085518|-0.01796048879623413|0.9642316102981567);(0.1789071261882782|0.01922975480556488|-0.017960473895072937|0.9642316102981567);(0.17693735659122467|-0.007725045084953308|-0.01670791581273079|0.9427655935287476);(0.17693741619586945|-0.007725067436695099|-0.016707953065633774|0.9427655935287476);(0.17693735659122467|-0.007725045084953308|-0.01670793443918228|0.9427655935287476);(0.17693734169006348|-0.007725059986114502|-0.016707949340343475|0.9427655935287476);(0.17693732678890228|-0.0077250562608242035|-0.016707930713891983|0.9427655935287476);(0.17693740129470825|-0.0077250562608242035|-0.016707900911569595|0.9427655935287476);(0.17693738639354706|-0.007725037634372711|-0.016707822680473328|0.9427653551101685);(0.17693734169006348|-0.007725026458501816|-0.016707871109247208|0.942765474319458);(0.17693735659122467|-0.007724989205598831|-0.016707882285118103|0.942765474319458);(0.1769373118877411|-0.007724981755018234|-0.01670783758163452|0.942765474319458);(0.17693734169006348|-0.007724981755018234|-0.016707882285118103|0.942765474319458);(0.17693738639354706|-0.007725033909082413|-0.01670784503221512|0.942765474319458);(0.17693740129470825|-0.007725059986114502|-0.0167078860104084|0.942765474319458);(0.17693738639354706|-0.007725026458501816|-0.016707848757505417|0.9427655935287476);(0.17693744599819183|-0.0077250003814697266|-0.016707919538021088|0.9427655935287476);(0.17693741619586945|-0.007724970579147339|-0.016707893460989|0.9427655935287476);(0.1888926476240158|0.00810234621167183|-0.005668608471751213|0.9306294918060303);(0.18889270722866058|0.008102364838123322|-0.005668589845299721|0.9306293725967407);(0.1888926774263382|0.008102290332317352|-0.0056685954332351685|0.9306293725967407);(0.1888926774263382|0.00810229405760765|-0.005668573081493378|0.9306293725967407);(0.188892662525177|0.008102282881736755|-0.0056685637682676315|0.9306293725967407);(0.1888926774263382|0.008102305233478546|-0.005668584257364273|0.9306293725967407);(0.1888926476240158|0.00810229778289795|-0.0056685712188482285|0.9306293725967407);(0.18889261782169342|0.008102353662252426|-0.005668550729751587|0.9306294918060303);(0.18889258801937103|0.008102387189865112|-0.005668576806783676|0.9306294918060303);(0.18889255821704865|0.008102364838123322|-0.005668593570590019|0.9306294918060303);(0.18889255821704865|0.00810234248638153|-0.0056685879826545715|0.9306294918060303);(0.18889263272285461|0.008102364838123322|-0.005668584257364273|0.9306294918060303);(0.18889263272285461|0.008102312684059143|-0.005668569356203079|0.9306294918060303);(0.18889263272285461|0.00810229778289795|-0.005668548867106438|0.9306293725967407);(0.18889263272285461|0.00810234248638153|-0.00566859170794487|0.9306293725967407);(0.18889260292053223|0.008102364838123322|-0.005668597295880318|0.9306294918060303);(0.17714577913284302|-0.004379052668809891|-0.019978154450654984|0.9496912956237793);(0.17714576423168182|-0.004379060119390488|-0.019978147000074387|0.9496912956237793);(0.17714576423168182|-0.004379045218229294|-0.019978195428848267|0.9496912956237793);(0.1771458089351654|-0.004379015415906906|-0.01997813582420349|0.9496912956237793);(0.17714577913284302|-0.00437907874584198|-0.019978173077106476|0.9496912956237793);(0.17714586853981018|-0.004379019141197205|-0.019978158175945282|0.9496912956237793);(0.17714588344097137|-0.004378996789455414|-0.019978083670139313|0.9496912956237793);(0.177145853638649|-0.004378996789455414|-0.019978106021881104|0.9496912956237793);(0.1771458238363266|-0.004378959536552429|-0.01997808739542961|0.9496912956237793);(0.1771457940340042|-0.004378989338874817|-0.019978120923042297|0.9496912956237793);(0.1771458238363266|-0.004379041492938995|-0.019978154450654984|0.9496912956237793);(0.177145853638649|-0.004379022866487503|-0.01997813954949379|0.9496911764144897);(0.17714586853981018|-0.004379063844680786|-0.019978150725364685|0.9496914148330688);(0.17714586853981018|-0.004379045218229294|-0.019978117197752|0.9496914148330688);(0.17714592814445496|-0.004379048943519592|-0.019978117197752|0.9496914148330688);(0.17714592814445496|-0.004379015415906906|-0.0199781134724617|0.9496915340423584);(0.22309012711048126|0.01778290420770645|0.010277226567268372|0.9752635955810547);(0.22309009730815887|0.017782878130674362|0.01027720607817173|0.9752637147903442);(0.2230900675058365|0.017782926559448242|0.010277211666107178|0.9752635955810547);(0.2230900675058365|0.01778290793299675|0.010277194902300835|0.9752637147903442);(0.2230900377035141|0.017782915383577347|0.010277224704623222|0.9752635955810547);(0.22309008240699768|0.017782893031835556|0.010277248919010162|0.9752635955810547);(0.22309012711048126|0.01778290420770645|0.010277273133397102|0.9752635955810547);(0.22309008240699768|0.017782915383577347|0.0102772768586874|0.9752635955810547);(0.22309008240699768|0.01778295636177063|0.010277237743139267|0.9752635955810547);(0.22309011220932007|0.017782974988222122|0.010277215391397476|0.9752635955810547);(0.22309011220932007|0.01778295636177063|0.010277237743139267|0.9752635955810547);(0.2230900526046753|0.017782919108867645|0.01027723029255867|0.9752637147903442);(0.22309008240699768|0.01778291165828705|0.010277219116687775|0.9752635955810547);(0.22309008240699768|0.01778291165828705|0.010277215391397476|0.9752635955810547);(0.22309009730815887|0.017782889306545258|0.010277241468429565|0.9752637147903442);(0.22309009730815887|0.017782948911190033|0.01027723029255867|0.9752637147903442);
