
(0.009037094190716743|-0.017261814326047897|-0.04290762171149254|1.0190881490707397);(0.009037027135491371|-0.017261844128370285|-0.04290766268968582|1.0190882682800293);(0.009037042036652565|-0.017261844128370285|-0.042907699942588806|1.0190881490707397);(0.009037056937813759|-0.017261847853660583|-0.04290766268968582|1.0190880298614502);(0.00903707928955555|-0.017261821776628494|-0.042907558381557465|1.0190879106521606);(0.009037071838974953|-0.017261836677789688|-0.04290750250220299|1.0190879106521606);(0.009037153795361519|-0.017261721193790436|-0.04290745407342911|1.0190881490707397);(0.009037094190716743|-0.017261695116758347|-0.04290737584233284|1.0190881490707397);(0.00903710164129734|-0.017261702567338943|-0.04290740564465523|1.0190882682800293);(0.00903707928955555|-0.017261754721403122|-0.04290743172168732|1.0190882682800293);(0.009037034586071968|-0.01726183295249939|-0.042907409369945526|1.0190882682800293);(0.009037116542458534|-0.017261840403079987|-0.042907506227493286|1.0190881490707397);(0.009037138894200325|-0.017261888831853867|-0.042907506227493286|1.0190880298614502);(0.009037183597683907|-0.017261851578950882|-0.04290752112865448|1.0190882682800293);(0.009037213400006294|-0.017261754721403122|-0.042907536029815674|1.0190883874893188);(0.0090371984988451|-0.017261702567338943|-0.042907536029815674|1.0190882682800293);(0.0016382653266191483|-0.04462887719273567|-0.029021229594945908|0.9738835096359253);(0.0016382578760385513|-0.044628847390413284|-0.02902119979262352|0.9738836288452148);(0.0016382653266191483|-0.04462885484099388|-0.02902120351791382|0.9738835096359253);(0.0016382355242967606|-0.044628847390413284|-0.029021218419075012|0.9738835096359253);(0.0016383398324251175|-0.0446288026869297|-0.029021218419075012|0.9738833904266357);(0.0016383249312639236|-0.04462878778576851|-0.029021136462688446|0.9738833904266357);(0.0016383547335863113|-0.04462876543402672|-0.029021088033914566|0.9738833904266357);(0.0016382653266191483|-0.04462871700525284|-0.029021095484495163|0.9738835096359253);(0.0016382355242967606|-0.044628698378801346|-0.029021091759204865|0.9738833904266357);(0.0016381610184907913|-0.044628728181123734|-0.029021061956882477|0.9738835096359253);(0.0016381386667490005|-0.044628750532865524|-0.029021091759204865|0.9738835096359253);(0.0016381759196519852|-0.0446288138628006|-0.02902115508913994|0.9738835096359253);(0.0016382355242967606|-0.04462885484099388|-0.029021184891462326|0.9738835096359253);(0.0016382280737161636|-0.0446288175880909|-0.029021181166172028|0.9738835096359253);(0.0016382504254579544|-0.044628795236349106|-0.029021210968494415|0.9738833904266357);(0.001638198271393776|-0.04462875798344612|-0.029021162539720535|0.9738835096359253);(0.04425518214702606|-0.09829115867614746|-0.030352938920259476|0.9912436008453369);(0.044255077838897705|-0.09829108417034149|-0.03035297617316246|0.9912436008453369);(0.0442550927400589|-0.09829109907150269|-0.030352942645549774|0.9912434816360474);(0.04425504803657532|-0.09829112887382507|-0.030352924019098282|0.9912434816360474);(0.0442550927400589|-0.09829118847846985|-0.03035292774438858|0.9912433624267578);(0.04425510764122009|-0.09829114377498627|-0.030352875590324402|0.9912433624267578);(0.04425516724586487|-0.09829111397266388|-0.030352819710969925|0.9912433624267578);(0.044255152344703674|-0.0982910543680191|-0.030352797359228134|0.9912434816360474);(0.04425506293773651|-0.0982910692691803|-0.030352748930454254|0.9912434816360474);(0.044255077838897705|-0.09829103946685791|-0.03035280853509903|0.9912436008453369);(0.04425510764122009|-0.09829109907150269|-0.03035283461213112|0.9912437200546265);(0.044255033135414124|-0.09829118847846985|-0.030352909117937088|0.9912434816360474);(0.044255077838897705|-0.09829118847846985|-0.030352938920259476|0.9912436008453369);(0.04425513744354248|-0.09829112887382507|-0.030352935194969177|0.9912436008453369);(0.04425513744354248|-0.09829108417034149|-0.03035292774438858|0.9912436008453369);(0.044255077838897705|-0.09829102456569672|-0.030352897942066193|0.9912437200546265);(0.05858975648880005|-0.08211645483970642|-0.022322919219732285|1.01008141040802);(0.058589741587638855|-0.08211643993854523|-0.02232297509908676|1.01008141040802);(0.05858971178531647|-0.08211638033390045|-0.022322945296764374|1.0100815296173096);(0.05858977138996124|-0.08211636543273926|-0.02232295274734497|1.01008141040802);(0.05858972668647766|-0.08211642503738403|-0.022322915494441986|1.01008141040802);(0.05858990550041199|-0.08211638033390045|-0.022322867065668106|1.01008141040802);(0.05858998000621796|-0.08211633563041687|-0.022322870790958405|1.01008141040802);(0.05858980119228363|-0.08211632072925568|-0.022322803735733032|1.01008141040802);(0.05858977138996124|-0.0821162760257721|-0.02232281118631363|1.0100816488265991);(0.05858972668647766|-0.08211635053157806|-0.02232278138399124|1.0100815296173096);(0.05858969688415527|-0.08211639523506165|-0.022322874516248703|1.0100816488265991);(0.05858972668647766|-0.08211641013622284|-0.02232293039560318|1.0100815296173096);(0.058589816093444824|-0.08211638033390045|-0.02232297882437706|1.0100815296173096);(0.05858980119228363|-0.08211639523506165|-0.02232300117611885|1.0100815296173096);(0.05858984589576721|-0.08211639523506165|-0.022322949022054672|1.0100816488265991);(0.05858984589576721|-0.08211633563041687|-0.022322937846183777|1.0100816488265991);(0.10641689598560333|-0.06151075288653374|-0.02567731961607933|0.9522800445556641);(0.10641691088676453|-0.06151070073246956|-0.025677330791950226|0.9522800445556641);(0.10641691088676453|-0.06151071563363075|-0.025677364319562912|0.9522799253463745);(0.10641685128211975|-0.06151079013943672|-0.025677353143692017|0.952279806137085);(0.10641683638095856|-0.061510805040597916|-0.025677386671304703|0.9522796869277954);(0.10641688108444214|-0.06151081994175911|-0.02567727118730545|0.952279806137085);(0.10641688108444214|-0.061510730534791946|-0.025677192956209183|0.9522796869277954);(0.10641689598560333|-0.06151070073246956|-0.025677215307950974|0.952279806137085);(0.10641688108444214|-0.06151067093014717|-0.02567722648382187|0.9522799253463745);(0.10641685128211975|-0.061510730534791946|-0.02567724511027336|0.9522800445556641);(0.10641680657863617|-0.06151079013943672|-0.025677315890789032|0.9522799253463745);(0.10641688108444214|-0.061510805040597916|-0.025677338242530823|0.952279806137085);(0.10641689598560333|-0.061510827392339706|-0.02567736804485321|0.9522796869277954);(0.1064169853925705|-0.061510782688856125|-0.025677386671304703|0.952279806137085);(0.1064169704914093|-0.061510708183050156|-0.0256773941218853|0.9522799253463745);(0.10641694068908691|-0.06151067838072777|-0.025677338242530823|0.9522800445556641);(0.08907283842563629|-0.029569678008556366|-0.027498461306095123|0.9697498083114624);(0.08907279372215271|-0.02956969663500786|-0.027498427778482437|0.9697495698928833);(0.08907277882099152|-0.02956966683268547|-0.027498438954353333|0.9697495698928833);(0.08907285332679749|-0.02956966683268547|-0.027498431503772736|0.9697494506835938);(0.08907291293144226|-0.02956966683268547|-0.02749839797616005|0.9697494506835938);(0.089073047041893|-0.02956961840391159|-0.027498364448547363|0.9697494506835938);(0.0890730619430542|-0.029569532722234726|-0.027498342096805573|0.9697495698928833);(0.08907303214073181|-0.029569510370492935|-0.02749830111861229|0.9697495698928833);(0.08907291293144226|-0.02956949546933174|-0.027498304843902588|0.9697498083114624);(0.08907285332679749|-0.029569532722234726|-0.027498356997966766|0.9697498083114624);(0.08907276391983032|-0.029569584876298904|-0.027498356997966766|0.9697496891021729);(0.08907283842563629|-0.029569637030363083|-0.02749839425086975|0.9697496891021729);(0.08907291293144226|-0.02956964448094368|-0.02749839797616005|0.9697496891021729);(0.08907288312911987|-0.02956964820623398|-0.02749844640493393|0.9697496891021729);(0.08907295763492584|-0.0295695923268795|-0.027498427778482437|0.9697498083114624);(0.08907292783260345|-0.02956954762339592|-0.027498416602611542|0.969749927520752);(0.2066466361284256|-0.033094488084316254|-0.012896513566374779|1.0363649129867554);(0.20664654672145844|-0.03309446945786476|-0.012896504253149033|1.0363647937774658);(0.20664653182029724|-0.03309447690844536|-0.012896519154310226|1.0363646745681763);(0.20664647221565247|-0.033094536513090134|-0.012896452099084854|1.0363645553588867);(0.20664651691913605|-0.0330946147441864|-0.012896455824375153|1.0363646745681763);(0.20664654672145844|-0.033094584941864014|-0.01289639063179493|1.0363645553588867);(0.20664659142494202|-0.03309446945786476|-0.012896422296762466|1.0363646745681763);(0.2066466063261032|-0.0330943688750267|-0.012896331027150154|1.0363646745681763);(0.20664654672145844|-0.03309430554509163|-0.012896385043859482|1.0363647937774658);(0.20664654672145844|-0.033094242215156555|-0.012896411120891571|1.0363649129867554);(0.20664654672145844|-0.03309432417154312|-0.0128964614123106|1.036365032196045);(0.20664657652378082|-0.03309440612792969|-0.012896556407213211|1.0363649129867554);(0.2066466063261032|-0.03309441730380058|-0.012896567583084106|1.0363647937774658);(0.2066466361284256|-0.033094339072704315|-0.012896578758955002|1.0363649129867554);(0.2066466510295868|-0.03309435769915581|-0.012896515429019928|1.036365032196045);(0.20664657652378082|-0.033094312995672226|-0.01289646327495575|1.0363649129867554);
(-0.038722336292266846|0.28215843439102173|0.9510807394981384|0.02473452500998974);(-0.0387224406003952|0.2821584939956665|0.9510807991027832|0.02473454736173153);(-0.038722485303878784|0.28215843439102173|0.9510806202888489|0.024734487757086754);(-0.03872254490852356|0.28215837478637695|0.9510807394981384|0.024734316393733025);(-0.038722604513168335|0.2821583151817322|0.9510806202888489|0.02473423443734646);(-0.038722485303878784|0.2821582555770874|0.9510806202888489|0.02473420463502407);(-0.03872247040271759|0.2821583151817322|0.9510806798934937|0.024734212085604668);(-0.03872242569923401|0.28215837478637695|0.9510807394981384|0.02473425678908825);(-0.03872242569923401|0.28215837478637695|0.951080858707428|0.024734286591410637);(-0.03872247040271759|0.28215837478637695|0.9510806798934937|0.024734308943152428);(-0.038722530007362366|0.2821583151817322|0.9510807991027832|0.024734286591410637);(-0.03872254490852356|0.2821582555770874|0.9510807394981384|0.02473433129489422);(-0.03872254490852356|0.2821581959724426|0.9510806798934937|0.02473427914083004);(-0.03872254490852356|0.28215813636779785|0.9510805010795593|0.024734241887927055);(-0.03872257471084595|0.2821580767631531|0.9510807394981384|0.024734189733862877);(-0.03872251510620117|0.2821580767631531|0.9510805010795593|0.0247341375797987);(-0.0643182098865509|0.24396778643131256|0.9597592353820801|0.07437051832675934);(-0.06431823968887329|0.24396778643131256|0.9597592353820801|0.07437051832675934);(-0.06431829929351807|0.24396772682666779|0.9597591161727905|0.07437046617269516);(-0.06431831419467926|0.243967667222023|0.9597591161727905|0.07437032461166382);(-0.06431829929351807|0.243967667222023|0.9597591161727905|0.07437032461166382);(-0.06431826949119568|0.2439676970243454|0.9597591161727905|0.07437030225992203);(-0.06431825459003448|0.24396778643131256|0.9597590565681458|0.07437027990818024);(-0.06431825459003448|0.24396778643131256|0.9597589373588562|0.07437033206224442);(-0.06431831419467926|0.24396784603595734|0.959758996963501|0.0743703618645668);(-0.06431834399700165|0.24396784603595734|0.959758996963501|0.07437030971050262);(-0.06431835889816284|0.24396784603595734|0.9597591161727905|0.07437030971050262);(-0.06431835889816284|0.24396775662899017|0.9597590565681458|0.07437032461166382);(-0.06431835889816284|0.24396772682666779|0.9597590565681458|0.07437032461166382);(-0.06431835889816284|0.24396763741970062|0.959758996963501|0.07437030225992203);(-0.06431832909584045|0.24396763741970062|0.9597591161727905|0.07437025010585785);(-0.06431832909584045|0.24396763741970062|0.9597590565681458|0.07437026500701904);(-0.06536423414945602|0.06571277976036072|0.9881332516670227|0.016400089487433434);(-0.06536425650119781|0.06571274250745773|0.9881333112716675|0.016400067135691643);(-0.06536436080932617|0.06571270525455475|0.988133430480957|0.016400014981627464);(-0.06536439806222916|0.06571264564990997|0.9881332516670227|0.016399918124079704);(-0.06536436825990677|0.0657125860452652|0.9881331920623779|0.016399836167693138);(-0.06536434590816498|0.06571254134178162|0.9881331920623779|0.016399776563048363);(-0.0653642863035202|0.0657125860452652|0.9881331920623779|0.016399813815951347);(-0.06536423414945602|0.06571266800165176|0.9881331920623779|0.01639985851943493);(-0.0653643012046814|0.06571263819932938|0.9881332516670227|0.016399821266531944);(-0.0653643012046814|0.06571265310049057|0.9881332516670227|0.016399865970015526);(-0.06536436825990677|0.06571264564990997|0.9881332516670227|0.016399873420596123);(-0.06536437571048737|0.0657125860452652|0.9881331920623779|0.01639990322291851);(-0.06536433100700378|0.06571256369352341|0.9881331920623779|0.016399910673499107);(-0.06536437571048737|0.06571253389120102|0.9881331920623779|0.01639990322291851);(-0.06536437571048737|0.06571245193481445|0.9881331920623779|0.01639985851943493);(-0.06536441296339035|0.06571244448423386|0.9881332516670227|0.01639980636537075);(-0.10369618982076645|0.0738697275519371|0.9678757190704346|0.06808500736951828);(-0.10369628667831421|0.07386969029903412|0.9678757190704346|0.06808494031429291);(-0.1036963015794754|0.0738697350025177|0.9678757786750793|0.06808485835790634);(-0.10369633138179779|0.07386966049671173|0.9678756594657898|0.06808478385210037);(-0.10369640588760376|0.07386966794729233|0.9678756594657898|0.06808474659919739);(-0.10369634628295898|0.07386969029903412|0.9678756594657898|0.068084716796875);(-0.103696309030056|0.07386966794729233|0.9678755402565002|0.06808473914861679);(-0.1036963164806366|0.0738697499036789|0.9678757190704346|0.06808476150035858);(-0.10369633138179779|0.07386982440948486|0.9678757786750793|0.06808478385210037);(-0.10369636118412018|0.07386983931064606|0.9678756594657898|0.06808477640151978);(-0.10369633138179779|0.07386985421180725|0.9678756594657898|0.06808479875326157);(-0.10369637608528137|0.07386986166238785|0.9678756594657898|0.06808483600616455);(-0.10369637608528137|0.07386982440948486|0.9678756594657898|0.06808482855558395);(-0.10369633138179779|0.07386979460716248|0.9678755402565002|0.06808482855558395);(-0.10369636863470078|0.07386969774961472|0.967875599861145|0.06808482110500336);(-0.10369640588760376|0.07386964559555054|0.967875599861145|0.06808476895093918);(-0.07914429903030396|0.09152953326702118|0.9670954346656799|0.0731508657336235);(-0.07914435863494873|0.09152963757514954|0.9670953154563904|0.07315084338188171);(-0.07914449274539948|0.09152956306934357|0.9670952558517456|0.07315080612897873);(-0.07914455235004425|0.09152954816818237|0.9670953750610352|0.07315075397491455);(-0.07914452254772186|0.09152956306934357|0.9670953154563904|0.07315067946910858);(-0.07914447784423828|0.09152953326702118|0.9670953750610352|0.0731506273150444);(-0.07914438843727112|0.09152954816818237|0.9670953750610352|0.073150634765625);(-0.07914440333843231|0.09152965247631073|0.9670953750610352|0.07315057516098022);(-0.07914438098669052|0.0915297120809555|0.9670953154563904|0.07315056771039963);(-0.07914446294307709|0.09152968227863312|0.9670954942703247|0.0731506198644638);(-0.0791444480419159|0.0915297418832779|0.9670954346656799|0.0731506422162056);(-0.0791444480419159|0.0915297418832779|0.9670953154563904|0.07315060496330261);(-0.07914441078901291|0.0915297120809555|0.9670951962471008|0.0731506422162056);(-0.07914436608552933|0.09152965247631073|0.9670952558517456|0.073150634765625);(-0.07914441078901291|0.09152951836585999|0.9670952558517456|0.07315056025981903);(-0.0791444182395935|0.09152954816818237|0.9670952558517456|0.07315053045749664);(-0.08467020839452744|0.10161764919757843|0.9694435596466064|0.05007889121770859);(-0.08467020839452744|0.10161754488945007|0.9694435596466064|0.05007888376712799);(-0.08467033505439758|0.10161760449409485|0.9694435596466064|0.0500788539648056);(-0.08467037230730057|0.10161761939525604|0.9694435596466064|0.05007881671190262);(-0.08467038720846176|0.10161764919757843|0.9694435000419617|0.05007877200841904);(-0.08467038720846176|0.10161767899990082|0.9694436192512512|0.050078749656677246);(-0.08467034995555878|0.10161764919757843|0.969443678855896|0.05007876455783844);(-0.084670290350914|0.1016177088022232|0.9694435000419617|0.05007871985435486);(-0.08467026799917221|0.10161776840686798|0.9694436192512512|0.05007869005203247);(-0.0846703052520752|0.1016177088022232|0.9694435596466064|0.0500786229968071);(-0.08467037975788116|0.10161776840686798|0.9694436192512512|0.05007864534854889);(-0.0846703052520752|0.1016177088022232|0.9694435000419617|0.0500786229968071);(-0.08467032015323639|0.10161767899990082|0.9694435596466064|0.05007864534854889);(-0.0846702829003334|0.10161760449409485|0.9694435596466064|0.050078630447387695);(-0.08467039465904236|0.10161752998828888|0.9694436192512512|0.05007866024971008);(-0.08467040956020355|0.10161752998828888|0.9694435000419617|0.050078608095645905);(-0.1607518196105957|0.17434044182300568|0.9421731233596802|0.18830657005310059);(-0.16075193881988525|0.1743403524160385|0.9421730637550354|0.18830659985542297);(-0.16075199842453003|0.17434027791023254|0.9421732425689697|0.18830649554729462);(-0.160752072930336|0.17434026300907135|0.942173182964325|0.18830642104148865);(-0.160752072930336|0.17434021830558777|0.942173182964325|0.18830642104148865);(-0.16075192391872406|0.17434027791023254|0.942173182964325|0.18830636143684387);(-0.16075187921524048|0.17434032261371613|0.9421732425689697|0.18830636143684387);(-0.16075187921524048|0.17434044182300568|0.9421733021736145|0.18830639123916626);(-0.16075186431407928|0.17434050142765045|0.9421732425689697|0.18830636143684387);(-0.16075187921524048|0.1743406057357788|0.942173182964325|0.18830636143684387);(-0.16075192391872406|0.1743406057357788|0.9421732425689697|0.18830639123916626);(-0.16075195372104645|0.17434059083461761|0.9421730637550354|0.18830642104148865);(-0.16075192391872406|0.17434044182300568|0.9421730041503906|0.18830642104148865);(-0.16075192391872406|0.1743403971195221|0.9421731233596802|0.18830642104148865);(-0.16075192391872406|0.17434033751487732|0.9421730041503906|0.18830639123916626);(-0.16075198352336884|0.17434021830558777|0.9421730637550354|0.1883063018321991);
(-0.3886941969394684|0.04384424164891243|-0.030895713716745377|0.9504639506340027);(-0.3886943757534027|0.04384424909949303|-0.0308956541121006|0.9504638910293579);(-0.3886945843696594|0.043844278901815414|-0.030895601958036423|0.9504638910293579);(-0.38869455456733704|0.04384433850646019|-0.030895669013261795|0.9504638910293579);(-0.38869449496269226|0.04384438320994377|-0.03089575469493866|0.9504638910293579);(-0.3886943757534027|0.043844398111104965|-0.03089584782719612|0.9504639506340027);(-0.3886944353580475|0.04384438320994377|-0.03089587762951851|0.9504640698432922);(-0.3886944651603699|0.043844375759363174|-0.030895784497261047|0.9504640698432922);(-0.38869455456733704|0.04384436085820198|-0.03089577704668045|0.9504640102386475);(-0.38869449496269226|0.04384438320994377|-0.03089568391442299|0.9504638314247131);(-0.38869449496269226|0.04384438320994377|-0.030895687639713287|0.9504638314247131);(-0.38869455456733704|0.04384443536400795|-0.030895691365003586|0.9504638314247131);(-0.3886944651603699|0.04384441301226616|-0.03089570626616478|0.9504637718200684);(-0.38869452476501465|0.04384436830878258|-0.030895747244358063|0.9504639506340027);(-0.38869449496269226|0.04384429380297661|-0.030895724892616272|0.9504637718200684);(-0.38869449496269226|0.043844256550073624|-0.03089572861790657|0.9504638910293579);(-0.22354182600975037|0.04015886411070824|-0.008647140115499496|0.9945119023323059);(-0.22354191541671753|0.04015881195664406|-0.008647125214338303|0.9945120215415955);(-0.22354194521903992|0.04015881195664406|-0.008647095412015915|0.9945120215415955);(-0.22354194521903992|0.04015884920954704|-0.008647199720144272|0.9945117831230164);(-0.22354185581207275|0.04015888646245003|-0.008647236973047256|0.9945118427276611);(-0.22354194521903992|0.040158893913030624|-0.008647259324789047|0.9945119023323059);(-0.2235420048236847|0.040158916264772415|-0.008647304028272629|0.9945119023323059);(-0.22354203462600708|0.04015885666012764|-0.008647255599498749|0.9945119023323059);(-0.2235422134399414|0.04015884920954704|-0.008647225797176361|0.9945117831230164);(-0.22354227304458618|0.04015888646245003|-0.008647192269563675|0.9945116639137268);(-0.22354230284690857|0.040158916264772415|-0.008647166192531586|0.9945117235183716);(-0.2235422134399414|0.04015897586941719|-0.008647151291370392|0.994511604309082);(-0.2235422134399414|0.04015897586941719|-0.008647218346595764|0.9945117831230164);(-0.22354218363761902|0.040158916264772415|-0.00864718109369278|0.9945117831230164);(-0.22354215383529663|0.040158841758966446|-0.008647214621305466|0.9945118427276611);(-0.22354218363761902|0.04015878960490227|-0.008647255599498749|0.9945119023323059);(-0.23186954855918884|-0.016107160598039627|-0.010241713374853134|1.0230504274368286);(-0.231869637966156|-0.01610717549920082|-0.010241720825433731|1.0230504274368286);(-0.23186972737312317|-0.016107145696878433|-0.010241728276014328|1.0230505466461182);(-0.2318696677684784|-0.01610705628991127|-0.010241739451885223|1.0230504274368286);(-0.231869637966156|-0.016107041388750076|-0.01024182140827179|1.023050308227539);(-0.23186957836151123|-0.01610701158642769|-0.010241832584142685|1.023050308227539);(-0.231869637966156|-0.01610701158642769|-0.010241866111755371|1.023050308227539);(-0.23186975717544556|-0.016107086092233658|-0.010241817682981491|1.0230504274368286);(-0.23186978697776794|-0.016107041388750076|-0.0102417953312397|1.0230501890182495);(-0.2318698763847351|-0.016107026487588882|-0.01024172455072403|1.0230501890182495);(-0.2318699061870575|-0.016106951981782913|-0.010241728276014328|1.023050308227539);(-0.2318698763847351|-0.016106951981782913|-0.010241713374853134|1.0230501890182495);(-0.23186981678009033|-0.01610693708062172|-0.010241717100143433|1.023050308227539);(-0.23186984658241272|-0.016107026487588882|-0.01024172455072403|1.023050308227539);(-0.23186981678009033|-0.016107041388750076|-0.010241728276014328|1.0230504274368286);(-0.23186981678009033|-0.01610713079571724|-0.010241754353046417|1.0230504274368286);(-0.3485107719898224|-0.014627414755523205|0.0003517456352710724|0.9474150538444519);(-0.34851083159446716|-0.014627399854362011|0.00035171955823898315|0.9474149942398071);(-0.3485109508037567|-0.014627370052039623|0.0003517270088195801|0.9474150538444519);(-0.34851089119911194|-0.014627295546233654|0.00035173818469047546|0.9474149346351624);(-0.34851089119911194|-0.01462728064507246|0.0003516562283039093|0.9474149346351624);(-0.3485109210014343|-0.014627310447394848|0.00035163387656211853|0.9474149346351624);(-0.34851089119911194|-0.014627265743911266|0.0003515966236591339|0.9474148154258728);(-0.3485109210014343|-0.014627265743911266|0.0003516785800457001|0.9474148154258728);(-0.3485110104084015|-0.014627265743911266|0.00035167112946510315|0.9474146962165833);(-0.3485109508037567|-0.014627235941588879|0.0003516785800457001|0.9474146366119385);(-0.34851107001304626|-0.014627206139266491|0.0003516934812068939|0.9474148154258728);(-0.34851112961769104|-0.014627191238105297|0.0003516748547554016|0.9474146962165833);(-0.3485110402107239|-0.014627206139266491|0.00035167112946510315|0.9474146366119385);(-0.3485110104084015|-0.014627235941588879|0.00035168230533599854|0.9474148154258728);(-0.34851107001304626|-0.014627310447394848|0.00035171210765838623|0.9474148154258728);(-0.34851107001304626|-0.014627295546233654|0.0003517419099807739|0.9474148154258728);(-0.3100285828113556|-0.039846185594797134|0.01804092898964882|0.7477229237556458);(-0.31002867221832275|-0.03984624519944191|0.01804092898964882|0.747722864151001);(-0.31002867221832275|-0.03984621539711952|0.01804089918732643|0.7477227449417114);(-0.31002867221832275|-0.039846185594797134|0.018040895462036133|0.7477227449417114);(-0.3100285828113556|-0.039846111088991165|0.01804080605506897|0.7477227449417114);(-0.3100285828113556|-0.03984608128666878|0.018040813505649567|0.7477227449417114);(-0.310028612613678|-0.039846111088991165|0.018040738999843597|0.747722864151001);(-0.31002873182296753|-0.039846066385507584|0.018040738999843597|0.7477229237556458);(-0.3100288212299347|-0.03984605148434639|0.018040824681520462|0.7477229237556458);(-0.3100288510322571|-0.039846036583185196|0.018040914088487625|0.7477229237556458);(-0.3100288212299347|-0.03984593227505684|0.01804085075855255|0.7477227449417114);(-0.3100287616252899|-0.039845917373895645|0.018040843307971954|0.7477227449417114);(-0.31002870202064514|-0.039845917373895645|0.018040873110294342|0.7477226853370667);(-0.3100287914276123|-0.03984596207737923|0.018040835857391357|0.7477226257324219);(-0.3100287616252899|-0.039846066385507584|0.018040865659713745|0.7477226257324219);(-0.3100288212299347|-0.03984615579247475|0.018040843307971954|0.7477227449417114);(-0.4375235140323639|-0.003740835003554821|-0.005313768982887268|0.8871756792068481);(-0.43752339482307434|-0.003740849904716015|-0.005313679575920105|0.8871755003929138);(-0.4375235140323639|-0.0037408648058772087|-0.00531371682882309|0.8871753811836243);(-0.43752342462539673|-0.0037407753989100456|-0.005313705652952194|0.8871753811836243);(-0.4375234544277191|-0.003740730695426464|-0.005313795059919357|0.887175440788269);(-0.43752342462539673|-0.003740745596587658|-0.005313854664564133|0.8871755599975586);(-0.4375234544277191|-0.0037407008931040764|-0.005313850939273834|0.8871753811836243);(-0.43752357363700867|-0.003740730695426464|-0.005313809961080551|0.8871753811836243);(-0.437523752450943|-0.0037407604977488518|-0.0053138211369514465|0.8871755003929138);(-0.43752381205558777|-0.003740730695426464|-0.005313802510499954|0.8871753811836243);(-0.43752384185791016|-0.0037407008931040764|-0.0053137727081775665|0.8871753811836243);(-0.4375237822532654|-0.003740656189620495|-0.00531371682882309|0.8871751427650452);(-0.4375237226486206|-0.0037406859919428825|-0.0053137727081775665|0.8871752023696899);(-0.43752366304397583|-0.003740745596587658|-0.005313757807016373|0.8871752023696899);(-0.4375236928462982|-0.003740730695426464|-0.005313798785209656|0.8871752023696899);(-0.4375236928462982|-0.003740835003554821|-0.005313757807016373|0.8871753215789795);(-0.38229531049728394|-0.014280843548476696|0.04112285375595093|0.8311161994934082);(-0.3822953701019287|-0.014280828647315502|0.04112289100885391|0.8311161398887634);(-0.3822953402996063|-0.01428085844963789|0.04112289473414421|0.8311160802841187);(-0.38229528069496155|-0.014280798844993114|0.04112287983298302|0.8311160206794739);(-0.38229528069496155|-0.01428078394383192|0.041122812777757645|0.8311161398887634);(-0.3822952210903168|-0.014280754141509533|0.04112277552485466|0.8311160206794739);(-0.3822952210903168|-0.014280739240348339|0.04112272337079048|0.8311160206794739);(-0.3822953999042511|-0.014280769042670727|0.04112275317311287|0.8311159014701843);(-0.3822954297065735|-0.014280739240348339|0.04112277552485466|0.8311159014701843);(-0.38229551911354065|-0.014280709438025951|0.04112282395362854|0.83111572265625);(-0.38229548931121826|-0.014280679635703564|0.04112284258008003|0.83111572265625);(-0.3822954297065735|-0.014280634932219982|0.04112284630537033|0.8311156034469604);(-0.3822953402996063|-0.014280634932219982|0.041122838854789734|0.8311154842376709);(-0.3822953999042511|-0.014280724339187145|0.041122861206531525|0.8311154842376709);(-0.3822953999042511|-0.014280739240348339|0.04112285003066063|0.8311156034469604);(-0.3822954595088959|-0.014280754141509533|0.04112283140420914|0.8311156630516052);
