
(0.009000809863209724|-0.0036784522235393524|-0.002268929034471512|0.9760696887969971);(0.009000757709145546|-0.0036784764379262924|-0.002268899232149124|0.9760696887969971);(0.009000802412629128|-0.0036784615367650986|-0.0022688843309879303|0.9760696887969971);(0.00900077261030674|-0.003678487613797188|-0.0022688712924718857|0.976069450378418);(0.009000757709145546|-0.003678472712635994|-0.0022688284516334534|0.976069450378418);(0.009000750258564949|-0.003678463399410248|-0.0022688359022140503|0.976069450378418);(0.00900079496204853|-0.0036784186959266663|-0.0022688228636980057|0.976069450378418);(0.00900079496204853|-0.0036783739924430847|-0.0022687390446662903|0.976069450378418);(0.009000780060887337|-0.0036783311516046524|-0.0022687576711177826|0.9760696887969971);(0.009000765159726143|-0.003678390756249428|-0.0022687893360853195|0.9760695695877075);(0.009000690653920174|-0.0036784373223781586|-0.0022688210010528564|0.976069450378418);(0.009000653401017189|-0.0036785192787647247|-0.002268832176923752|0.9760696887969971);(0.009000645950436592|-0.0036785248667001724|-0.0022688768804073334|0.9760695695877075);(0.009000660851597786|-0.0036785099655389786|-0.0022688619792461395|0.9760695695877075);(0.009000690653920174|-0.0036784689873456955|-0.0022688396275043488|0.9760696887969971);(0.00900067575275898|-0.003678401932120323|-0.0022687986493110657|0.9760698080062866);(-0.0033042486757040024|-0.01621752232313156|-0.005210068076848984|0.9794000387191772);(-0.0033042561262845993|-0.01621752604842186|-0.005210075527429581|0.9794000387191772);(-0.0033042486757040024|-0.016217492520809174|-0.0052100736647844315|0.9794000387191772);(-0.0033042412251234055|-0.016217540949583054|-0.005210047587752342|0.9794000387191772);(-0.0033041518181562424|-0.016217540949583054|-0.0052099935710430145|0.9793999195098877);(-0.003304189071059227|-0.016217518597841263|-0.005209930241107941|0.9793999195098877);(-0.00330418162047863|-0.0162174291908741|-0.005209913477301598|0.9794000387191772);(-0.00330427847802639|-0.016217362135648727|-0.00520990788936615|0.9794000387191772);(-0.003304271027445793|-0.016217384487390518|-0.005209891125559807|0.9794001579284668);(-0.00330427847802639|-0.01621738076210022|-0.0052099209278821945|0.9794001579284668);(-0.003304293379187584|-0.0162174254655838|-0.005209943279623985|0.9794001579284668);(-0.0033042561262845993|-0.01621750369668007|-0.005209982395172119|0.9794000387191772);(-0.0033042635768651962|-0.016217507421970367|-0.005210032686591148|0.9794000387191772);(-0.0033042263239622116|-0.01621747389435768|-0.005210008472204208|0.9794000387191772);(-0.003304293379187584|-0.0162174291908741|-0.005210045725107193|0.9794001579284668);(-0.0033043082803487778|-0.016217444092035294|-0.005209995433688164|0.9794002771377563);(0.017356829717755318|-0.050348181277513504|-0.025012973695993423|1.0205789804458618);(0.017356829717755318|-0.05034813657402992|-0.025012996047735214|1.0205790996551514);(0.017356785014271736|-0.05034816637635231|-0.02501300722360611|1.0205789804458618);(0.017356859520077705|-0.05034814402461052|-0.025012966245412827|1.0205789804458618);(0.017356904223561287|-0.05034817382693291|-0.025012969970703125|1.0205789804458618);(0.017357008531689644|-0.05034809187054634|-0.02501293271780014|1.0205789804458618);(0.01735694892704487|-0.050348084419965744|-0.025012873113155365|1.0205789804458618);(0.01735691912472248|-0.05034806206822395|-0.02501283958554268|1.0205790996551514);(0.017356859520077705|-0.05034804716706276|-0.02501281350851059|1.0205790996551514);(0.017356859520077705|-0.05034809187054634|-0.025012880563735962|1.020579218864441);(0.017356814816594124|-0.05034814402461052|-0.02501291036605835|1.0205790996551514);(0.01735679991543293|-0.05034816637635231|-0.025012917816638947|1.020579218864441);(0.017356904223561287|-0.050348151475191116|-0.025012947618961334|1.0205790996551514);(0.017356889322400093|-0.050348106771707535|-0.02501300722360611|1.020579218864441);(0.017356814816594124|-0.050348054617643356|-0.025012947618961334|1.020579218864441);(0.017356814816594124|-0.05034801736474037|-0.025012966245412827|1.020579218864441);(0.027142273262143135|-0.0945470780134201|-0.046243082731962204|1.022009253501892);(0.02714223600924015|-0.0945470780134201|-0.04624306410551071|1.022009015083313);(0.027142228558659554|-0.09454706311225891|-0.04624303802847862|1.022009015083313);(0.027142228558659554|-0.09454703330993652|-0.04624306038022041|1.022009015083313);(0.027142265811562538|-0.09454698860645294|-0.046243004500865936|1.022009015083313);(0.027142265811562538|-0.09454701840877533|-0.04624298959970474|1.0220088958740234);(0.027142243459820747|-0.09454697370529175|-0.04624294489622116|1.022009015083313);(0.027142228558659554|-0.09454689919948578|-0.04624292254447937|1.022009015083313);(0.02714219130575657|-0.09454689919948578|-0.04624292254447937|1.0220091342926025);(0.027142109349370003|-0.09454689919948578|-0.04624294117093086|1.0220091342926025);(0.0271421167999506|-0.09454691410064697|-0.046243004500865936|1.022009253501892);(0.0271421167999506|-0.09454694390296936|-0.046243034303188324|1.022009253501892);(0.027142168954014778|-0.09454695880413055|-0.04624304547905922|1.022009015083313);(0.027142228558659554|-0.09454697370529175|-0.046243079006671906|1.022009253501892);(0.027142176404595375|-0.09454692900180817|-0.04624306783080101|1.022009253501892);(0.02714216150343418|-0.09454686939716339|-0.046243052929639816|1.022009253501892);(0.007056364789605141|-0.10918986797332764|-0.030825097113847733|0.9872879981994629);(0.00705634243786335|-0.10918973386287689|-0.030825134366750717|0.9872879981994629);(0.0070562902837991714|-0.10918982326984406|-0.03082510083913803|0.9872878789901733);(0.007056334987282753|-0.10918977856636047|-0.03082510083913803|0.9872878789901733);(0.007056364789605141|-0.10918983817100525|-0.030825085937976837|0.9872877597808838);(0.0070563871413469315|-0.10918980836868286|-0.03082505613565445|0.9872876405715942);(0.007056364789605141|-0.10918980836868286|-0.03082500398159027|0.9872876405715942);(0.00705634243786335|-0.10918976366519928|-0.03082498162984848|0.9872877597808838);(0.007056327536702156|-0.10918974876403809|-0.030824992805719376|0.9872878789901733);(0.007056253030896187|-0.10918982326984406|-0.030825037509202957|0.9872878789901733);(0.007056230679154396|-0.10918991267681122|-0.03082505241036415|0.9872878789901733);(0.00705624558031559|-0.109189972281456|-0.030825071036815643|0.9872877597808838);(0.007056297734379768|-0.10919003188610077|-0.030825108289718628|0.9872879981994629);(0.00705634243786335|-0.1091899573802948|-0.030825134366750717|0.9872879981994629);(0.007056334987282753|-0.10918989777565002|-0.030825108289718628|0.9872878789901733);(0.007056253030896187|-0.10918988287448883|-0.03082510083913803|0.9872879981994629);(0.012969540432095528|-0.1472206860780716|-0.021510247141122818|0.994789719581604);(0.012969540432095528|-0.1472206562757492|-0.021510284394025803|0.994789719581604);(0.012969570234417915|-0.14722062647342682|-0.021510273218154907|0.994789719581604);(0.01296953298151493|-0.1472206562757492|-0.02151026576757431|0.9947896003723145);(0.012969525530934334|-0.1472206711769104|-0.02151021733880043|0.9947894811630249);(0.012969540432095528|-0.1472206711769104|-0.02151019126176834|0.994789719581604);(0.012969540432095528|-0.14722062647342682|-0.02151014655828476|0.9947894811630249);(0.012969570234417915|-0.14722061157226562|-0.021510127931833267|0.9947896003723145);(0.012969495728611946|-0.14722056686878204|-0.021510161459445953|0.9947896003723145);(0.01296943612396717|-0.14722062647342682|-0.021510176360607147|0.994789719581604);(0.012969406321644783|-0.1472206860780716|-0.021510161459445953|0.9947896003723145);(0.012969421222805977|-0.14722073078155518|-0.021510198712348938|0.9947896003723145);(0.012969480827450752|-0.14722079038619995|-0.021510206162929535|0.9947896003723145);(0.012969465926289558|-0.14722082018852234|-0.021510213613510132|0.9947896003723145);(0.01296943612396717|-0.14722073078155518|-0.021510183811187744|0.994789719581604);(0.012969465926289558|-0.1472206711769104|-0.02151019126176834|0.9947898387908936);(0.0056524742394685745|-0.21686281263828278|-0.012522611767053604|0.9420251846313477);(0.005652496591210365|-0.21686282753944397|-0.012522641569375992|0.9420253038406372);(0.005652496591210365|-0.21686284244060516|-0.01252264529466629|0.9420253038406372);(0.005652429535984993|-0.21686290204524994|-0.012522652745246887|0.9420253038406372);(0.005652459338307381|-0.21686288714408875|-0.01252264529466629|0.9420251846313477);(0.005652459338307381|-0.21686284244060516|-0.01252259686589241|0.9420251846313477);(0.005652526393532753|-0.21686288714408875|-0.012522581964731216|0.9420251846313477);(0.005652444437146187|-0.21686284244060516|-0.012522570788860321|0.9420251846313477);(0.005652422085404396|-0.21686287224292755|-0.012522570788860321|0.9420251846313477);(0.005652407184243202|-0.21686284244060516|-0.012522581964731216|0.9420253038406372);(0.005652369931340218|-0.21686282753944397|-0.012522637844085693|0.9420251846313477);(0.005652392283082008|-0.21686291694641113|-0.012522634118795395|0.9420251846313477);(0.005652392283082008|-0.21686294674873352|-0.0125226229429245|0.9420251846313477);(0.005652422085404396|-0.2168630063533783|-0.01252264529466629|0.9420253038406372);(0.005652444437146187|-0.2168629914522171|-0.012522600591182709|0.9420253038406372);(0.005652444437146187|-0.21686290204524994|-0.012522600591182709|0.9420253038406372);(-0.0031911488622426987|-0.25896385312080383|0.0005514770746231079|0.9732179641723633);(-0.003191119059920311|-0.2589639127254486|0.000551421195268631|0.9732180833816528);(-0.003191133961081505|-0.25896385312080383|0.0005514472723007202|0.9732180833816528);(-0.003191119059920311|-0.2589639127254486|0.0005514360964298248|0.9732180833816528);(-0.003191119059920311|-0.2589639127254486|0.0005514845252037048|0.9732179641723633);(-0.003191126510500908|-0.2589638829231262|0.0005514919757843018|0.9732178449630737);(-0.00319109670817852|-0.258963942527771|0.0005515255033969879|0.9732179641723633);(-0.0031911637634038925|-0.2589639127254486|0.0005514770746231079|0.9732179641723633);(-0.00319119356572628|-0.25896385312080383|0.0005515106022357941|0.9732179641723633);(-0.0031911712139844894|-0.2589639127254486|0.0005515217781066895|0.9732180833816528);(-0.0031911786645650864|-0.258963942527771|0.0005514919757843018|0.9732180833816528);(-0.0031911786645650864|-0.2589639723300934|0.0005514174699783325|0.9732180833816528);(-0.0031911563128232956|-0.258963942527771|0.0005514621734619141|0.9732180833816528);(-0.0031911712139844894|-0.258963942527771|0.0005514249205589294|0.9732180833816528);(-0.0031911861151456833|-0.2589639723300934|0.0005514584481716156|0.9732180833816528);(-0.0031912457197904587|-0.2589639127254486|0.0005514584481716156|0.9732180833816528);(-0.008038906380534172|-0.3046691417694092|0.0008479617536067963|0.9526549577713013);(-0.008038898929953575|-0.3046691417694092|0.0008479282259941101|0.9526550769805908);(-0.008038884028792381|-0.3046691119670868|0.0008479207754135132|0.9526550769805908);(-0.00803886167705059|-0.3046691119670868|0.0008479468524456024|0.9526550769805908);(-0.008038913831114769|-0.30466917157173157|0.0008479543030261993|0.9526550769805908);(-0.008038898929953575|-0.30466923117637634|0.0008479580283164978|0.9526550769805908);(-0.008038876578211784|-0.3046691417694092|0.0008479803800582886|0.9526551961898804);(-0.008038891479372978|-0.3046691417694092|0.0008480027318000793|0.9526550769805908);(-0.008038921281695366|-0.30466917157173157|0.0008479878306388855|0.9526551961898804);(-0.00803893618285656|-0.30466917157173157|0.000847984105348587|0.9526551961898804);(-0.008038965985178947|-0.30466917157173157|0.0008479394018650055|0.9526551961898804);(-0.008038921281695366|-0.30466917157173157|0.0008479170501232147|0.9526551961898804);(-0.008038913831114769|-0.3046693205833435|0.0008479543030261993|0.9526550769805908);(-0.008038965985178947|-0.30466926097869873|0.0008479394018650055|0.9526551961898804);(-0.008038951084017754|-0.30466920137405396|0.0008479170501232147|0.9526551961898804);(-0.008038965985178947|-0.30466920137405396|0.0008479170501232147|0.9526551961898804);
(-0.03941212594509125|0.23742248117923737|0.957392156124115|0.026594987139105797);(-0.039412111043930054|0.23742254078388214|0.9573920965194702|0.02659500204026699);(-0.03941218554973602|0.23742251098155975|0.9573920369148254|0.026594994589686394);(-0.03941226005554199|0.2374224215745926|0.9573919773101807|0.02659495733678341);(-0.03941218554973602|0.23742248117923737|0.9573919177055359|0.02659488283097744);(-0.03941217064857483|0.23742248117923737|0.9573920369148254|0.026594823226332664);(-0.039412155747413635|0.23742248117923737|0.9573920369148254|0.026594771072268486);(-0.03941212594509125|0.23742254078388214|0.9573920369148254|0.026594815775752068);(-0.03941220045089722|0.23742260038852692|0.9573920965194702|0.02659480832517147);(-0.039412155747413635|0.23742260038852692|0.9573920965194702|0.026594793424010277);(-0.039412155747413635|0.23742254078388214|0.9573920369148254|0.026594778522849083);(-0.03941217064857483|0.23742260038852692|0.9573920369148254|0.02659476362168789);(-0.03941214084625244|0.23742260038852692|0.9573919773101807|0.02659478597342968);(-0.03941218554973602|0.23742251098155975|0.9573919773101807|0.026594778522849083);(-0.03941221535205841|0.2374224215745926|0.9573920965194702|0.026594771072268486);(-0.039412230253219604|0.23742245137691498|0.9573919773101807|0.02659476362168789);(-0.052033521234989166|0.21046598255634308|0.9833152294158936|0.03494107723236084);(-0.05203358829021454|0.2104659229516983|0.9833152294158936|0.03494108468294144);(-0.05203370004892349|0.21046598255634308|0.9833152294158936|0.034941062331199646);(-0.05203370749950409|0.2104659527540207|0.9833152294158936|0.03494100272655487);(-0.052033670246601105|0.2104659527540207|0.9833152294158936|0.0349409356713295);(-0.05203362554311752|0.2104659229516983|0.9833151698112488|0.03494091331958771);(-0.052033647894859314|0.2104659229516983|0.9833152294158936|0.0349409282207489);(-0.05203366279602051|0.2104659229516983|0.9833153486251831|0.03494091331958771);(-0.05203363299369812|0.21046589314937592|0.9833153486251831|0.03494090586900711);(-0.052033692598342896|0.2104659229516983|0.9833153486251831|0.0349409282207489);(-0.052033692598342896|0.21046586334705353|0.9833152294158936|0.03494091331958771);(-0.052033692598342896|0.21046583354473114|0.9833153486251831|0.034940920770168304);(-0.052033714950084686|0.21046574413776398|0.9833152294158936|0.03494091331958771);(-0.052033647894859314|0.21046574413776398|0.9833152294158936|0.03494091331958771);(-0.052033692598342896|0.2104656845331192|0.9833152294158936|0.03494089096784592);(-0.052033692598342896|0.2104656845331192|0.9833152294158936|0.03494085371494293);(-0.061970055103302|0.04603981971740723|0.9859793186187744|0.04484687000513077);(-0.06197009235620499|0.04603971540927887|0.9859793186187744|0.04484687000513077);(-0.061970166862010956|0.04603959619998932|0.985979437828064|0.044846780598163605);(-0.06197021156549454|0.0460396409034729|0.9859794974327087|0.04484666883945465);(-0.06197025626897812|0.04603959619998932|0.9859793782234192|0.044846631586551666);(-0.06197018921375275|0.0460396409034729|0.9859794974327087|0.044846586883068085);(-0.061970099806785583|0.0460396409034729|0.9859793782234192|0.04484659433364868);(-0.06197013705968857|0.04603967070579529|0.985979437828064|0.044846534729003906);(-0.06197015941143036|0.04603976756334305|0.985979437828064|0.04484663903713226);(-0.06197024881839752|0.046039775013923645|0.9859795570373535|0.04484659433364868);(-0.061970219016075134|0.04603976756334305|0.985979437828064|0.04484666883945465);(-0.06197018921375275|0.04603974521160126|0.9859793782234192|0.04484669864177704);(-0.06197015941143036|0.04603978991508484|0.9859795570373535|0.04484671354293823);(-0.061970196664333344|0.04603978991508484|0.985979437828064|0.04484667629003525);(-0.06197017431259155|0.04603970795869827|0.9859794974327087|0.044846631586551666);(-0.06197024881839752|0.0460396483540535|0.985979437828064|0.04484659433364868);(-0.07652250677347183|0.23963402211666107|0.975005567073822|0.0685797706246376);(-0.07652254402637482|0.23963399231433868|0.975005567073822|0.0685797855257988);(-0.07652261853218079|0.23963399231433868|0.975005567073822|0.06857972592115402);(-0.07652262598276138|0.23963399231433868|0.9750055074691772|0.06857967376708984);(-0.07652260363101959|0.2396339327096939|0.9750055074691772|0.06857960671186447);(-0.0765225738286972|0.23963408172130585|0.9750055074691772|0.06857960671186447);(-0.07652260363101959|0.23963411152362823|0.975005567073822|0.06857959926128387);(-0.07652254402637482|0.23963411152362823|0.9750055074691772|0.06857959181070328);(-0.07652252912521362|0.239634171128273|0.9750056266784668|0.06857959181070328);(-0.07652255892753601|0.239634171128273|0.9750055074691772|0.06857959181070328);(-0.07652255892753601|0.23963426053524017|0.9750055074691772|0.06857962906360626);(-0.07652252912521362|0.23963423073291779|0.9750053882598877|0.06857961416244507);(-0.07652254402637482|0.239634171128273|0.9750054478645325|0.06857961416244507);(-0.07652252912521362|0.23963411152362823|0.9750055074691772|0.06857960671186447);(-0.07652254402637482|0.23963399231433868|0.9750053286552429|0.06857957690954208);(-0.076522596180439|0.23963399231433868|0.9750053882598877|0.0685795396566391);(-0.06570348888635635|0.11689266562461853|0.9829502701759338|0.05300449579954147);(-0.06570357084274292|0.11689268052577972|0.9829503297805786|0.053004518151283264);(-0.06570355594158173|0.11689257621765137|0.9829503893852234|0.05300447344779968);(-0.0657036080956459|0.11689251661300659|0.9829502701759338|0.05300440639257431);(-0.0657036229968071|0.11689254641532898|0.9829503297805786|0.053004346787929535);(-0.0657036304473877|0.11689247190952301|0.9829502105712891|0.05300431698560715);(-0.06570358574390411|0.11689251661300659|0.9829503297805786|0.05300433933734894);(-0.06570356339216232|0.11689254641532898|0.9829503893852234|0.05300439894199371);(-0.06570353358983994|0.11689259111881256|0.9829503297805786|0.0530044287443161);(-0.06570358574390411|0.11689257621765137|0.9829504489898682|0.05300440639257431);(-0.06570358574390411|0.11689256131649017|0.9829503893852234|0.05300441384315491);(-0.06570358574390411|0.11689257621765137|0.9829503297805786|0.053004443645477295);(-0.06570355594158173|0.11689251661300659|0.9829502105712891|0.0530044361948967);(-0.06570357084274292|0.11689247190952301|0.9829503893852234|0.0530044361948967);(-0.06570358574390411|0.11689242720603943|0.9829502701759338|0.0530044287443161);(-0.0657036080956459|0.11689241230487823|0.9829502701759338|0.053004369139671326);(-0.04180401563644409|0.10381472110748291|0.9930251836776733|-0.0070766303688287735);(-0.04180402308702469|0.10381466150283813|0.9930251240730286|-0.007076652720570564);(-0.041804030537605286|0.10381469130516052|0.9930251240730286|-0.0070767272263765335);(-0.04180414229631424|0.10381466150283813|0.9930250644683838|-0.007076749578118324);(-0.04180411994457245|0.10381460189819336|0.9930249452590942|-0.007076786831021309);(-0.04180409014225006|0.10381469130516052|0.9930250644683838|-0.007076801732182503);(-0.041804052889347076|0.10381467640399933|0.9930251240730286|-0.007076816633343697);(-0.04180402308702469|0.10381472110748291|0.9930251240730286|-0.007076801732182503);(-0.041804030537605286|0.10381476581096649|0.993025004863739|-0.007076779380440712);(-0.04180406033992767|0.10381481051445007|0.993025004863739|-0.007076742127537727);(-0.04180404543876648|0.10381476581096649|0.993025004863739|-0.007076801732182503);(-0.04180409759283066|0.10381470620632172|0.993025004863739|-0.007076764479279518);(-0.04180404543876648|0.10381467640399933|0.993025004863739|-0.007076757028698921);(-0.04180404543876648|0.10381461679935455|0.993025004863739|-0.007076742127537727);(-0.04180407524108887|0.10381455719470978|0.993025004863739|-0.007076794281601906);(-0.041804105043411255|0.10381460189819336|0.993025004863739|-0.0070768091827631);(-0.051540255546569824|-0.02399703860282898|1.006085991859436|0.023364072665572166);(-0.051540255546569824|-0.023996993899345398|1.0060861110687256|0.023364117369055748);(-0.05154034495353699|-0.02399703860282898|1.0060858726501465|0.023364072665572166);(-0.05154035985469818|-0.023996993899345398|1.0060858726501465|0.023364035412669182);(-0.0515403151512146|-0.023997053503990173|1.0060858726501465|0.02336401306092739);(-0.051540300250053406|-0.023997068405151367|1.006085753440857|0.023363975808024406);(-0.05154027044773102|-0.02399715781211853|1.006085991859436|0.023363953456282616);(-0.051540277898311615|-0.023997128009796143|1.006085991859436|0.023363938555121422);(-0.051540300250053406|-0.02399708330631256|1.006085991859436|0.0233639907091856);(-0.051540300250053406|-0.02399708330631256|1.006085991859436|0.023363960906863213);(-0.05154033005237579|-0.02399703860282898|1.006085991859436|0.02336401306092739);(-0.05154034495353699|-0.02399711310863495|1.006085991859436|0.0233639907091856);(-0.05154033005237579|-0.02399715781211853|1.006085991859436|0.023364005610346794);(-0.0515403151512146|-0.023997172713279724|1.006085991859436|0.023363983258605003);(-0.0515403226017952|-0.023997247219085693|1.006085991859436|0.023363975808024406);(-0.0515403151512146|-0.023997239768505096|1.006085991859436|0.023363960906863213);(-0.04423967003822327|-0.017078936100006104|0.9968298673629761|-0.004570024088025093);(-0.04423971474170685|-0.01707892119884491|0.9968299269676208|-0.004570091143250465);(-0.04423975944519043|-0.017078936100006104|0.9968298673629761|-0.004570120945572853);(-0.044239722192287445|-0.01707896590232849|0.9968298673629761|-0.004570188000798225);(-0.04423975199460983|-0.017078958451747894|0.9968298673629761|-0.0045701730996370316);(-0.04423971474170685|-0.0170789435505867|0.9968298077583313|-0.004570188000798225);(-0.04423971474170685|-0.01707892119884491|0.9968298673629761|-0.004570158198475838);(-0.04423975944519043|-0.01707899570465088|0.9968299269676208|-0.004570135846734047);(-0.044239744544029236|-0.0170789435505867|0.9968298673629761|-0.004570158198475838);(-0.044239744544029236|-0.017078936100006104|0.9968297481536865|-0.004570150747895241);(-0.044239774346351624|-0.017078876495361328|0.9968298673629761|-0.004570135846734047);(-0.04423980414867401|-0.017078876495361328|0.9968298673629761|-0.004570098593831062);(-0.04423975944519043|-0.017078951001167297|0.9968298673629761|-0.004570091143250465);(-0.04423975199460983|-0.01707896590232849|0.9968297481536865|-0.004570098593831062);(-0.044239774346351624|-0.017079010605812073|0.9968298673629761|-0.004570106044411659);(-0.04423978924751282|-0.017079047858715057|0.9968298077583313|-0.004570120945572853);(-0.04510563611984253|-0.03969363123178482|1.002428412437439|0.02587485872209072);(-0.045105695724487305|-0.03969371318817139|1.0024285316467285|0.025874828919768333);(-0.045105695724487305|-0.039693668484687805|1.002428412437439|0.02587479166686535);(-0.04510568827390671|-0.03969369828701019|1.0024285316467285|0.02587476186454296);(-0.045105695724487305|-0.039693742990493774|1.002428412437439|0.02587471716105938);(-0.04510568082332611|-0.039693817496299744|1.0024285316467285|0.025874702259898186);(-0.04510565847158432|-0.03969370573759079|1.0024285316467285|0.025874724611639977);(-0.04510566592216492|-0.03969360142946243|1.002428412437439|0.02587479166686535);(-0.04510568082332611|-0.039693623781204224|1.002428412437439|0.025874799117445946);(-0.045105695724487305|-0.03969360888004303|1.002428412437439|0.025874776765704155);(-0.04510573297739029|-0.03969360888004303|1.002428412437439|0.025874769315123558);(-0.0451057106256485|-0.03969360888004303|1.0024282932281494|0.02587481401860714);(-0.04510572552680969|-0.0396936759352684|1.002428412437439|0.02587483637034893);(-0.045105695724487305|-0.039693742990493774|1.002428412437439|0.025874806568026543);(-0.045105695724487305|-0.039693720638751984|1.002428412437439|0.025874799117445946);(-0.045105695724487305|-0.039693765342235565|1.002428412437439|0.025874746963381767);
