
(0.01055157370865345|-0.045673392713069916|0.003134381026029587|0.9350612163543701);(0.01055149920284748|-0.04567332938313484|0.0031343623995780945|0.9350612163543701);(0.010551529005169868|-0.045673269778490067|0.0031343474984169006|0.9350612163543701);(0.010551588609814644|-0.045673247426748276|0.0031344015151262283|0.9350610971450806);(0.010551640763878822|-0.0456731840968132|0.00313439778983593|0.9350612163543701);(0.010551588609814644|-0.04567323252558708|0.0031344518065452576|0.9350612163543701);(0.010551588609814644|-0.045673221349716187|0.003134477883577347|0.9350610971450806);(0.010551610961556435|-0.04567313939332962|0.0031344592571258545|0.9350610971450806);(0.010551581159234047|-0.045673202723264694|0.0031344685703516006|0.9350612163543701);(0.010551543906331062|-0.04567316174507141|0.0031344182789325714|0.9350612163543701);(0.010551521554589272|-0.045673269778490067|0.003134375438094139|0.9350612163543701);(0.01055149920284748|-0.045673273503780365|0.0031343717128038406|0.9350612163543701);(0.010551558807492256|-0.045673247426748276|0.0031343456357717514|0.9350612163543701);(0.010551610961556435|-0.04567321762442589|0.003134334459900856|0.9350612163543701);(0.010551633313298225|-0.0456731952726841|0.003134366124868393|0.9350610971450806);(0.01055164821445942|-0.04567314311861992|0.0031343530863523483|0.9350612163543701);(0.02932278998196125|-0.022320877760648727|-0.010243233293294907|0.9703967571258545);(0.02932278998196125|-0.02232082188129425|-0.010243209078907967|0.9703966379165649);(0.029322775080800056|-0.022320818156003952|-0.01024320162832737|0.9703966379165649);(0.02932276763021946|-0.02232082188129425|-0.01024317555129528|0.9703966379165649);(0.029322827234864235|-0.022320803254842758|-0.01024312898516655|0.9703966379165649);(0.029322857037186623|-0.02232082560658455|-0.010243086144328117|0.9703966379165649);(0.02932284213602543|-0.02232077345252037|-0.010243112221360207|0.9703966379165649);(0.02932284213602543|-0.022320713847875595|-0.01024310290813446|0.9703966379165649);(0.02932276763021946|-0.022320721298456192|-0.010243097320199013|0.9703967571258545);(0.02932276763021946|-0.022320736199617386|-0.010243145748972893|0.9703966379165649);(0.02932276763021946|-0.022320788353681564|-0.01024317555129528|0.9703967571258545);(0.02932271547615528|-0.02232092246413231|-0.010243181139230728|0.9703967571258545);(0.029322782531380653|-0.0223209410905838|-0.010243197903037071|0.9703966379165649);(0.029322804883122444|-0.0223209410905838|-0.01024319976568222|0.9703967571258545);(0.029322775080800056|-0.022320915013551712|-0.010243216529488564|0.9703966379165649);(0.029322834685444832|-0.022320862859487534|-0.010243184864521027|0.9703967571258545);(0.04751558601856232|-0.019298482686281204|-0.03239741176366806|1.0145214796066284);(0.04751551151275635|-0.019298456609249115|-0.03239738941192627|1.0145214796066284);(0.047515541315078735|-0.019298449158668518|-0.032397396862506866|1.014521598815918);(0.04751548171043396|-0.019298505038022995|-0.032397374510765076|1.0145213603973389);(0.04751557111740112|-0.019298497587442398|-0.0323973223567009|1.0145213603973389);(0.04751557111740112|-0.019298437982797623|-0.032397300004959106|1.0145213603973389);(0.04751567542552948|-0.019298415631055832|-0.03239725902676582|1.0145213603973389);(0.04751560091972351|-0.019298359751701355|-0.03239722549915314|1.0145213603973389);(0.04751560091972351|-0.01929832622408867|-0.03239726275205612|1.0145213603973389);(0.04751555621623993|-0.019298333674669266|-0.03239727020263672|1.0145214796066284);(0.047515496611595154|-0.01929844543337822|-0.0323973149061203|1.0145214796066284);(0.04751557111740112|-0.019298449158668518|-0.0323973074555397|1.0145214796066284);(0.047515541315078735|-0.019298482686281204|-0.03239733725786209|1.0145214796066284);(0.04751555621623993|-0.019298452883958817|-0.03239736706018448|1.0145214796066284);(0.0475156307220459|-0.01929837092757225|-0.03239733725786209|1.0145217180252075);(0.04751558601856232|-0.019298378378152847|-0.032397329807281494|1.0145217180252075);(-2.8816983103752136e-05|-0.026688728481531143|-0.045323535799980164|1.0201178789138794);(-2.8906390070915222e-05|-0.026688698679208755|-0.04532354697585106|1.0201178789138794);(-2.8891488909721375e-05|-0.026688668876886368|-0.045323532074689865|1.0201178789138794);(-2.888403832912445e-05|-0.02668869122862816|-0.04532349854707718|1.0201178789138794);(-2.8876587748527527e-05|-0.026688698679208755|-0.0453234501183033|1.0201178789138794);(-2.8839334845542908e-05|-0.02668871358036995|-0.045323446393013|1.0201176404953003);(-2.882443368434906e-05|-0.02668869122862816|-0.04532341659069061|1.0201176404953003);(-2.8816983103752136e-05|-0.02668866142630577|-0.045323409140110016|1.0201177597045898);(-2.8906390070915222e-05|-0.026688624173402786|-0.045323412865400314|1.0201177597045898);(-2.8951093554496765e-05|-0.026688676327466965|-0.045323386788368225|1.0201178789138794);(-2.894364297389984e-05|-0.02668866515159607|-0.0453234538435936|1.0201178789138794);(-2.8951093554496765e-05|-0.026688750833272934|-0.04532346874475479|1.0201178789138794);(-2.892129123210907e-05|-0.02668873593211174|-0.045323535799980164|1.0201178789138794);(-2.8876587748527527e-05|-0.02668873593211174|-0.04532355070114136|1.0201178789138794);(-2.8876587748527527e-05|-0.026688698679208755|-0.04532349854707718|1.0201177597045898);(-2.8854236006736755e-05|-0.02668869122862816|-0.045323483645915985|1.0201178789138794);(-0.021783707663416862|-0.017295408993959427|-0.043213240802288055|1.0026644468307495);(-0.02178369276225567|-0.017295408993959427|-0.043213263154029846|1.002664566040039);(-0.021783707663416862|-0.01729540154337883|-0.04321325197815895|1.0026644468307495);(-0.021783722564578056|-0.01729532703757286|-0.04321324825286865|1.0026644468307495);(-0.021783722564578056|-0.01729535683989525|-0.04321321099996567|1.00266432762146);(-0.021783707663416862|-0.017295319586992264|-0.04321323335170746|1.0026644468307495);(-0.021783722564578056|-0.017295293509960175|-0.04321317747235298|1.00266432762146);(-0.021783774718642235|-0.017295263707637787|-0.04321317374706268|1.0026644468307495);(-0.02178378216922283|-0.017295293509960175|-0.04321315139532089|1.0026644468307495);(-0.02178375981748104|-0.017295271158218384|-0.043213147670030594|1.0026644468307495);(-0.021783804520964622|-0.01729528233408928|-0.04321316257119179|1.0026644468307495);(-0.021783819422125816|-0.017295338213443756|-0.04321316257119179|1.0026644468307495);(-0.021783797070384026|-0.017295334488153458|-0.043213170021772385|1.0026644468307495);(-0.02178378216922283|-0.017295315861701965|-0.04321315884590149|1.0026644468307495);(-0.02178378961980343|-0.01729530096054077|-0.04321319982409477|1.0026644468307495);(-0.021783774718642235|-0.01729525998234749|-0.04321322962641716|1.00266432762146);(0.006598630920052528|0.0673215240240097|-0.07289952039718628|1.021447777748108);(0.006598571315407753|0.06732149422168732|-0.07289954274892807|1.021447777748108);(0.006598563864827156|0.0673215240240097|-0.07289949804544449|1.0214476585388184);(0.006598563864827156|0.06732147932052612|-0.07289944589138031|1.0214475393295288);(0.006598593667149544|0.06732149422168732|-0.0728994682431221|1.0214475393295288);(0.00659857876598835|0.06732149422168732|-0.07289940118789673|1.0214475393295288);(0.006598638370633125|0.0673215240240097|-0.07289940863847733|1.0214475393295288);(0.006598593667149544|0.0673215389251709|-0.07289938628673553|1.0214476585388184);(0.006598608568310738|0.06732159852981567|-0.07289941608905792|1.0214476585388184);(0.006598548963665962|0.06732155382633209|-0.07289940118789673|1.0214476585388184);(0.006598534062504768|0.0673215240240097|-0.07289940118789673|1.021447777748108);(0.0065985266119241714|0.06732149422168732|-0.07289945334196091|1.0214475393295288);(0.006598608568310738|0.06732146441936493|-0.07289944589138031|1.0214475393295288);(0.006598563864827156|0.06732147932052612|-0.07289939373731613|1.0214476585388184);(0.006598593667149544|0.0673215240240097|-0.07289942353963852|1.0214476585388184);(0.006598586216568947|0.06732151657342911|-0.07289943099021912|1.0214476585388184);(-0.025291508063673973|-0.04335848614573479|-0.0011227317154407501|0.9851744174957275);(-0.025291530415415764|-0.04335843399167061|-0.0011227205395698547|0.9851744174957275);(-0.02529153786599636|-0.043358419090509415|-0.0011227354407310486|0.9851744174957275);(-0.025291478261351585|-0.04335843399167061|-0.0011226963251829147|0.985174298286438);(-0.025291455909609795|-0.04335842654109001|-0.0011226702481508255|0.985174298286438);(-0.0252914410084486|-0.0433584488928318|-0.0011226683855056763|0.985174298286438);(-0.0252914410084486|-0.04335840046405792|-0.0011226329952478409|0.985174298286438);(-0.025291478261351585|-0.04335838556289673|-0.0011226478964090347|0.9851744174957275);(-0.025291485711932182|-0.04335838928818703|-0.001122642308473587|0.9851744174957275);(-0.025291500613093376|-0.04335840046405792|-0.0011226441711187363|0.9851744174957275);(-0.02529153786599636|-0.0433584488928318|-0.0011226311326026917|0.9851744174957275);(-0.025291530415415764|-0.043358564376831055|-0.0011226609349250793|0.9851744174957275);(-0.02529153786599636|-0.043358590453863144|-0.001122698187828064|0.9851744174957275);(-0.02529147081077099|-0.04335852339863777|-0.0011227037757635117|0.985174298286438);(-0.0252914410084486|-0.04335847124457359|-0.0011227075010538101|0.985174298286438);(-0.02529147081077099|-0.04335842281579971|-0.0011226795613765717|0.9851744174957275);(-0.04028020799160004|0.05677730590105057|-0.07055170089006424|1.0132731199264526);(-0.04028019309043884|0.05677730217576027|-0.07055173069238663|1.0132731199264526);(-0.040280140936374664|0.05677730217576027|-0.07055174559354782|1.0132731199264526);(-0.040280118584632874|0.05677727982401848|-0.07055174559354782|1.0132731199264526);(-0.04028013348579407|0.05677731707692146|-0.07055169343948364|1.013273000717163);(-0.040280118584632874|0.05677731707692146|-0.07055167853832245|1.013273000717163);(-0.04028015583753586|0.056777358055114746|-0.07055170089006424|1.013273000717163);(-0.04028015583753586|0.05677732080221176|-0.07055166363716125|1.013273000717163);(-0.04028019309043884|0.05677733197808266|-0.07055160403251648|1.0132731199264526);(-0.04028019309043884|0.05677731707692146|-0.07055161148309708|1.0132731199264526);(-0.040280237793922424|0.05677725374698639|-0.07055166363716125|1.0132732391357422);(-0.04028022289276123|0.05677725747227669|-0.07055167853832245|1.0132733583450317);(-0.040280237793922424|0.0567772276699543|-0.07055168598890305|1.0132731199264526);(-0.04028023034334183|0.05677727609872818|-0.07055168598890305|1.0132731199264526);(-0.04028017073869705|0.05677727609872818|-0.07055164873600006|1.0132731199264526);(-0.040280237793922424|0.056777287274599075|-0.07055167853832245|1.0132731199264526);(0.009083377197384834|0.0011249221861362457|-0.044566839933395386|1.009348750114441);(0.00908336229622364|0.001124948263168335|-0.04456688463687897|1.0093486309051514);(0.00908336229622364|0.0011249370872974396|-0.04456685110926628|1.0093485116958618);(0.009083310142159462|0.001124899834394455|-0.04456682503223419|1.0093485116958618);(0.009083332493901253|0.001124940812587738|-0.044566795229911804|1.0093485116958618);(0.00908333994448185|0.0011249501258134842|-0.04456677287817001|1.0093485116958618);(0.009083369746804237|0.0011249855160713196|-0.04456675425171852|1.0093485116958618);(0.009083354845643044|0.0011250078678131104|-0.044566720724105835|1.0093485116958618);(0.009083325043320656|0.0011250041425228119|-0.044566743075847626|1.0093485116958618);(0.00908333994448185|0.0011249706149101257|-0.04456675052642822|1.0093485116958618);(0.009083317592740059|0.0011249464005231857|-0.04456675052642822|1.0093485116958618);(0.00908333994448185|0.0011249370872974396|-0.04456675797700882|1.0093485116958618);(0.009083302691578865|0.0011249035596847534|-0.04456675797700882|1.0093485116958618);(0.009083377197384834|0.0011249333620071411|-0.04456677287817001|1.0093485116958618);(0.009083384647965431|0.0011249147355556488|-0.044566817581653595|1.0093485116958618);(0.009083399549126625|0.0011249519884586334|-0.04456676170229912|1.009348750114441);(0.0033290106803178787|0.050187963992357254|-0.07853403687477112|1.0192975997924805);(0.003329003229737282|0.05018797889351845|-0.07853403687477112|1.0192975997924805);(0.003328988328576088|0.05018795654177666|-0.07853402942419052|1.0192975997924805);(0.003328973427414894|0.05018794164061546|-0.07853402942419052|1.019297480583191);(0.0033290255814790726|0.050188012421131134|-0.07853399217128754|1.019297480583191);(0.003329003229737282|0.050188031047582626|-0.07853400707244873|1.019297480583191);(0.0033290479332208633|0.050188012421131134|-0.07853399962186813|1.0192975997924805);(0.003328965976834297|0.05018802732229233|-0.07853395491838455|1.019297480583191);(0.003328988328576088|0.050188008695840836|-0.07853394746780396|1.019297480583191);(0.0033289585262537003|0.050187982618808746|-0.07853396981954575|1.019297480583191);(0.0033289436250925064|0.05018797144293785|-0.07853394746780396|1.019297480583191);(0.0033289510756731033|0.05018795281648636|-0.07853399962186813|1.0192975997924805);(0.0033289287239313126|0.05018794536590576|-0.07853401452302933|1.0192975997924805);(0.003328980877995491|0.05018797516822815|-0.07853399217128754|1.019297480583191);(0.0033289212733507156|0.05018797516822815|-0.07853396981954575|1.0192975997924805);(0.0033289436250925064|0.05018801614642143|-0.07853399217128754|1.019297480583191);
(-0.055318236351013184|0.2540099024772644|0.9510813355445862|0.0518474280834198);(-0.05531829595565796|0.2540099620819092|0.951081395149231|0.0518474280834198);(-0.05531838536262512|0.2540099620819092|0.951081395149231|0.051847390830516815);(-0.055318400263786316|0.25401002168655396|0.9510813355445862|0.051847316324710846);(-0.05531841516494751|0.25401002168655396|0.951081395149231|0.05184723436832428);(-0.05531838536262512|0.25401002168655396|0.9510812163352966|0.05184724181890488);(-0.055318355560302734|0.25401008129119873|0.9510813355445862|0.051847271621227264);(-0.05531832575798035|0.25401008129119873|0.9510812759399414|0.05184724181890488);(-0.05531829595565796|0.2540101408958435|0.9510812759399414|0.05184726417064667);(-0.05531837046146393|0.2540102005004883|0.9510812759399414|0.05184724181890488);(-0.05531829595565796|0.2540102005004883|0.9510812759399414|0.05184723436832428);(-0.05531825125217438|0.2540101408958435|0.9510812163352966|0.0518471896648407);(-0.05531825125217438|0.2540101408958435|0.9510812759399414|0.05184720456600189);(-0.05531826615333557|0.2540101408958435|0.9510811567306519|0.0518471822142601);(-0.05531829595565796|0.2540101408958435|0.9510811567306519|0.051847152411937714);(-0.05531832575798035|0.25401008129119873|0.9510811567306519|0.051847152411937714);(-0.032585397362709045|0.3012152314186096|0.9482760429382324|0.002489617094397545);(-0.03258545696735382|0.30121517181396484|0.9482760429382324|0.002489624544978142);(-0.0325855016708374|0.30121517181396484|0.9482760429382324|0.0024895351380109787);(-0.03258556127548218|0.30121511220932007|0.9482760429382324|0.002489490434527397);(-0.03258556127548218|0.30121511220932007|0.9482759833335876|0.002489415928721428);(-0.032585516571998596|0.30121511220932007|0.9482760429382324|0.002489401027560234);(-0.03258553147315979|0.30121511220932007|0.9482760429382324|0.0024893861263990402);(-0.032585516571998596|0.3012152314186096|0.9482760429382324|0.0024893786758184433);(-0.032585546374320984|0.3012152910232544|0.9482759833335876|0.002489415928721428);(-0.032585546374320984|0.30121541023254395|0.9482760429382324|0.002489401027560234);(-0.032585546374320984|0.30121541023254395|0.9482760429382324|0.002489415928721428);(-0.032585516571998596|0.30121541023254395|0.9482760429382324|0.0024894606322050095);(-0.0325855016708374|0.30121535062789917|0.9482759237289429|0.0024894382804632187);(-0.03258548676967621|0.3012152910232544|0.9482758641242981|0.0024893861263990402);(-0.03258562088012695|0.30121517181396484|0.9482759833335876|0.0024893488734960556);(-0.032585546374320984|0.3012152314186096|0.9482759833335876|0.0024892743676900864);(-0.058941274881362915|0.22380144894123077|0.9583946466445923|-0.017526106908917427);(-0.0589413046836853|0.223801389336586|0.9583945870399475|-0.017526136711239815);(-0.058941274881362915|0.22380150854587555|0.9583946466445923|-0.01752621866762638);(-0.058941274881362915|0.22380147874355316|0.9583945274353027|-0.017526285722851753);(-0.0589413046836853|0.22380147874355316|0.9583945274353027|-0.01752634532749653);(-0.05894125998020172|0.22380156815052032|0.9583945274353027|-0.017526330426335335);(-0.05894125998020172|0.22380156815052032|0.9583945274353027|-0.01752636767923832);(-0.05894125998020172|0.2238015979528427|0.9583946466445923|-0.017526308074593544);(-0.0589413195848465|0.22380156815052032|0.9583945274353027|-0.01752631552517414);(-0.05894133448600769|0.2238015979528427|0.9583945870399475|-0.01752631552517414);(-0.05894136428833008|0.22380156815052032|0.9583945870399475|-0.01752636767923832);(-0.0589413046836853|0.22380150854587555|0.958394467830658|-0.017526285722851753);(-0.0589413046836853|0.22380144894123077|0.9583945274353027|-0.01752631552517414);(-0.0589413046836853|0.223801389336586|0.9583945870399475|-0.01752633787691593);(-0.0589413046836853|0.223801389336586|0.9583945274353027|-0.017526330426335335);(-0.05894133448600769|0.2238013595342636|0.9583945870399475|-0.017526360228657722);(-0.08720587193965912|0.12428227066993713|0.9858641624450684|-0.008974777534604073);(-0.08720587939023972|0.12428222596645355|0.9858643412590027|-0.008974770084023476);(-0.08720595389604568|0.12428224086761475|0.9858642816543579|-0.008974859490990639);(-0.08720600605010986|0.12428219616413116|0.9858642220497131|-0.008974911645054817);(-0.08720596879720688|0.12428215146064758|0.9858641624450684|-0.008974941447377205);(-0.08720595389604568|0.12428216636180878|0.9858640432357788|-0.008974941447377205);(-0.0872059017419815|0.12428227066993713|0.9858641624450684|-0.008974941447377205);(-0.0872059017419815|0.12428233027458191|0.9858642220497131|-0.00897488184273243);(-0.0872059240937233|0.1242823451757431|0.9858642220497131|-0.008974941447377205);(-0.08720594644546509|0.12428241968154907|0.9858642220497131|-0.008974896743893623);(-0.08720597624778748|0.12428240478038788|0.9858641624450684|-0.00897488184273243);(-0.08720599114894867|0.1242823451757431|0.9858642220497131|-0.00897488184273243);(-0.08720596134662628|0.1242823451757431|0.9858641624450684|-0.008974919095635414);(-0.08720595389604568|0.12428225576877594|0.9858642220497131|-0.008974874392151833);(-0.08720596134662628|0.12428216636180878|0.9858641028404236|-0.008974926546216011);(-0.08720596879720688|0.12428221106529236|0.9858641624450684|-0.008974941447377205);(-0.09090779721736908|0.13558901846408844|0.9758663773536682|0.024393869563937187);(-0.09090780466794968|0.13558898866176605|0.9758663773536682|0.024393854662775993);(-0.09090784192085266|0.13558895885944366|0.9758661985397339|0.024393847212195396);(-0.09090781211853027|0.13558895885944366|0.9758661985397339|0.024393772706389427);(-0.09090784192085266|0.13558898866176605|0.9758661985397339|0.02439376525580883);(-0.09090782701969147|0.13558901846408844|0.9758661985397339|0.024393750354647636);(-0.09090779721736908|0.13558901846408844|0.9758661985397339|0.024393795058131218);(-0.09090786427259445|0.13558901846408844|0.9758661985397339|0.024393795058131218);(-0.09090781956911087|0.13558900356292725|0.9758661985397339|0.024393795058131218);(-0.09090787172317505|0.13558892905712128|0.9758662581443787|0.024393780156970024);(-0.09090787917375565|0.1355888992547989|0.9758663177490234|0.024393757805228233);(-0.09090786427259445|0.13558892905712128|0.9758663177490234|0.02439376525580883);(-0.09090782701969147|0.13558892905712128|0.9758663177490234|0.02439376525580883);(-0.09090783447027206|0.13558894395828247|0.9758661389350891|0.024393780156970024);(-0.09090784937143326|0.1355888992547989|0.9758663177490234|0.024393780156970024);(-0.09090788662433624|0.1355888694524765|0.9758661985397339|0.024393705651164055);(-0.08064146339893341|0.1969914585351944|0.9671813249588013|-0.024066442623734474);(-0.08064152300357819|0.1969914585351944|0.9671814441680908|-0.02406645007431507);(-0.08064150810241699|0.1969914585351944|0.9671814441680908|-0.02406652458012104);(-0.08064154535531998|0.1969914585351944|0.967181384563446|-0.024066532030701637);(-0.08064158260822296|0.1969914585351944|0.9671813249588013|-0.024066591635346413);(-0.08064153790473938|0.1969914734363556|0.9671813249588013|-0.02406657673418522);(-0.08064153790473938|0.19699151813983917|0.9671813249588013|-0.02406659908592701);(-0.08064153790473938|0.19699148833751678|0.9671813249588013|-0.024066561833024025);(-0.08064155280590057|0.19699151813983917|0.967181384563446|-0.02406652458012104);(-0.08064158260822296|0.19699157774448395|0.9671815037727356|-0.024066509678959846);(-0.08064156770706177|0.19699154794216156|0.967181384563446|-0.02406650222837925);(-0.08064159750938416|0.19699157774448395|0.967181384563446|-0.024066464975476265);(-0.08064159005880356|0.19699157774448395|0.9671814441680908|-0.024066494777798653);(-0.08064156770706177|0.19699154794216156|0.9671814441680908|-0.02406647987663746);(-0.08064161241054535|0.19699153304100037|0.9671813249588013|-0.02406650222837925);(-0.08064156770706177|0.1969914734363556|0.9671813249588013|-0.02406647987663746);(-0.10520420223474503|-0.016010135412216187|1.0021001100540161|-0.009606795385479927);(-0.1052042692899704|-0.016010165214538574|1.0021001100540161|-0.009606802836060524);(-0.10520432144403458|-0.016010157763957977|1.0021001100540161|-0.009606847539544106);(-0.10520429909229279|-0.016010209918022156|1.0020999908447266|-0.00960688479244709);(-0.10520434379577637|-0.016010195016860962|1.0020999908447266|-0.009606922045350075);(-0.10520432889461517|-0.01601022481918335|1.0020999908447266|-0.009606929495930672);(-0.1052042692899704|-0.0160101056098938|1.0020999908447266|-0.009606899693608284);(-0.1052042692899704|-0.016010157763957977|1.0020999908447266|-0.009606936946511269);(-0.10520429164171219|-0.016010120511054993|1.0021001100540161|-0.009606899693608284);(-0.10520434379577637|-0.016010090708732605|1.0021001100540161|-0.009606914594769478);(-0.1052042692899704|-0.016010060906410217|1.0021001100540161|-0.009606907144188881);(-0.10520435124635696|-0.016010090708732605|1.0020999908447266|-0.009606922045350075);(-0.10520429164171219|-0.01601015031337738|1.0021001100540161|-0.009606929495930672);(-0.10520429909229279|-0.016010195016860962|1.002099871635437|-0.009606936946511269);(-0.10520434379577637|-0.01601020246744156|1.0020999908447266|-0.009606966748833656);(-0.10520435869693756|-0.016010254621505737|1.002099871635437|-0.00960698164999485);(-0.07403498888015747|0.24479521811008453|0.9552167654037476|-0.016293974593281746);(-0.07403500378131866|0.24479524791240692|0.9552168250083923|-0.016294026747345924);(-0.07403504848480225|0.24479521811008453|0.9552168250083923|-0.016294019296765327);(-0.07403506338596344|0.24479521811008453|0.9552168250083923|-0.016294049099087715);(-0.07403504848480225|0.24479521811008453|0.9552167057991028|-0.016294078901410103);(-0.07403504103422165|0.24479521811008453|0.9552167057991028|-0.016294093802571297);(-0.07403501123189926|0.24479521811008453|0.9552167654037476|-0.016294078901410103);(-0.07403501868247986|0.24479521811008453|0.9552167654037476|-0.016294049099087715);(-0.07403498142957687|0.24479521811008453|0.9552168250083923|-0.016294041648507118);(-0.07403498888015747|0.24479521811008453|0.9552168250083923|-0.016294019296765327);(-0.07403499633073807|0.24479518830776215|0.9552167654037476|-0.01629406400024891);(-0.07403497397899628|0.24479512870311737|0.9552167654037476|-0.016294049099087715);(-0.07403504848480225|0.24479515850543976|0.9552167654037476|-0.01629401184618473);(-0.07403500378131866|0.24479515850543976|0.9552168250083923|-0.01629406400024891);(-0.07403501123189926|0.24479515850543976|0.955216646194458|-0.01629403419792652);(-0.07403499633073807|0.24479515850543976|0.9552167057991028|-0.016294071450829506);(-0.10882481932640076|0.13628099858760834|0.9690805673599243|0.021920887753367424);(-0.10882484912872314|0.13628099858760834|0.9690805673599243|0.02192087285220623);(-0.10882489383220673|0.13628102838993073|0.9690805673599243|0.021920865401625633);(-0.10882487893104553|0.13628096878528595|0.9690805673599243|0.02192082814872265);(-0.10882489383220673|0.13628098368644714|0.9690805077552795|0.02192077599465847);(-0.10882491618394852|0.13628098368644714|0.9690805673599243|0.021920768544077873);(-0.10882490873336792|0.1362810581922531|0.9690805673599243|0.021920805796980858);(-0.10882490128278732|0.13628102838993073|0.9690805673599243|0.02192079834640026);(-0.10882490873336792|0.1362810581922531|0.9690805673599243|0.02192082814872265);(-0.1088249459862709|0.1362810879945755|0.9690805673599243|0.02192085050046444);(-0.10882498323917389|0.1362811177968979|0.9690805673599243|0.02192087285220623);(-0.10882493853569031|0.1362810730934143|0.9690805077552795|0.021920857951045036);(-0.10882492363452911|0.1362810730934143|0.9690804481506348|0.021920843049883842);(-0.10882489383220673|0.1362810581922531|0.9690804481506348|0.02192087285220623);(-0.10882492363452911|0.13628104329109192|0.9690804481506348|0.021920857951045036);(-0.10882490128278732|0.1362810581922531|0.9690805077552795|0.02192082814872265);(-0.0668068677186966|0.13103565573692322|0.977382481098175|-0.04790110141038895);(-0.06680689752101898|0.13103562593460083|0.9773825407028198|-0.04790112376213074);(-0.0668068677186966|0.13103558123111725|0.977382481098175|-0.047901131212711334);(-0.06680687516927719|0.13103559613227844|0.9773826003074646|-0.04790113866329193);(-0.06680692732334137|0.13103559613227844|0.977382481098175|-0.04790113866329193);(-0.06680689752101898|0.13103565573692322|0.977382481098175|-0.04790113866329193);(-0.066806860268116|0.1310356706380844|0.9773825407028198|-0.047901153564453125);(-0.06680687516927719|0.1310356706380844|0.977382481098175|-0.04790116846561432);(-0.0668068677186966|0.131035715341568|0.9773824214935303|-0.04790111631155014);(-0.06680688261985779|0.131035715341568|0.9773824214935303|-0.04790118336677551);(-0.0668068677186966|0.13103565573692322|0.9773824214935303|-0.04790116846561432);(-0.0668068379163742|0.1310357004404068|0.9773826003074646|-0.04790108650922775);(-0.06680690497159958|0.13103564083576202|0.9773826003074646|-0.04790113866329193);(-0.066806860268116|0.1310356706380844|0.9773824214935303|-0.04790110886096954);(-0.06680689007043839|0.13103561103343964|0.977382481098175|-0.04790113866329193);(-0.06680691987276077|0.13103559613227844|0.977382481098175|-0.04790113866329193);
