
(0.014162333682179451|0.021275274455547333|-0.002881774678826332|1.0550285577774048);(0.014162303879857063|0.02127527818083763|-0.0028817765414714813|1.0550286769866943);(0.014162244275212288|0.021275237202644348|-0.002881806343793869|1.0550286769866943);(0.014162251725792885|0.021275244653224945|-0.002881743013858795|1.0550285577774048);(0.014162303879857063|0.021275313571095467|-0.002881772816181183|1.0550285577774048);(0.014162356033921242|0.02127535454928875|-0.0028817374259233475|1.0550285577774048);(0.014162318781018257|0.021275365725159645|-0.002881724387407303|1.0550285577774048);(0.014162236824631691|0.021275417879223824|-0.002881709486246109|1.0550287961959839);(0.014162147417664528|0.021275395527482033|-0.0028816740959882736|1.0550286769866943);(0.014162184670567513|0.021275348961353302|-0.002881692722439766|1.0550287961959839);(0.014162080362439156|0.021275313571095467|-0.0028817318379878998|1.0550285577774048);(0.014162154868245125|0.02127528004348278|-0.0028817616403102875|1.0550285577774048);(0.014162102714180946|0.021275265142321587|-0.0028817951679229736|1.0550285577774048);(0.01416219212114811|0.021275298669934273|-0.0028817765414714813|1.0550286769866943);(0.014162221923470497|0.021275348961353302|-0.0028817635029554367|1.0550286769866943);(0.014162169769406319|0.021275369450449944|-0.0028817765414714813|1.0550287961959839);(0.3092294931411743|0.0866132378578186|-0.13245171308517456|0.9127422571182251);(0.30922961235046387|0.0866132527589798|-0.13245169818401337|0.9127422571182251);(0.30922967195510864|0.08661322295665741|-0.13245169818401337|0.912742018699646);(0.30922967195510864|0.08661317825317383|-0.13245169818401337|0.9127421379089355);(0.30922967195510864|0.0866132378578186|-0.13245168328285217|0.9127422571182251);(0.30922967195510864|0.08661328256130219|-0.13245166838169098|0.9127422571182251);(0.3092295527458191|0.08661329746246338|-0.132451593875885|0.9127421379089355);(0.3092295527458191|0.08661331236362457|-0.13245156407356262|0.9127422571182251);(0.30922943353652954|0.08661329746246338|-0.13245156407356262|0.9127422571182251);(0.3092293441295624|0.08661326766014099|-0.13245154917240143|0.9127423763275146);(0.30922937393188477|0.08661322295665741|-0.1324516087770462|0.9127421379089355);(0.30922931432724|0.08661316335201263|-0.1324516087770462|0.9127422571182251);(0.3092293441295624|0.08661313354969025|-0.1324516385793686|0.9127423763275146);(0.3092294931411743|0.08661313354969025|-0.1324516385793686|0.9127422571182251);(0.30922946333885193|0.08661316335201263|-0.1324516087770462|0.9127421379089355);(0.3092295527458191|0.08661319315433502|-0.132451593875885|0.9127422571182251);(0.9350022077560425|0.18047745525836945|0.045619383454322815|0.016682550311088562);(0.9350021481513977|0.18047744035720825|0.045619383454322815|0.016682535409927368);(0.9350022673606873|0.18047751486301422|0.045619331300258636|0.01668250560760498);(0.9350022673606873|0.18047751486301422|0.04561936855316162|0.016682535409927368);(0.9350021481513977|0.18047745525836945|0.04561939835548401|0.016682520508766174);(0.9350022673606873|0.18047751486301422|0.04561940208077431|0.016682565212249756);(0.9350022077560425|0.18047745525836945|0.045619428157806396|0.016682565212249756);(0.9350022673606873|0.18047748506069183|0.04561944305896759|0.016682535409927368);(0.9350021481513977|0.18047747015953064|0.045619431883096695|0.01668258011341095);(0.9350021481513977|0.18047745525836945|0.04561943560838699|0.016682401299476624);(0.9350021481513977|0.18047745525836945|0.04561944305896759|0.01668238639831543);(0.9350020885467529|0.18047742545604706|0.04561945050954819|0.016682326793670654);(0.9350021481513977|0.18047738075256348|0.045619457960128784|0.01668223738670349);(0.9350022673606873|0.18047738075256348|0.04561947286128998|0.016682326793670654);(0.9350021481513977|0.18047745525836945|0.045619502663612366|0.01668231189250946);(0.9350020885467529|0.18047747015953064|0.045619480311870575|0.016682356595993042);(0.6928560733795166|0.19157162308692932|-0.10894611477851868|0.563193678855896);(0.6928560137748718|0.19157162308692932|-0.10894607752561569|0.5631935596466064);(0.6928560137748718|0.19157162308692932|-0.10894612222909927|0.5631935596466064);(0.6928560137748718|0.19157163798809052|-0.10894610732793808|0.5631935596466064);(0.6928561329841614|0.19157160818576813|-0.10894603282213211|0.5631934404373169);(0.6928561329841614|0.1915716677904129|-0.10894604027271271|0.5631934404373169);(0.6928561925888062|0.19157163798809052|-0.10894598811864853|0.5631934404373169);(0.6928561925888062|0.1915716677904129|-0.10894598066806793|0.5631935596466064);(0.6928561925888062|0.1915716677904129|-0.10894598066806793|0.5631935596466064);(0.6928561329841614|0.19157163798809052|-0.10894600301980972|0.5631934404373169);(0.6928561329841614|0.19157162308692932|-0.10894607752561569|0.5631934404373169);(0.6928561329841614|0.19157157838344574|-0.1089460626244545|0.5631933212280273);(0.6928561925888062|0.19157157838344574|-0.10894601792097092|0.5631933212280273);(0.6928562521934509|0.19157156348228455|-0.10894596576690674|0.5631933212280273);(0.6928561925888062|0.19157160818576813|-0.10894593596458435|0.5631932020187378);(0.6928562521934509|0.19157160818576813|-0.10894598811864853|0.5631933212280273);(0.1903209537267685|-0.05610731616616249|-0.03284803777933121|0.6326286792755127);(0.1903209090232849|-0.0561072863638401|-0.03284803032875061|0.6326285600662231);(0.19032089412212372|-0.056107308715581894|-0.032847993075847626|0.6326285600662231);(0.1903209090232849|-0.0561072863638401|-0.03284795582294464|0.6326284408569336);(0.19032089412212372|-0.056107256561517715|-0.03284795582294464|0.6326284408569336);(0.1903209537267685|-0.056107278913259506|-0.03284793347120285|0.632628321647644);(0.1903209537267685|-0.056107278913259506|-0.03284791484475136|0.632628321647644);(0.19032089412212372|-0.05610726401209831|-0.03284788131713867|0.6326282024383545);(0.19032083451747894|-0.056107308715581894|-0.03284786641597748|0.6326282024383545);(0.19032077491283417|-0.056107211858034134|-0.03284790366888046|0.6326280832290649);(0.1903207153081894|-0.05610719695687294|-0.03284792974591255|0.6326282024383545);(0.19032081961631775|-0.05610727146267891|-0.03284792974591255|0.6326279640197754);(0.19032086431980133|-0.0561072863638401|-0.03284791111946106|0.6326279640197754);(0.19032083451747894|-0.056107278913259506|-0.032847870141267776|0.6326278448104858);(0.19032089412212372|-0.05610726401209831|-0.032847896218299866|0.6326278448104858);(0.19032084941864014|-0.05610727146267891|-0.032847851514816284|0.6326280832290649);(0.3083191514015198|-0.10290926694869995|0.03314746543765068|0.3529760539531708);(0.3083190619945526|-0.10290932655334473|0.033147506415843964|0.3529759347438812);(0.308319091796875|-0.10290944576263428|0.03314762935042381|0.3529757261276245);(0.308319091796875|-0.10290947556495667|0.0331476628780365|0.3529755771160126);(0.3083191514015198|-0.10290944576263428|0.0331476591527462|0.3529755175113678);(0.30831921100616455|-0.10290941596031189|0.03314768522977829|0.35297566652297974);(0.30831918120384216|-0.10290932655334473|0.033147647976875305|0.3529758155345917);(0.3083191215991974|-0.10290920734405518|0.03314763307571411|0.3529759347438812);(0.308319091796875|-0.10290919244289398|0.033147528767585754|0.35297608375549316);(0.30831897258758545|-0.1029091626405716|0.03314746543765068|0.3529761731624603);(0.30831897258758545|-0.10290922224521637|0.03314743936061859|0.352975994348526);(0.30831900238990784|-0.10290934145450592|0.03314748406410217|0.3529757261276245);(0.30831900238990784|-0.10290941596031189|0.03314761817455292|0.3529752790927887);(0.30831894278526306|-0.10290952026844025|0.0331476666033268|0.35297518968582153);(0.30831897258758545|-0.10290949046611786|0.03314772993326187|0.3529752194881439);(0.3083189129829407|-0.10290944576263428|0.03314773365855217|0.35297533869743347);(0.07377004623413086|0.014620596542954445|-0.0569375604391098|1.023412823677063);(0.07377000898122787|0.014620639383792877|-0.05693759024143219|1.0234125852584839);(0.07377002388238907|0.014620652422308922|-0.0569375678896904|1.0234125852584839);(0.07377000898122787|0.014620659872889519|-0.05693758279085159|1.0234125852584839);(0.07377002388238907|0.014620630070567131|-0.05693753808736801|1.0234123468399048);(0.07377007603645325|0.014620685949921608|-0.05693752318620682|1.0234124660491943);(0.07377012073993683|0.014620635658502579|-0.056937478482723236|1.0234124660491943);(0.07377004623413086|0.014620695263147354|-0.056937456130981445|1.0234127044677734);(0.07377003133296967|0.014620654284954071|-0.056937411427497864|1.0234125852584839);(0.07376997917890549|0.01462068036198616|-0.05693742632865906|1.0234125852584839);(0.0737699568271637|0.014620630070567131|-0.05693749338388443|1.0234125852584839);(0.0737699568271637|0.014620594680309296|-0.056937552988529205|1.0234125852584839);(0.07376998662948608|0.014620603993535042|-0.05693754553794861|1.0234125852584839);(0.07377000153064728|0.01462065801024437|-0.056937605142593384|1.0234125852584839);(0.07377002388238907|0.014620672911405563|-0.05693753808736801|1.0234127044677734);(0.07377001643180847|0.014620771631598473|-0.056937508285045624|1.0234125852584839);(0.13524843752384186|-0.049390751868486404|-0.03261811286211014|0.9852972030639648);(0.13524840772151947|-0.0493907667696476|-0.032618120312690735|0.9852972030639648);(0.13524837791919708|-0.04939078167080879|-0.03261808678507805|0.9852972030639648);(0.13524846732616425|-0.04939078912138939|-0.032618116587400436|0.9852970838546753);(0.13524854183197021|-0.049390826374292374|-0.032618094235658646|0.9852970838546753);(0.135248601436615|-0.049390774220228195|-0.03261805698275566|0.9852970838546753);(0.13524863123893738|-0.04939069226384163|-0.03261798247694969|0.9852972030639648);(0.1352485567331314|-0.04939061775803566|-0.0326179563999176|0.9852973222732544);(0.13524845242500305|-0.049390677362680435|-0.032617971301078796|0.9852972030639648);(0.13524840772151947|-0.049390655010938644|-0.03261798247694969|0.9852972030639648);(0.13524839282035828|-0.04939070716500282|-0.032618045806884766|0.9852973222732544);(0.13524840772151947|-0.049390826374292374|-0.03261810168623924|0.9852972030639648);(0.13524854183197021|-0.04939084127545357|-0.03261809051036835|0.9852970838546753);(0.13524861633777618|-0.049390759319067|-0.03261807933449745|0.9852973222732544);(0.13524861633777618|-0.04939071461558342|-0.032618068158626556|0.9852973222732544);(0.13524854183197021|-0.04939061775803566|-0.032618071883916855|0.9852973222732544);
(-0.04663743078708649|0.2509952783584595|0.9552114009857178|-0.016592854633927345);(-0.04663747549057007|0.25099533796310425|0.9552115201950073|-0.01659289188683033);(-0.046637535095214844|0.2509952783584595|0.9552115201950073|-0.016592921689152718);(-0.04663754999637604|0.2509952783584595|0.9552114009857178|-0.016592981293797493);(-0.04663754999637604|0.2509952783584595|0.9552114009857178|-0.01659306325018406);(-0.046637535095214844|0.25099533796310425|0.9552114009857178|-0.016593078151345253);(-0.04663747549057007|0.250995397567749|0.9552115201950073|-0.016593093052506447);(-0.04663744568824768|0.250995397567749|0.9552114009857178|-0.01659308560192585);(-0.04663737118244171|0.250995397567749|0.9552115201950073|-0.01659310795366764);(-0.04663741588592529|0.2509955167770386|0.9552115797996521|-0.016593070700764656);(-0.046637460589408875|0.2509954571723938|0.9552115797996521|-0.01659306325018406);(-0.04663744568824768|0.2509954571723938|0.9552115201950073|-0.016593070700764656);(-0.046637460589408875|0.2509954571723938|0.9552114605903625|-0.016593048349022865);(-0.046637460589408875|0.2509954571723938|0.9552114605903625|-0.01659306325018406);(-0.046637460589408875|0.250995397567749|0.9552114605903625|-0.016593122854828835);(-0.04663752019405365|0.250995397567749|0.9552114605903625|-0.01659316010773182);(-0.07049943506717682|0.48903632164001465|0.8042879104614258|0.052094362676143646);(-0.070499487221241|0.48903632164001465|0.8042879104614258|0.05209434777498245);(-0.07049953192472458|0.48903632164001465|0.8042879104614258|0.05209427326917648);(-0.07049957662820816|0.4890363812446594|0.804287850856781|0.05209425836801529);(-0.07049961388111115|0.48903656005859375|0.8042877316474915|0.052094198763370514);(-0.07049960643053055|0.48903656005859375|0.8042877912521362|0.05209415405988693);(-0.07049957662820816|0.4890364408493042|0.8042877912521362|0.05209416151046753);(-0.07049955427646637|0.4890363812446594|0.804287850856781|0.05209416151046753);(-0.07049950212240219|0.48903632164001465|0.8042879104614258|0.05209413170814514);(-0.0704994797706604|0.48903632164001465|0.8042879700660706|0.052094101905822754);(-0.070499487221241|0.4890362024307251|0.8042879700660706|0.05209409445524216);(-0.070499487221241|0.4890362024307251|0.8042880296707153|0.05209411680698395);(-0.07049950212240219|0.4890361428260803|0.8042880296707153|0.05209409445524216);(-0.07049952447414398|0.4890361428260803|0.8042879700660706|0.05209410935640335);(-0.07049952447414398|0.48903608322143555|0.804287850856781|0.052094049751758575);(-0.07049953937530518|0.4890361428260803|0.804287850856781|0.05209401249885559);(-0.10483857244253159|0.855269193649292|0.5619913339614868|0.06366239488124847);(-0.10483858734369278|0.8552692532539368|0.5619914531707764|0.06366238743066788);(-0.10483863204717636|0.8552692532539368|0.5619915127754211|0.06366238743066788);(-0.10483863949775696|0.8552692532539368|0.5619914531707764|0.0636623352766037);(-0.10483860969543457|0.855269193649292|0.5619913935661316|0.06366230547428131);(-0.10483862459659576|0.8552694320678711|0.5619913935661316|0.06366229802370071);(-0.10483859479427338|0.8552692532539368|0.5619913935661316|0.06366230547428131);(-0.10483862459659576|0.8552692532539368|0.5619913339614868|0.0636623278260231);(-0.10483859479427338|0.8552690744400024|0.5619913935661316|0.06366231292486191);(-0.10483860969543457|0.8552691340446472|0.5619913935661316|0.0636623278260231);(-0.10483860969543457|0.8552691340446472|0.5619913935661316|0.0636623278260231);(-0.10483863949775696|0.855269193649292|0.5619913935661316|0.0636623278260231);(-0.10483866930007935|0.8552692532539368|0.5619913339614868|0.0636623278260231);(-0.10483863949775696|0.8552692532539368|0.5619913935661316|0.0636623352766037);(-0.10483867675065994|0.855269193649292|0.5619913339614868|0.06366236507892609);(-0.10483866930007935|0.855269193649292|0.561991274356842|0.0636623352766037);(-0.03167212754487991|0.7577475309371948|0.650079071521759|-0.016983861103653908);(-0.03167211264371872|0.7577475905418396|0.6500791311264038|-0.016983868554234505);(-0.03167213499546051|0.7577475905418396|0.650079071521759|-0.01698390580713749);(-0.03167212754487991|0.7577476501464844|0.6500791907310486|-0.016983920708298683);(-0.0316721573472023|0.7577476501464844|0.6500790119171143|-0.016983913257718086);(-0.03167213499546051|0.7577475905418396|0.6500789523124695|-0.016983943060040474);(-0.03167214244604111|0.7577476501464844|0.6500789523124695|-0.01698390580713749);(-0.03167210519313812|0.7577477097511292|0.650079071521759|-0.01698395051062107);(-0.03167213499546051|0.7577477097511292|0.650079071521759|-0.01698392815887928);(-0.03167213499546051|0.7577476501464844|0.6500791311264038|-0.016983898356556892);(-0.031672097742557526|0.75774747133255|0.650079071521759|-0.01698390580713749);(-0.03167212754487991|0.7577475309371948|0.650079071521759|-0.01698390580713749);(-0.03167212754487991|0.75774747133255|0.650079071521759|-0.016983868554234505);(-0.03167214244604111|0.75774747133255|0.6500789523124695|-0.01698390580713749);(-0.031672194600105286|0.7577474117279053|0.6500790119171143|-0.0169838760048151);(-0.0316721647977829|0.75774747133255|0.6500790119171143|-0.0169838834553957);(-0.03850475698709488|0.4474717974662781|0.7993944883346558|0.05604112893342972);(-0.03850480169057846|0.4474717974662781|0.7993944883346558|0.0560411736369133);(-0.03850485384464264|0.4474717974662781|0.7993944883346558|0.05604115128517151);(-0.03850486874580383|0.44747185707092285|0.799394428730011|0.05604112893342972);(-0.03850485384464264|0.44747185707092285|0.7993943095207214|0.05604107677936554);(-0.03850484639406204|0.4474719762802124|0.7993943095207214|0.056041061878204346);(-0.03850489854812622|0.4474719762802124|0.799394428730011|0.05604109913110733);(-0.03850487619638443|0.4474719166755676|0.799394428730011|0.056041114032268524);(-0.03850487619638443|0.44747185707092285|0.7993943691253662|0.05604115128517151);(-0.03850486874580383|0.4474719166755676|0.799394428730011|0.05604110658168793);(-0.038504913449287415|0.4474719762802124|0.7993944883346558|0.056041136384010315);(-0.03850492835044861|0.4474719762802124|0.7993943691253662|0.05604112148284912);(-0.038504913449287415|0.4474720358848572|0.7993943691253662|0.05604115128517151);(-0.0385049432516098|0.4474720358848572|0.7993941903114319|0.0560411736369133);(-0.03850492089986801|0.4474719762802124|0.7993943691253662|0.056041158735752106);(-0.03850492089986801|0.44747185707092285|0.7993942499160767|0.05604112893342972);(-0.06914306432008743|0.8007338047027588|0.618094265460968|0.050548799335956573);(-0.06914311647415161|0.8007338047027588|0.618094265460968|0.050548769533634186);(-0.06914319843053818|0.8007339239120483|0.6180942058563232|0.05054881423711777);(-0.06914324313402176|0.8007340431213379|0.6180942058563232|0.05054876208305359);(-0.06914326548576355|0.8007340431213379|0.6180940866470337|0.05054876208305359);(-0.06914323568344116|0.8007340431213379|0.6180941462516785|0.050548724830150604);(-0.06914318352937698|0.8007341027259827|0.6180940866470337|0.0505487322807312);(-0.069143146276474|0.8007338643074036|0.6180941462516785|0.05054869502782822);(-0.06914308667182922|0.8007339239120483|0.618094265460968|0.05054866522550583);(-0.06914306432008743|0.8007336854934692|0.6180943846702576|0.050548650324344635);(-0.06914308667182922|0.8007338047027588|0.6180944442749023|0.05054865777492523);(-0.06914310157299042|0.800733745098114|0.6180943846702576|0.050548724830150604);(-0.06914322078227997|0.8007336854934692|0.6180943250656128|0.05054875463247299);(-0.06914325058460236|0.8007336854934692|0.6180942058563232|0.05054878443479538);(-0.06914329528808594|0.800733745098114|0.6180941462516785|0.05054876208305359);(-0.06914331763982773|0.8007336258888245|0.6180942058563232|0.050548724830150604);(0.005782634951174259|0.4452667832374573|0.9013742804527283|-0.033105939626693726);(0.005782590247690678|0.4452666640281677|0.901374340057373|-0.033105961978435516);(0.005782545544207096|0.4452667832374573|0.901374340057373|-0.03310605138540268);(0.005782545544207096|0.4452666640281677|0.9013743996620178|-0.03310610353946686);(0.005782530643045902|0.4452666640281677|0.901374340057373|-0.033106155693531036);(0.00578256044536829|0.4452666640281677|0.901374101638794|-0.03310617804527283);(0.0057826051488518715|0.4452667236328125|0.9013742804527283|-0.03310620039701462);(0.005782664753496647|0.4452667832374573|0.9013742804527283|-0.03310617804527283);(0.005782664753496647|0.4452667832374573|0.901374340057373|-0.03310617804527283);(0.005782664753496647|0.4452667832374573|0.901374340057373|-0.03310621529817581);(0.0057826051488518715|0.44526684284210205|0.9013742804527283|-0.0331062376499176);(0.0057826051488518715|0.4452667832374573|0.9013742804527283|-0.03310621529817581);(0.005782634951174259|0.44526684284210205|0.901374340057373|-0.0331062451004982);(0.005782590247690678|0.4452667236328125|0.9013742804527283|-0.03310628980398178);(0.005782590247690678|0.4452666640281677|0.9013742208480835|-0.033106252551078796);(0.00578256044536829|0.44526660442352295|0.9013742208480835|-0.03310626745223999);(-0.06268708407878876|0.18478037416934967|0.9559720754623413|0.0156057458370924);(-0.06268714368343353|0.18478040397167206|0.955971896648407|0.015605760738253593);(-0.0626872330904007|0.1847803145647049|0.955971896648407|0.015605716034770012);(-0.0626872330904007|0.1847803145647049|0.9559718370437622|0.015605619177222252);(-0.06268724799156189|0.18478022515773773|0.9559718370437622|0.015605537220835686);(-0.0626872256398201|0.1847803145647049|0.9559719562530518|0.015605507418513298);(-0.06268716603517532|0.1847803294658661|0.9559719562530518|0.01560545526444912);(-0.06268715858459473|0.1847802847623825|0.9559719562530518|0.015605447813868523);(-0.06268714368343353|0.1847803145647049|0.9559720158576965|0.015605418011546135);(-0.06268717348575592|0.1847802996635437|0.9559719562530518|0.015605403110384941);(-0.06268720328807831|0.18478034436702728|0.955971896648407|0.015605432912707329);(-0.06268720328807831|0.1847802847623825|0.9559719562530518|0.015605418011546135);(-0.0626872330904007|0.18478022515773773|0.9559718370437622|0.01560545526444912);(-0.06268718838691711|0.18478013575077057|0.9559718370437622|0.015605432912707329);(-0.0626872107386589|0.1847800761461258|0.9559717178344727|0.015605403110384941);(-0.06268726289272308|0.1847800612449646|0.9559719562530518|0.015605395659804344);
