
(0.07568484544754028|-0.012843601405620575|-0.030137941241264343|1.0186296701431274);(0.07568485289812088|-0.012843584641814232|-0.03013792634010315|1.0186294317245483);(0.07568488270044327|-0.012843571603298187|-0.030137933790683746|1.0186296701431274);(0.07568486779928207|-0.012843592092394829|-0.03013787418603897|1.018629550933838);(0.07568483054637909|-0.012843631207942963|-0.030137836933135986|1.018629550933838);(0.07568496465682983|-0.012843558564782143|-0.03013787418603897|1.018629550933838);(0.07568497210741043|-0.01284353993833065|-0.030137792229652405|1.018629550933838);(0.07568491250276566|-0.012843424454331398|-0.030137799680233|1.018629550933838);(0.07568485289812088|-0.012843377888202667|-0.030137784779071808|1.018629789352417);(0.07568486034870148|-0.012843456119298935|-0.030137769877910614|1.018629789352417);(0.07568484544754028|-0.012843523174524307|-0.030137833207845688|1.018629789352417);(0.07568478584289551|-0.012843595817685127|-0.03013787418603897|1.018629789352417);(0.07568489015102386|-0.012843634933233261|-0.030137915164232254|1.018629789352417);(0.07568492740392685|-0.012843610718846321|-0.03013787791132927|1.018629789352417);(0.07568497955799103|-0.012843631207942963|-0.03013787418603897|1.018629789352417);(0.07568486779928207|-0.012843551114201546|-0.030137822031974792|1.0186299085617065);(0.033401310443878174|-0.040604282170534134|-0.028162047266960144|1.034995436668396);(0.033401280641555786|-0.040604304522275925|-0.028162047266960144|1.034995436668396);(0.033401280641555786|-0.04060424864292145|-0.028162069618701935|1.034995436668396);(0.033401280641555786|-0.040604282170534134|-0.02816202864050865|1.034995436668396);(0.033401355147361755|-0.04060425981879234|-0.02816198021173477|1.034995436668396);(0.03340137004852295|-0.04060421511530876|-0.028161916881799698|1.0349953174591064);(0.03340139985084534|-0.04060416296124458|-0.028161928057670593|1.034995436668396);(0.033401355147361755|-0.040604155510663986|-0.028161879628896713|1.034995436668396);(0.03340134024620056|-0.040604118257761|-0.028161879628896713|1.034995675086975);(0.0334012508392334|-0.04060418903827667|-0.02816188335418701|1.0349955558776855);(0.03340122103691101|-0.040604230016469955|-0.02816193178296089|1.034995675086975);(0.033401161432266235|-0.04060430824756622|-0.02816198766231537|1.034995436668396);(0.03340117633342743|-0.04060431942343712|-0.028161995112895966|1.034995436668396);(0.033401235938072205|-0.04060428962111473|-0.028161998838186264|1.034995675086975);(0.033401235938072205|-0.040604304522275925|-0.028161972761154175|1.034995675086975);(0.03340126574039459|-0.04060424119234085|-0.028161972761154175|1.034995675086975);(0.0533665269613266|-0.021990548819303513|-0.02562814950942993|1.0196783542633057);(0.0533665269613266|-0.02199050411581993|-0.025628209114074707|1.0196784734725952);(0.053366467356681824|-0.02199048548936844|-0.025628186762332916|1.0196784734725952);(0.05336642265319824|-0.021990548819303513|-0.025628209114074707|1.0196782350540161);(0.05336649715900421|-0.02199050784111023|-0.02562817558646202|1.0196782350540161);(0.05336655676364899|-0.021990466862916946|-0.025628112256526947|1.0196782350540161);(0.053366586565971375|-0.021990429610013962|-0.02562805265188217|1.0196782350540161);(0.05336657166481018|-0.021990355104207993|-0.025628019124269485|1.0196782350540161);(0.053366534411907196|-0.021990399807691574|-0.025628026574850082|1.0196783542633057);(0.05336648225784302|-0.02199041098356247|-0.02562803402543068|1.0196784734725952);(0.05336644500494003|-0.021990511566400528|-0.025628075003623962|1.0196784734725952);(0.05336650460958481|-0.021990563720464706|-0.025628134608268738|1.0196784734725952);(0.05336655676364899|-0.021990571171045303|-0.02562810108065605|1.0196784734725952);(0.05336657166481018|-0.02199053391814232|-0.025628123432397842|1.0196784734725952);(0.05336659401655197|-0.021990474313497543|-0.02562810108065605|1.0196784734725952);(0.053366534411907196|-0.021990403532981873|-0.025628086179494858|1.0196784734725952);(0.0576426163315773|0.029502039775252342|-0.04303579777479172|0.9920517206192017);(0.05764260143041611|0.02950209192931652|-0.043035827577114105|0.9920517206192017);(0.05764259397983551|0.02950206957757473|-0.04303582012653351|0.9920517206192017);(0.05764264613389969|0.029502056539058685|-0.04303577542304993|0.9920516014099121);(0.057642675936222076|0.02950199507176876|-0.04303572699427605|0.9920514822006226);(0.057642705738544464|0.029502015560865402|-0.043035708367824554|0.9920514822006226);(0.05764276534318924|0.029502056539058685|-0.04303561523556709|0.9920516014099121);(0.05764278769493103|0.02950207330286503|-0.04303558170795441|0.9920516014099121);(0.05764271318912506|0.029502058401703835|-0.043035585433244705|0.9920516014099121);(0.0576426237821579|0.029502062126994133|-0.04303564131259918|0.9920516014099121);(0.05764260143041611|0.029501965269446373|-0.043035659939050674|0.9920516014099121);(0.057642653584480286|0.029501939192414284|-0.04303567484021187|0.9920517206192017);(0.05764273554086685|0.029501963406801224|-0.04303566366434097|0.9920516014099121);(0.05764278024435043|0.029501955956220627|-0.043035686016082764|0.9920516014099121);(0.05764278024435043|0.0295020192861557|-0.04303571581840515|0.9920517206192017);(0.05764275789260864|0.029502060264348984|-0.04303570091724396|0.9920517206192017);(0.0495646595954895|-0.024448346346616745|-0.03561380133032799|1.0155128240585327);(0.04956458508968353|-0.02444830909371376|-0.03561379015445709|1.0155129432678223);(0.04956454038619995|-0.024448320269584656|-0.03561379387974739|1.0155128240585327);(0.04956461489200592|-0.02444833144545555|-0.03561375290155411|1.0155128240585327);(0.049564629793167114|-0.024448338896036148|-0.035613734275102615|1.0155127048492432);(0.049564674496650696|-0.024448368698358536|-0.03561371564865112|1.0155127048492432);(0.04956468939781189|-0.024448301643133163|-0.03561363369226456|1.0155127048492432);(0.049564674496650696|-0.024448338896036148|-0.035613611340522766|1.0155128240585327);(0.049564629793167114|-0.02444830909371376|-0.035613611340522766|1.0155128240585327);(0.04956452548503876|-0.024448327720165253|-0.035613663494586945|1.0155128240585327);(0.04956452548503876|-0.024448368698358536|-0.035613711923360825|1.0155129432678223);(0.04956449568271637|-0.024448465555906296|-0.035613738000392914|1.0155129432678223);(0.049564555287361145|-0.024448435753583908|-0.035613760352134705|1.0155128240585327);(0.04956459999084473|-0.02444840595126152|-0.035613756626844406|1.0155129432678223);(0.049564704298973083|-0.024448346346616745|-0.03561374545097351|1.0155129432678223);(0.049564704298973083|-0.024448294192552567|-0.035613708198070526|1.0155130624771118);(0.04429623484611511|-0.0380537323653698|-0.01873459294438362|1.0140436887741089);(0.04429624229669571|-0.0380537323653698|-0.01873461902141571|1.0140438079833984);(0.04429619014263153|-0.038053687661886215|-0.018734600394964218|1.0140438079833984);(0.04429619014263153|-0.038053691387176514|-0.01873457431793213|1.0140436887741089);(0.0442962720990181|-0.038053710013628006|-0.018734514713287354|1.0140436887741089);(0.04429628700017929|-0.03805367276072502|-0.018734492361545563|1.0140436887741089);(0.04429628700017929|-0.03805365040898323|-0.018734440207481384|1.0140436887741089);(0.04429630935192108|-0.03805355355143547|-0.018734455108642578|1.0140438079833984);(0.044296279549598694|-0.038053594529628754|-0.01873442530632019|1.0140436887741089);(0.0442962646484375|-0.03805363550782204|-0.018734488636255264|1.014043927192688);(0.0442962646484375|-0.03805362060666084|-0.018734507262706757|1.0140436887741089);(0.044296227395534515|-0.038053687661886215|-0.01873452216386795|1.0140436887741089);(0.04429628700017929|-0.0380537174642086|-0.018734563142061234|1.0140438079833984);(0.04429630935192108|-0.03805368021130562|-0.01873454451560974|1.014043927192688);(0.044296324253082275|-0.03805363550782204|-0.018734559416770935|1.014043927192688);(0.0442962646484375|-0.038053590804338455|-0.018734514713287354|1.014043927192688);
(-0.037562280893325806|0.30416858196258545|0.9473288059234619|-0.04996732622385025);(-0.03756237030029297|0.3041685223579407|0.9473286867141724|-0.04996734857559204);(-0.03756245970726013|0.3041685223579407|0.9473288655281067|-0.04996742308139801);(-0.0375625342130661|0.3041684627532959|0.9473287463188171|-0.04996758699417114);(-0.03756250441074371|0.3041684031486511|0.9473286271095276|-0.04996766149997711);(-0.03756250441074371|0.3041684031486511|0.9473287463188171|-0.049967698752880096);(-0.037562474608421326|0.3041684031486511|0.9473288655281067|-0.04996772110462189);(-0.037562474608421326|0.3041684627532959|0.9473287463188171|-0.04996770620346069);(-0.03756241500377655|0.3041685223579407|0.9473288059234619|-0.04996773600578308);(-0.03756248950958252|0.3041684627532959|0.9473289251327515|-0.04996772110462189);(-0.03756250441074371|0.30416834354400635|0.9473288059234619|-0.04996770620346069);(-0.037562474608421326|0.3041682839393616|0.9473286867141724|-0.0499676838517189);(-0.03756244480609894|0.3041682243347168|0.9473287463188171|-0.04996770620346069);(-0.03756245970726013|0.304168164730072|0.9473286271095276|-0.0499676838517189);(-0.037562429904937744|0.30416810512542725|0.9473286867141724|-0.04996776580810547);(-0.03756248950958252|0.304168164730072|0.9473287463188171|-0.049967773258686066);(-0.05806230008602142|0.14497201144695282|0.9797295331954956|0.006930096074938774);(-0.05806231498718262|0.144972026348114|0.9797295928001404|0.006930125877261162);(-0.058062344789505005|0.14497199654579163|0.9797295331954956|0.006930014118552208);(-0.05806240439414978|0.14497193694114685|0.9797294735908508|0.0069299545139074326);(-0.058062389492988586|0.14497198164463043|0.979729413986206|0.006929909810423851);(-0.05806239694356918|0.14497196674346924|0.979729413986206|0.006929902359843254);(-0.05806237459182739|0.14497201144695282|0.979729413986206|0.00692988745868206);(-0.05806238204240799|0.14497192203998566|0.9797294735908508|0.006929917261004448);(-0.058062389492988586|0.14497195184230804|0.9797294735908508|0.006929939612746239);(-0.05806241184473038|0.14497198164463043|0.9797294735908508|0.006929924711585045);(-0.05806243419647217|0.14497198164463043|0.9797295331954956|0.006929902359843254);(-0.05806244909763336|0.14497189223766327|0.979729413986206|0.006929909810423851);(-0.058062441647052765|0.1449718326330185|0.9797294735908508|0.00692988745868206);(-0.058062441647052765|0.14497174322605133|0.979729413986206|0.0069298651069402695);(-0.05806243419647217|0.14497171342372894|0.9797294735908508|0.006929827854037285);(-0.05806247889995575|0.14497168362140656|0.9797294735908508|0.006929783150553703);(-0.06744364649057388|0.21656985580921173|0.9496776461601257|-0.0032343659549951553);(-0.06744366884231567|0.2165699154138565|0.9496777057647705|-0.0032343510538339615);(-0.06744372844696045|0.21656985580921173|0.9496777057647705|-0.0032344255596399307);(-0.06744377315044403|0.21656982600688934|0.9496776461601257|-0.0032345373183488846);(-0.06744378805160522|0.21656973659992218|0.949677586555481|-0.003234589472413063);(-0.06744374334812164|0.21656979620456696|0.9496777057647705|-0.0032346192747354507);(-0.06744369119405746|0.21656979620456696|0.9496776461601257|-0.0032346416264772415);(-0.06744373589754105|0.21656985580921173|0.9496776461601257|-0.0032346341758966446);(-0.06744375824928284|0.2165699154138565|0.9496776461601257|-0.0032346416264772415);(-0.06744375079870224|0.21656997501850128|0.9496776461601257|-0.003234589472413063);(-0.06744370609521866|0.2165699154138565|0.9496776461601257|-0.003234574571251869);(-0.06744374334812164|0.2165699154138565|0.9496777057647705|-0.0032345522195100784);(-0.06744372844696045|0.21656985580921173|0.949677586555481|-0.0032345373183488846);(-0.06744370609521866|0.21656976640224457|0.949677586555481|-0.0032345671206712723);(-0.06744369864463806|0.21656976640224457|0.949677586555481|-0.003234611824154854);(-0.06744372844696045|0.2165697067975998|0.9496776461601257|-0.003234671428799629);(-0.04132986068725586|0.3825751543045044|0.9302103519439697|0.03207315504550934);(-0.041329920291900635|0.3825750946998596|0.9302103519439697|0.03207313269376755);(-0.0413300096988678|0.38257503509521484|0.9302103519439697|0.03207305818796158);(-0.041330039501190186|0.38257497549057007|0.9302102327346802|0.032073020935058594);(-0.0413300096988678|0.38257497549057007|0.9302102327346802|0.03207295387983322);(-0.0413300096988678|0.38257497549057007|0.9302101135253906|0.03207293152809143);(-0.04132995009422302|0.38257503509521484|0.9302101135253906|0.032072991132736206);(-0.041329964995384216|0.3825750946998596|0.9302101731300354|0.0320729985833168);(-0.041329964995384216|0.3825750946998596|0.9302102327346802|0.032072991132736206);(-0.041329994797706604|0.3825751543045044|0.930210292339325|0.03207297623157501);(-0.04133002460002899|0.3825750946998596|0.9302102327346802|0.032073013484478);(-0.041329964995384216|0.38257521390914917|0.9302101731300354|0.03207302838563919);(-0.04132993519306183|0.3825751543045044|0.9302101135253906|0.032073020935058594);(-0.04132997989654541|0.3825751543045044|0.9302100539207458|0.03207303583621979);(-0.0413300096988678|0.3825751543045044|0.9302101731300354|0.03207293152809143);(-0.0413300096988678|0.3825750946998596|0.9302101731300354|0.032072894275188446);(-0.06283362209796906|0.2655818462371826|0.9533504247665405|0.03034335933625698);(-0.06283371150493622|0.26558178663253784|0.9533504247665405|0.030343366786837578);(-0.06283384561538696|0.2655816674232483|0.9533503651618958|0.030343299731612206);(-0.06283387541770935|0.2655816078186035|0.953350305557251|0.030343232676386833);(-0.06283383071422577|0.2655816078186035|0.953350305557251|0.030343180522322655);(-0.06283380091190338|0.2655816674232483|0.953350305557251|0.03034314326941967);(-0.06283378601074219|0.26558172702789307|0.953350305557251|0.03034316562116146);(-0.06283384561538696|0.26558172702789307|0.9533503651618958|0.03034318797290325);(-0.06283380091190338|0.26558172702789307|0.9533503651618958|0.030343202874064445);(-0.06283383071422577|0.26558172702789307|0.9533504843711853|0.030343247577548027);(-0.06283387541770935|0.2655816674232483|0.953350305557251|0.030343232676386833);(-0.06283383071422577|0.26558172702789307|0.953350305557251|0.030343247577548027);(-0.06283387541770935|0.26558172702789307|0.953350305557251|0.030343232676386833);(-0.06283384561538696|0.2655816674232483|0.953350305557251|0.030343232676386833);(-0.06283386051654816|0.2655816674232483|0.9533501863479614|0.030343202874064445);(-0.06283384561538696|0.26558154821395874|0.9533502459526062|0.030343158170580864);(-0.06317689269781113|0.20664139091968536|0.9659306406974792|0.008010258898139);(-0.06317697465419769|0.20664139091968536|0.965930700302124|0.00801023654639721);(-0.06317703425884247|0.2066413313150406|0.965930700302124|0.008010221645236015);(-0.06317704916000366|0.2066413313150406|0.965930700302124|0.008010117337107658);(-0.06317699700593948|0.2066412717103958|0.965930700302124|0.008010027930140495);(-0.06317699700593948|0.2066412717103958|0.965930700302124|0.008009998127818108);(-0.06317700445652008|0.2066413015127182|0.965930700302124|0.008010027930140495);(-0.06317698210477829|0.2066413313150406|0.9659305810928345|0.008010072633624077);(-0.06317701935768127|0.20664139091968536|0.9659306406974792|0.008010124787688255);(-0.06317700445652008|0.20664142072200775|0.9659306406974792|0.008010147139430046);(-0.06317705661058426|0.20664139091968536|0.9659306406974792|0.008010124787688255);(-0.06317706406116486|0.2066413313150406|0.9659304618835449|0.008010109886527061);(-0.06317701935768127|0.20664139091968536|0.9659305810928345|0.008010154590010643);(-0.06317704916000366|0.20664136111736298|0.9659305810928345|0.008010117337107658);(-0.06317707896232605|0.2066413313150406|0.9659305810928345|0.008010109886527061);(-0.06317710876464844|0.20664124190807343|0.9659305810928345|0.008010057732462883);
(-0.3697499632835388|0.02634858712553978|-0.025775615125894547|0.7994403839111328);(-0.369750052690506|0.026348557323217392|-0.025775562971830368|0.7994403839111328);(-0.36975011229515076|0.026348557323217392|-0.025775570422410965|0.7994404435157776);(-0.36975014209747314|0.02634863182902336|-0.025775600224733353|0.7994404435157776);(-0.3697500228881836|0.026348691433668137|-0.02577570453286171|0.7994405031204224);(-0.36975011229515076|0.026348751038312912|-0.025775771588087082|0.7994404435157776);(-0.36975011229515076|0.026348751038312912|-0.02577580139040947|0.7994405031204224);(-0.3697502911090851|0.026348691433668137|-0.025775734335184097|0.7994405031204224);(-0.36975038051605225|0.02634870633482933|-0.025775689631700516|0.7994406223297119);(-0.3697504699230194|0.026348736137151718|-0.025775674730539322|0.7994405031204224);(-0.36975041031837463|0.026348810642957687|-0.02577568218111992|0.7994405031204224);(-0.3697502613067627|0.02634882554411888|-0.025775674730539322|0.7994404435157776);(-0.3697502315044403|0.0263487808406353|-0.025775734335184097|0.7994404435157776);(-0.3697502017021179|0.026348795741796494|-0.02577570453286171|0.7994404435157776);(-0.3697502911090851|0.026348765939474106|-0.025775689631700516|0.7994405627250671);(-0.36975041031837463|0.026348676532506943|-0.02577563002705574|0.7994406819343567);(-0.23579993844032288|0.005918954499065876|-0.014726080000400543|1.0193332433700562);(-0.2358001172542572|0.0059189097955822945|-0.014726035296916962|1.0193331241607666);(-0.23580020666122437|0.005918865092098713|-0.014726027846336365|1.0193332433700562);(-0.23580026626586914|0.005918947048485279|-0.01472608745098114|1.0193332433700562);(-0.23580023646354675|0.005918961949646473|-0.01472608745098114|1.0193332433700562);(-0.23580017685890198|0.0059189992025494576|-0.01472616195678711|1.0193333625793457);(-0.23580017685890198|0.0059190066531300545|-0.014726132154464722|1.0193332433700562);(-0.23580023646354675|0.005919058807194233|-0.014726124703884125|1.019333004951477);(-0.23580029606819153|0.005919029004871845|-0.014726109802722931|1.0193332433700562);(-0.2358003854751587|0.005919029004871845|-0.014726080000400543|1.019333004951477);(-0.2358003854751587|0.005919058807194233|-0.014726050198078156|1.019333004951477);(-0.23580029606819153|0.005919081158936024|-0.014726042747497559|1.019333004951477);(-0.23580020666122437|0.005919088609516621|-0.014726072549819946|1.019333004951477);(-0.23580020666122437|0.005919036455452442|-0.014726050198078156|1.0193331241607666);(-0.23580023646354675|0.005919021554291248|-0.014726035296916962|1.0193332433700562);(-0.23580029606819153|0.005918984301388264|-0.01472608745098114|1.0193331241607666);(-0.2977084815502167|0.02004840597510338|-0.018673337996006012|0.9776497483253479);(-0.29770854115486145|0.0200483538210392|-0.018673300743103027|0.9776498675346375);(-0.2977086305618286|0.02004833146929741|-0.018673274666070938|0.9776497483253479);(-0.2977086007595062|0.020048346370458603|-0.018673282116651535|0.9776496887207031);(-0.29770857095718384|0.020048420876264572|-0.018673326820135117|0.9776496887207031);(-0.2977084815502167|0.020048465579748154|-0.0186733640730381|0.9776497483253479);(-0.29770854115486145|0.02004849538207054|-0.018673434853553772|0.9776497483253479);(-0.2977086007595062|0.020048480480909348|-0.018673378974199295|0.9776496291160583);(-0.297708660364151|0.020048510283231735|-0.018673337996006012|0.9776496291160583);(-0.297708660364151|0.02004856988787651|-0.018673278391361237|0.9776495099067688);(-0.2977086007595062|0.0200485922396183|-0.018673259764909744|0.9776495695114136);(-0.297708660364151|0.02004864439368248|-0.018673330545425415|0.9776495695114136);(-0.297708660364151|0.020048607140779495|-0.018673274666070938|0.9776496291160583);(-0.297708660364151|0.0200485922396183|-0.018673330545425415|0.9776495695114136);(-0.297708660364151|0.020048517733812332|-0.0186733677983284|0.9776496291160583);(-0.29770874977111816|0.020048480480909348|-0.018673304468393326|0.9776496887207031);(-0.3236086070537567|0.056714970618486404|-0.020203575491905212|0.9645954966545105);(-0.3236086666584015|0.05671494081616402|-0.020203571766614914|0.9645954370498657);(-0.32360872626304626|0.05671493336558342|-0.02020355314016342|0.9645954370498657);(-0.32360878586769104|0.056714896112680435|-0.020203616470098495|0.964595377445221);(-0.32360878586769104|0.05671500042080879|-0.020203661173582077|0.9645954966545105);(-0.3236086666584015|0.056714992970228195|-0.020203709602355957|0.964595377445221);(-0.32360875606536865|0.05671503022313118|-0.020203668624162674|0.964595377445221);(-0.32360875606536865|0.05671505257487297|-0.020203668624162674|0.9645953178405762);(-0.32360878586769104|0.05671508237719536|-0.02020363137125969|0.964595377445221);(-0.32360872626304626|0.05671509727835655|-0.020203568041324615|0.964595377445221);(-0.32360878586769104|0.05671512708067894|-0.020203571766614914|0.9645953178405762);(-0.32360878586769104|0.05671512708067894|-0.020203586667776108|0.9645953178405762);(-0.32360872626304626|0.05671509727835655|-0.02020358294248581|0.9645953178405762);(-0.32360872626304626|0.05671506002545357|-0.020203638821840286|0.9645951986312866);(-0.32360878586769104|0.056714978069067|-0.020203635096549988|0.9645954966545105);(-0.32360878586769104|0.05671493336558342|-0.020203635096549988|0.964595377445221);(-0.2471219003200531|0.04193068668246269|-0.00946611538529396|1.0067815780639648);(-0.24712198972702026|0.041930701583623886|-0.009466063231229782|1.0067815780639648);(-0.24712195992469788|0.0419306643307209|-0.00946606695652008|1.0067813396453857);(-0.24712195992469788|0.0419306643307209|-0.009466070681810379|1.0067814588546753);(-0.2471218705177307|0.04193071648478508|-0.009466160088777542|1.0067814588546753);(-0.2471218705177307|0.04193071648478508|-0.009466208517551422|1.0067815780639648);(-0.24712195992469788|0.041930731385946274|-0.009466208517551422|1.0067815780639648);(-0.2471219301223755|0.041930776089429855|-0.009466186165809631|1.0067814588546753);(-0.24712198972702026|0.04193076118826866|-0.009466156363487244|1.0067814588546753);(-0.24712198972702026|0.041930776089429855|-0.009466104209423065|1.0067813396453857);(-0.24712198972702026|0.04193080589175224|-0.009466119110584259|1.0067813396453857);(-0.24712201952934265|0.04193084314465523|-0.009466104209423065|1.0067813396453857);(-0.24712198972702026|0.041930798441171646|-0.009466152638196945|1.0067814588546753);(-0.24712198972702026|0.04193079099059105|-0.009466130286455154|1.0067814588546753);(-0.24712207913398743|0.04193069413304329|-0.009466160088777542|1.0067814588546753);(-0.2471221387386322|0.04193064197897911|-0.009466156363487244|1.0067815780639648);(-0.28113019466400146|0.031481754034757614|-0.006878480315208435|1.0040876865386963);(-0.28113022446632385|0.031481754034757614|-0.006878439337015152|1.0040878057479858);(-0.28113025426864624|0.03148176893591881|-0.006878461688756943|1.0040878057479858);(-0.28113022446632385|0.031481776386499405|-0.006878495216369629|1.0040876865386963);(-0.2811301648616791|0.03148184344172478|-0.006878577172756195|1.0040875673294067);(-0.28113019466400146|0.03148181363940239|-0.006878640502691269|1.0040878057479858);(-0.28113028407096863|0.03148184344172478|-0.006878640502691269|1.0040879249572754);(-0.2811303436756134|0.03148180618882179|-0.006878595799207687|1.0040878057479858);(-0.28113046288490295|0.0314817912876606|-0.006878569722175598|1.0040878057479858);(-0.28113043308258057|0.031481850892305374|-0.006878528743982315|1.0040878057479858);(-0.28113043308258057|0.03148185834288597|-0.006878528743982315|1.0040878057479858);(-0.2811304032802582|0.03148188814520836|-0.0068784914910793304|1.0040876865386963);(-0.2811304032802582|0.031481895595788956|-0.006878562271595001|1.0040879249572754);(-0.2811304032802582|0.03148183599114418|-0.006878554821014404|1.0040878057479858);(-0.2811304032802582|0.03148183599114418|-0.0068785808980464935|1.0040878057479858);(-0.2811304032802582|0.03148176893591881|-0.006878577172756195|1.0040878057479858);
