
(0.08833979815244675|0.23967181146144867|-0.024551905691623688|0.9262322187423706);(0.08833977580070496|0.23967178165912628|-0.024551957845687866|0.9262322187423706);(0.08833976089954376|0.23967169225215912|-0.02455192059278488|0.9262322187423706);(0.08833980560302734|0.23967169225215912|-0.02455189824104309|0.9262322187423706);(0.08833979070186615|0.23967167735099792|-0.024551890790462494|0.926232099533081);(0.08833979815244675|0.23967169225215912|-0.024551887065172195|0.926232099533081);(0.08833983540534973|0.2396717071533203|-0.024551864713430405|0.926232099533081);(0.08833982795476913|0.2396717369556427|-0.02455182373523712|0.926232099533081);(0.08833984285593033|0.23967178165912628|-0.024551812559366226|0.926232099533081);(0.08833983540534973|0.23967178165912628|-0.02455185353755951|0.926232099533081);(0.08833980560302734|0.23967178165912628|-0.024551860988140106|0.9262322187423706);(0.08833982050418854|0.23967169225215912|-0.0245518758893013|0.926232099533081);(0.08833982050418854|0.2396717220544815|-0.02455189824104309|0.926232099533081);(0.08833988010883331|0.2396717220544815|-0.024551883339881897|0.926232099533081);(0.08833984285593033|0.23967167735099792|-0.024551872164011|0.9262322187423706);(0.08833982050418854|0.23967163264751434|-0.024551860988140106|0.9262322187423706);(0.22326458990573883|0.4525432288646698|-0.012778554111719131|0.8910866975784302);(0.22326458990573883|0.4525432586669922|-0.01277858391404152|0.8910866975784302);(0.22326456010341644|0.4525432586669922|-0.012778548523783684|0.8910866975784302);(0.22326458990573883|0.45254331827163696|-0.012778546661138535|0.8910866975784302);(0.2232646495103836|0.4525432884693146|-0.012778520584106445|0.8910866975784302);(0.22326461970806122|0.4525432586669922|-0.012778522446751595|0.8910865783691406);(0.2232646495103836|0.45254331827163696|-0.012778477743268013|0.8910866975784302);(0.2232646644115448|0.45254331827163696|-0.012778498232364655|0.8910868167877197);(0.22326461970806122|0.4525432884693146|-0.012778490781784058|0.8910866975784302);(0.22326458990573883|0.4525432288646698|-0.012778514996170998|0.8910868167877197);(0.22326456010341644|0.4525431990623474|-0.012778516858816147|0.8910866975784302);(0.22326458990573883|0.4525431990623474|-0.012778522446751595|0.8910868167877197);(0.223264679312706|0.452543169260025|-0.01277853175997734|0.8910866975784302);(0.22326470911502838|0.4525431990623474|-0.012778516858816147|0.8910865783691406);(0.2232646495103836|0.4525432288646698|-0.012778472155332565|0.8910866975784302);(0.2232646346092224|0.4525432586669922|-0.012778479605913162|0.8910866975784302);(0.15856321156024933|0.40679919719696045|-0.04646233096718788|0.9254316091537476);(0.1585632711648941|0.4067992568016052|-0.04646233841776848|0.9254316091537476);(0.1585632562637329|0.40679931640625|-0.04646230489015579|0.9254316091537476);(0.1585632711648941|0.4067992568016052|-0.04646230489015579|0.9254316091537476);(0.1585633009672165|0.4067992866039276|-0.046462275087833405|0.9254316091537476);(0.1585633009672165|0.4067992568016052|-0.046462249010801315|0.925431489944458);(0.15856324136257172|0.40679922699928284|-0.046462271362543106|0.925431489944458);(0.1585632562637329|0.40679931640625|-0.046462252736091614|0.9254316091537476);(0.15856319665908813|0.40679922699928284|-0.04646223783493042|0.9254316091537476);(0.15856321156024933|0.40679931640625|-0.0464622788131237|0.9254316091537476);(0.15856321156024933|0.4067992568016052|-0.04646226763725281|0.9254316091537476);(0.15856319665908813|0.40679919719696045|-0.046462282538414|0.925431489944458);(0.15856318175792694|0.40679919719696045|-0.046462297439575195|0.9254316091537476);(0.15856321156024933|0.40679919719696045|-0.046462297439575195|0.9254316091537476);(0.15856324136257172|0.40679919719696045|-0.04646226391196251|0.9254316091537476);(0.1585632562637329|0.4067992568016052|-0.0464622899889946|0.9254316091537476);(0.18503941595554352|0.38990914821624756|-0.023875974118709564|0.9281269311904907);(0.1850394457578659|0.38990920782089233|-0.023876018822193146|0.9281269311904907);(0.1850394308567047|0.38990914821624756|-0.023876003921031952|0.9281269311904907);(0.1850394457578659|0.38990920782089233|-0.023876018822193146|0.9281270503997803);(0.18503941595554352|0.38990920782089233|-0.02387598529458046|0.9281270503997803);(0.1850394904613495|0.38990920782089233|-0.023875974118709564|0.9281268119812012);(0.1850394457578659|0.3899092376232147|-0.023875951766967773|0.9281269311904907);(0.18503941595554352|0.38990920782089233|-0.02387593686580658|0.9281269311904907);(0.18503941595554352|0.38990911841392517|-0.023875907063484192|0.9281268119812012);(0.1850394606590271|0.3899090588092804|-0.023875873535871506|0.9281270503997803);(0.18503940105438232|0.3899090588092804|-0.023875903338193893|0.9281269311904907);(0.1850394308567047|0.389909029006958|-0.023875944316387177|0.9281269311904907);(0.18503941595554352|0.3899089992046356|-0.02387593686580658|0.9281269311904907);(0.1850394457578659|0.3899090886116028|-0.02387593686580658|0.9281269311904907);(0.18503941595554352|0.3899090588092804|-0.02387595921754837|0.9281270503997803);(0.18503941595554352|0.3899090886116028|-0.02387591078877449|0.9281270503997803);(0.1979447305202484|0.46688005328178406|-0.03700938820838928|0.8894237279891968);(0.19794465601444244|0.46688005328178406|-0.037009384483098984|0.8894236087799072);(0.19794471561908722|0.46688008308410645|-0.03700937703251839|0.8894234895706177);(0.19794471561908722|0.46688011288642883|-0.03700937330722809|0.8894234895706177);(0.1979447454214096|0.46688005328178406|-0.03700936585664749|0.8894236087799072);(0.1979447454214096|0.46688011288642883|-0.037009354680776596|0.8894234895706177);(0.19794471561908722|0.46688008308410645|-0.037009380757808685|0.8894234895706177);(0.1979447603225708|0.4668801426887512|-0.03700932115316391|0.8894234895706177);(0.1979447603225708|0.46688008308410645|-0.03700932860374451|0.8894236087799072);(0.19794471561908722|0.46688005328178406|-0.0370093509554863|0.8894236087799072);(0.1979447305202484|0.46688002347946167|-0.037009380757808685|0.8894237279891968);(0.19794468581676483|0.4668799936771393|-0.03700937703251839|0.8894236087799072);(0.1979447454214096|0.4668799638748169|-0.03700936585664749|0.8894236087799072);(0.1979447454214096|0.4668799638748169|-0.03700932487845421|0.8894236087799072);(0.1979447454214096|0.4668799340724945|-0.037009347230196|0.8894236087799072);(0.1979447454214096|0.4668799638748169|-0.03700932487845421|0.8894237279891968);(0.11074051260948181|0.22563575208187103|-0.014675572514533997|0.9855363368988037);(0.11074049770832062|0.22563576698303223|-0.01467556320130825|0.9855362176895142);(0.11074056476354599|0.2256358414888382|-0.014675581827759743|0.9855362176895142);(0.11074056476354599|0.2256358563899994|-0.014675557613372803|0.9855360984802246);(0.11074061691761017|0.22563587129116058|-0.014675533398985863|0.9855360984802246);(0.11074060201644897|0.22563587129116058|-0.014675499871373177|0.9855362176895142);(0.11074060946702957|0.22563591599464417|-0.014675484970211983|0.9855360984802246);(0.11074060946702957|0.22563593089580536|-0.014675494283437729|0.9855362176895142);(0.1107405573129654|0.225635826587677|-0.014675496146082878|0.9855363368988037);(0.11074051260948181|0.2256358116865158|-0.014675464481115341|0.9855362176895142);(0.11074049770832062|0.22563575208187103|-0.014675477519631386|0.9855362176895142);(0.11074049770832062|0.22563570737838745|-0.014675512909889221|0.9855362176895142);(0.11074052006006241|0.22563575208187103|-0.014675522223114967|0.9855362176895142);(0.11074051260948181|0.22563570737838745|-0.014675555750727654|0.9855362176895142);(0.11074065417051315|0.22563579678535461|-0.014675553888082504|0.9855362176895142);(0.11074060201644897|0.2256358414888382|-0.014675548300147057|0.9855363368988037);(0.18379634618759155|0.3747144937515259|-0.023938007652759552|0.9081891775131226);(0.18379639089107513|0.37471452355384827|-0.023938022553920746|0.908189058303833);(0.18379639089107513|0.3747144937515259|-0.023937959223985672|0.9081891775131226);(0.18379636108875275|0.37471455335617065|-0.02393798530101776|0.908189058303833);(0.18379639089107513|0.3747144937515259|-0.023937992751598358|0.908189058303833);(0.18379642069339752|0.37471452355384827|-0.023937992751598358|0.908189058303833);(0.18379640579223633|0.37471452355384827|-0.023937992751598358|0.9081891775131226);(0.18379640579223633|0.3747144639492035|-0.023937974125146866|0.9081891775131226);(0.18379639089107513|0.3747144341468811|-0.023937933146953583|0.9081891775131226);(0.18379639089107513|0.3747144043445587|-0.02393794059753418|0.908189058303833);(0.18379640579223633|0.3747144341468811|-0.023937948048114777|0.9081891775131226);(0.18379634618759155|0.37471437454223633|-0.023937944322824478|0.908189058303833);(0.18379633128643036|0.37471431493759155|-0.023937959223985672|0.9081892967224121);(0.18379634618759155|0.37471431493759155|-0.02393798530101776|0.9081891775131226);(0.18379637598991394|0.37471431493759155|-0.023937970399856567|0.9081891775131226);(0.18379633128643036|0.37471437454223633|-0.023937970399856567|0.9081891775131226);(0.180840402841568|0.45576485991477966|-0.027420353144407272|0.8895528316497803);(0.1808404177427292|0.45576491951942444|-0.027420394122600555|0.8895528316497803);(0.1808403879404068|0.45576485991477966|-0.02742037922143936|0.8895525932312012);(0.1808404177427292|0.45576488971710205|-0.027420341968536377|0.8895527124404907);(0.18084049224853516|0.45576488971710205|-0.02742035686969757|0.8895527124404907);(0.18084053695201874|0.4557649791240692|-0.027420304715633392|0.8895527124404907);(0.18084044754505157|0.4557650089263916|-0.02742033451795578|0.8895527124404907);(0.18084047734737396|0.4557650089263916|-0.02742033451795578|0.8895527124404907);(0.18084050714969635|0.4557650089263916|-0.027420327067375183|0.8895528316497803);(0.18084047734737396|0.45576488971710205|-0.027420315891504288|0.8895528316497803);(0.18084043264389038|0.45576488971710205|-0.02742033824324608|0.8895528316497803);(0.18084046244621277|0.45576488971710205|-0.027420345693826675|0.8895528316497803);(0.18084043264389038|0.4557648301124573|-0.027420323342084885|0.8895528316497803);(0.18084044754505157|0.45576488971710205|-0.027420327067375183|0.8895528316497803);(0.18084047734737396|0.4557648301124573|-0.027420304715633392|0.8895528316497803);(0.18084047734737396|0.4557649791240692|-0.027420323342084885|0.8895528316497803);(0.058673352003097534|0.3337683081626892|-0.05305314064025879|0.8919186592102051);(0.058673299849033356|0.333768367767334|-0.05305314064025879|0.8919187784194946);(0.05867328494787216|0.333768367767334|-0.05305314064025879|0.8919187784194946);(0.05867334455251694|0.333768367767334|-0.05305314064025879|0.8919187784194946);(0.05867331475019455|0.3337683081626892|-0.053053118288517|0.8919187784194946);(0.058673374354839325|0.33376842737197876|-0.053053118288517|0.8919186592102051);(0.05867336690425873|0.33376842737197876|-0.05305308848619461|0.8919186592102051);(0.05867331475019455|0.33376842737197876|-0.05305306613445282|0.8919186592102051);(0.058673352003097534|0.33376842737197876|-0.053053103387355804|0.8919187784194946);(0.058673299849033356|0.33376839756965637|-0.053053081035614014|0.8919186592102051);(0.05867328494787216|0.3337683379650116|-0.0530531108379364|0.8919187784194946);(0.05867326259613037|0.333768367767334|-0.0530531108379364|0.8919186592102051);(0.058673277497291565|0.3337683081626892|-0.05305309593677521|0.8919186592102051);(0.05867327004671097|0.3337682783603668|-0.053053118288517|0.8919186592102051);(0.05867330729961395|0.3337683379650116|-0.053053103387355804|0.8919187784194946);(0.05867326259613037|0.3337683379650116|-0.0530531108379364|0.8919188976287842);(0.1854783147573471|0.41427379846572876|-0.043039437383413315|0.8929593563079834);(0.1854783594608307|0.41427382826805115|-0.04303944483399391|0.8929593563079834);(0.1854783296585083|0.41427385807037354|-0.04303944110870361|0.8929593563079834);(0.18547840416431427|0.41427385807037354|-0.04303944110870361|0.892959475517273);(0.1854783594608307|0.41427379846572876|-0.04303941875696182|0.8929593563079834);(0.18547840416431427|0.41427382826805115|-0.04303940013051033|0.8929593563079834);(0.18547840416431427|0.41427379846572876|-0.043039385229349136|0.8929593563079834);(0.18547837436199188|0.414273738861084|-0.04303937032818794|0.8929592370986938);(0.18547838926315308|0.41427379846572876|-0.043039362877607346|0.8929593563079834);(0.1854783445596695|0.414273738861084|-0.04303938150405884|0.8929592370986938);(0.1854783296585083|0.414273738861084|-0.04303939640522003|0.8929592370986938);(0.1854783594608307|0.41427379846572876|-0.04303939267992973|0.8929593563079834);(0.1854783594608307|0.4142736792564392|-0.043039362877607346|0.8929592370986938);(0.18547837436199188|0.414273738861084|-0.043039362877607346|0.8929592370986938);(0.1854783594608307|0.41427379846572876|-0.043039411306381226|0.8929593563079834);(0.18547840416431427|0.41427385807037354|-0.043039385229349136|0.892959475517273);(0.19896255433559418|0.38447192311286926|-0.017157375812530518|0.9215514659881592);(0.19896261394023895|0.38447198271751404|-0.017157375812530518|0.9215514659881592);(0.19896259903907776|0.38447198271751404|-0.017157334834337234|0.9215513467788696);(0.19896267354488373|0.38447195291519165|-0.01715732365846634|0.9215512275695801);(0.19896267354488373|0.38447195291519165|-0.017157353460788727|0.9215512275695801);(0.1989627331495285|0.38447198271751404|-0.017157305032014847|0.9215512275695801);(0.1989627331495285|0.38447198271751404|-0.01715729385614395|0.9215512275695801);(0.19896264374256134|0.38447192311286926|-0.017157286405563354|0.9215513467788696);(0.19896265864372253|0.38447195291519165|-0.017157308757305145|0.9215513467788696);(0.19896270334720612|0.3844718933105469|-0.017157278954982758|0.9215513467788696);(0.19896268844604492|0.3844718635082245|-0.01715729385614395|0.9215513467788696);(0.19896264374256134|0.3844718337059021|-0.01715730130672455|0.9215513467788696);(0.19896264374256134|0.3844718337059021|-0.017157312482595444|0.9215513467788696);(0.19896270334720612|0.38447192311286926|-0.01715729758143425|0.9215513467788696);(0.19896267354488373|0.38447192311286926|-0.017157305032014847|0.9215513467788696);(0.19896265864372253|0.38447195291519165|-0.017157316207885742|0.9215514659881592);
(-0.04302975535392761|0.4890601634979248|0.8743939995765686|0.05166195333003998);(-0.04302974045276642|0.48906010389328003|0.8743940591812134|0.051661938428878784);(-0.043029770255088806|0.4890601634979248|0.8743939995765686|0.051661908626556396);(-0.04302981495857239|0.4890601634979248|0.8743939399719238|0.05166185647249222);(-0.04302982985973358|0.4890601634979248|0.8743939995765686|0.051661811769008636);(-0.04302978515625|0.4890601634979248|0.8743941187858582|0.05166178196668625);(-0.043029800057411194|0.48906010389328003|0.8743939995765686|0.05166178196668625);(-0.04302975535392761|0.48906010389328003|0.8743940591812134|0.051661767065525055);(-0.04302975535392761|0.4890602231025696|0.8743940591812134|0.051661767065525055);(-0.04302974045276642|0.4890601634979248|0.8743940591812134|0.05166175961494446);(-0.04302974045276642|0.4890602231025696|0.8743940591812134|0.05166180431842804);(-0.043029770255088806|0.4890601634979248|0.8743939399719238|0.05166179686784744);(-0.04302982985973358|0.48906004428863525|0.8743939399719238|0.051661744713783264);(-0.04302978515625|0.4890601634979248|0.8743939399719238|0.05166172981262207);(-0.04302981495857239|0.48906004428863525|0.8743939995765686|0.0516616627573967);(-0.04302982985973358|0.4890599846839905|0.8743938207626343|0.05166163295507431);(-0.06027801334857941|0.609040379524231|0.8089399337768555|0.08865581452846527);(-0.0602780357003212|0.6090403199195862|0.8089399337768555|0.08865579217672348);(-0.06027808040380478|0.6090403199195862|0.8089399337768555|0.08865576237440109);(-0.06027809530496597|0.6090403199195862|0.808940052986145|0.08865569531917572);(-0.060278117656707764|0.6090402603149414|0.8089399933815002|0.08865569531917572);(-0.06027809530496597|0.6090403199195862|0.8089399337768555|0.08865570276975632);(-0.0602780357003212|0.6090402603149414|0.8089399337768555|0.08865569531917572);(-0.0602780282497406|0.609040379524231|0.8089399933815002|0.08865570276975632);(-0.060278065502643585|0.6090402603149414|0.8089401125907898|0.08865569531917572);(-0.06027805060148239|0.6090401411056519|0.8089401125907898|0.08865566551685333);(-0.06027805060148239|0.6090402007102966|0.808940052986145|0.08865571022033691);(-0.060278117656707764|0.6090402007102966|0.8089401125907898|0.08865569531917572);(-0.06027810275554657|0.6090401411056519|0.8089401125907898|0.08865567296743393);(-0.060278065502643585|0.6090401411056519|0.8089399933815002|0.08865567296743393);(-0.06027810275554657|0.6090401411056519|0.8089399933815002|0.08865568041801453);(-0.06027815490961075|0.6090401411056519|0.8089399337768555|0.08865564316511154);(-0.03649213910102844|0.5912860631942749|0.8283957839012146|0.08408697694540024);(-0.036492109298706055|0.5912860631942749|0.8283958435058594|0.08408698439598083);(-0.03649216890335083|0.5912861227989197|0.8283958435058594|0.08408695459365845);(-0.03649219870567322|0.5912860631942749|0.8283958435058594|0.08408694714307785);(-0.03649221360683441|0.5912860035896301|0.8283959031105042|0.08408689498901367);(-0.03649216890335083|0.5912860631942749|0.8283958435058594|0.08408686518669128);(-0.036492109298706055|0.5912860631942749|0.8283958435058594|0.08408688753843307);(-0.03649212419986725|0.5912860631942749|0.8283958435058594|0.08408688008785248);(-0.03649213910102844|0.5912861227989197|0.8283958435058594|0.08408685773611069);(-0.03649213910102844|0.5912861824035645|0.8283959627151489|0.08408687263727188);(-0.036492154002189636|0.5912860631942749|0.8283959031105042|0.08408685773611069);(-0.03649212419986725|0.5912860631942749|0.8283957839012146|0.0840868204832077);(-0.036492154002189636|0.5912860035896301|0.8283958435058594|0.08408685773611069);(-0.03649213910102844|0.5912859439849854|0.8283957839012146|0.08408685028553009);(-0.03649219870567322|0.5912860035896301|0.8283957839012146|0.08408685028553009);(-0.03649216890335083|0.5912860631942749|0.8283957242965698|0.0840868428349495);(-0.06195283681154251|0.5447666049003601|0.8439192771911621|0.06266707926988602);(-0.06195284426212311|0.5447666645050049|0.8439193964004517|0.06266705691814423);(-0.0619528591632843|0.5447666645050049|0.8439193964004517|0.06266703456640244);(-0.0619528591632843|0.5447666645050049|0.8439194560050964|0.06266698986291885);(-0.06195288151502609|0.5447667241096497|0.8439193964004517|0.06266697496175766);(-0.061952896416187286|0.5447666645050049|0.8439194560050964|0.06266698986291885);(-0.061952874064445496|0.5447666645050049|0.8439193964004517|0.06266697496175766);(-0.0619528591632843|0.5447666645050049|0.8439194560050964|0.06266696006059647);(-0.0619528591632843|0.5447665452957153|0.8439193964004517|0.06266697496175766);(-0.061952874064445496|0.5447665452957153|0.8439194560050964|0.06266692280769348);(-0.06195288896560669|0.5447664856910706|0.8439194560050964|0.06266693025827408);(-0.06195290386676788|0.5447664856910706|0.8439193964004517|0.06266692280769348);(-0.06195288151502609|0.5447664260864258|0.8439193964004517|0.06266690790653229);(-0.061952874064445496|0.5447664260864258|0.8439194560050964|0.06266690790653229);(-0.06195291876792908|0.5447664856910706|0.8439195156097412|0.0626668930053711);(-0.061952896416187286|0.5447664260864258|0.8439194560050964|0.0626668632030487);(-0.06987651437520981|0.5541764497756958|0.8266615271568298|0.08088541030883789);(-0.06987655162811279|0.554176390171051|0.8266615867614746|0.0808853805065155);(-0.06987651437520981|0.5541765093803406|0.8266615867614746|0.0808854028582573);(-0.0698765441775322|0.554176390171051|0.8266615867614746|0.0808853805065155);(-0.06987655907869339|0.554176390171051|0.8266614079475403|0.0808853730559349);(-0.06987650692462921|0.5541764497756958|0.8266614079475403|0.08088535070419312);(-0.06987649947404861|0.5541763305664062|0.8266614675521851|0.08088532835245132);(-0.069876529276371|0.5541763305664062|0.8266614675521851|0.08088531345129013);(-0.06987649947404861|0.5541763305664062|0.8266614675521851|0.08088532090187073);(-0.06987650692462921|0.5541763305664062|0.8266615271568298|0.08088534325361252);(-0.0698765218257904|0.5541763305664062|0.8266615867614746|0.08088529855012894);(-0.06987647712230682|0.5541763305664062|0.8266615867614746|0.08088530600070953);(-0.06987651437520981|0.5541762113571167|0.8266614675521851|0.08088532090187073);(-0.069876529276371|0.5541762113571167|0.8266615271568298|0.08088530600070953);(-0.069876529276371|0.5541762113571167|0.8266615867614746|0.08088529855012894);(-0.0698765367269516|0.5541762113571167|0.8266614675521851|0.08088527619838715);(-0.06511272490024567|0.31157058477401733|0.9137665629386902|0.0058491770178079605);(-0.06511276215314865|0.31157052516937256|0.9137665629386902|0.005849199369549751);(-0.06511279940605164|0.3115706443786621|0.913766622543335|0.00584920309484005);(-0.06511279940605164|0.3115707039833069|0.9137665033340454|0.005849124863743782);(-0.06511276960372925|0.3115706443786621|0.913766622543335|0.005849102512001991);(-0.06511279195547104|0.3115707039833069|0.9137665629386902|0.005849098786711693);(-0.06511278450489044|0.3115706443786621|0.913766622543335|0.005849095061421394);(-0.06511276960372925|0.31157058477401733|0.913766622543335|0.005849091336131096);(-0.06511278450489044|0.31157052516937256|0.913766622543335|0.005849098786711693);(-0.06511281430721283|0.31157052516937256|0.913766622543335|0.005849087610840797);(-0.06511282920837402|0.3115704655647278|0.9137665629386902|0.005849054083228111);(-0.06511283665895462|0.31157052516937256|0.913766622543335|0.005849046632647514);(-0.06511284410953522|0.3115704655647278|0.913766622543335|0.005849054083228111);(-0.06511279940605164|0.311570405960083|0.9137666821479797|0.005849050357937813);(-0.06511281430721283|0.31157034635543823|0.9137665033340454|0.005849024280905724);(-0.06511284410953522|0.3115704655647278|0.9137667417526245|0.005849016830325127);(-0.04702196270227432|0.555627703666687|0.841312050819397|0.07021501660346985);(-0.047021977603435516|0.555627703666687|0.8413119316101074|0.07021500915288925);(-0.04702203720808029|0.5556277632713318|0.841312050819397|0.07021499425172806);(-0.04702204465866089|0.5556277632713318|0.8413119912147522|0.07021497935056686);(-0.047022029757499695|0.555627703666687|0.8413121104240417|0.07021491974592209);(-0.04702199250459671|0.555627703666687|0.8413119912147522|0.07021495699882507);(-0.0470220148563385|0.5556277632713318|0.8413119912147522|0.07021492719650269);(-0.047021955251693726|0.555627703666687|0.8413119912147522|0.07021491974592209);(-0.047022007405757904|0.555627703666687|0.8413121104240417|0.0702148973941803);(-0.04702199995517731|0.5556275844573975|0.841312050819397|0.07021487504243851);(-0.04702199995517731|0.5556276440620422|0.8413119912147522|0.07021487504243851);(-0.04702199995517731|0.5556275844573975|0.8413119912147522|0.07021486759185791);(-0.04702198505401611|0.5556275248527527|0.8413119912147522|0.07021483778953552);(-0.04702197015285492|0.5556275248527527|0.841312050819397|0.07021486014127731);(-0.0470220148563385|0.5556275248527527|0.8413119912147522|0.07021483033895493);(-0.047022029757499695|0.5556275844573975|0.8413121104240417|0.07021486014127731);(-0.059965863823890686|0.5723685622215271|0.8220453858375549|0.06158703565597534);(-0.05996587127447128|0.5723685026168823|0.8220454454421997|0.06158704310655594);(-0.059965938329696655|0.5723685622215271|0.8220453262329102|0.061587072908878326);(-0.059965938329696655|0.5723685622215271|0.8220453262329102|0.061587005853652954);(-0.05996594578027725|0.5723686218261719|0.8220453262329102|0.06158699840307236);(-0.059965990483760834|0.5723686814308167|0.8220453858375549|0.06158696115016937);(-0.059965960681438446|0.5723686218261719|0.8220453858375549|0.06158696115016937);(-0.05996593087911606|0.5723686218261719|0.8220455050468445|0.061586931347846985);(-0.05996593087911606|0.5723686218261719|0.8220454454421997|0.06158693879842758);(-0.059965915977954865|0.5723686218261719|0.8220455050468445|0.06158694624900818);(-0.05996595323085785|0.5723685026168823|0.8220455050468445|0.06158693879842758);(-0.05996599793434143|0.5723685026168823|0.8220453858375549|0.061586931347846985);(-0.059965938329696655|0.5723684430122375|0.8220453858375549|0.061586894094944);(-0.05996594578027725|0.5723685026168823|0.8220454454421997|0.06158686429262161);(-0.05996595323085785|0.5723684430122375|0.8220454454421997|0.06158684939146042);(-0.05996592342853546|0.5723684430122375|0.8220454454421997|0.06158684939146042);(-0.05471225827932358|0.5204371213912964|0.8263601064682007|0.06726256757974625);(-0.05471233278512955|0.5204371213912964|0.8263601064682007|0.06726256757974625);(-0.054712310433387756|0.5204371809959412|0.8263601064682007|0.06726253777742386);(-0.054712310433387756|0.5204371809959412|0.8263599872589111|0.06726255267858505);(-0.05471233278512955|0.5204371809959412|0.8263599872589111|0.06726253032684326);(-0.054712265729904175|0.5204372406005859|0.8263601660728455|0.06726250797510147);(-0.05471225827932358|0.5204372406005859|0.8263601660728455|0.06726250052452087);(-0.054712265729904175|0.5204371809959412|0.8263601660728455|0.06726251542568207);(-0.054712288081645966|0.5204371809959412|0.8263601660728455|0.06726250797510147);(-0.05471227318048477|0.5204371809959412|0.8263601660728455|0.06726250797510147);(-0.05471232533454895|0.5204371213912964|0.8263601660728455|0.06726250052452087);(-0.05471233278512955|0.5204370617866516|0.8263601064682007|0.06726247072219849);(-0.054712310433387756|0.5204370021820068|0.8263601660728455|0.06726246327161789);(-0.05471230298280716|0.5204370617866516|0.8263601064682007|0.06726245582103729);(-0.05471232533454895|0.5204370617866516|0.8263600468635559|0.0672624483704567);(-0.05471230298280716|0.5204370617866516|0.8263601660728455|0.06726247072219849);(-0.04242709279060364|0.6325787305831909|0.813923180103302|0.09591041505336761);(-0.04242709279060364|0.6325787901878357|0.8139232397079468|0.09591042995452881);(-0.04242716729640961|0.6325788497924805|0.8139232397079468|0.09591040015220642);(-0.042427174746990204|0.6325788497924805|0.813923180103302|0.09591039270162582);(-0.04242716729640961|0.6325788497924805|0.813923180103302|0.09591035544872284);(-0.0424271821975708|0.6325788497924805|0.8139232397079468|0.09591035544872284);(-0.04242711514234543|0.6325788497924805|0.8139232397079468|0.09591034054756165);(-0.04242713749408722|0.6325787901878357|0.8139232397079468|0.09591034054756165);(-0.0424271821975708|0.6325787901878357|0.8139232993125916|0.09591032564640045);(-0.04242715239524841|0.6325787305831909|0.8139233589172363|0.09591034054756165);(-0.042427122592926025|0.6325787305831909|0.8139232993125916|0.09591031074523926);(-0.04242715239524841|0.6325788497924805|0.8139232993125916|0.09591031074523926);(-0.04242713004350662|0.6325787901878357|0.8139232993125916|0.09591031074523926);(-0.04242710769176483|0.6325788497924805|0.813923180103302|0.09591029584407806);(-0.04242715239524841|0.6325788497924805|0.8139232397079468|0.09591028839349747);(-0.04242716729640961|0.6325787901878357|0.8139232993125916|0.09591026604175568);(-0.05929024517536163|0.5093212127685547|0.8438578248023987|0.047528233379125595);(-0.05929026007652283|0.5093212127685547|0.8438578248023987|0.04752825200557709);(-0.05929028242826462|0.5093212127685547|0.8438577055931091|0.04752824455499649);(-0.05929026007652283|0.5093212127685547|0.8438576459884644|0.047528207302093506);(-0.05929027497768402|0.5093212127685547|0.8438576459884644|0.04752819985151291);(-0.05929026007652283|0.5093212127685547|0.8438577055931091|0.04752815514802933);(-0.059290267527103424|0.5093212723731995|0.8438577055931091|0.04752814769744873);(-0.05929024517536163|0.5093211531639099|0.8438577651977539|0.04752814769744873);(-0.05929026007652283|0.5093212127685547|0.8438577651977539|0.047528140246868134);(-0.05929024517536163|0.5093211531639099|0.8438577651977539|0.04752809926867485);(-0.05929028242826462|0.5093212127685547|0.8438578844070435|0.04752808064222336);(-0.05929027497768402|0.5093210935592651|0.8438577651977539|0.04752809554338455);(-0.05929027497768402|0.5093210339546204|0.8438578248023987|0.04752806946635246);(-0.05929028242826462|0.5093210935592651|0.8438577651977539|0.04752805829048157);(-0.0592903271317482|0.5093210339546204|0.8438576459884644|0.04752808064222336);(-0.059290289878845215|0.5093210339546204|0.8438577055931091|0.04752805829048157);
