
(-0.039911285042762756|0.004981790203601122|0.012190159410238266|1.0078186988830566);(-0.03998927026987076|0.004790943581610918|0.012215521186590195|1.0078611373901367);(-0.039971236139535904|0.0037430603988468647|0.01231689378619194|1.0075196027755737);(-0.039893992245197296|0.0022066389210522175|0.012547198683023453|1.007315754890442);(-0.039991818368434906|0.0007023703074082732|0.012578032910823822|1.0070313215255737);(-0.04031798616051674|-0.0005800124490633607|0.012196779251098633|1.0067908763885498);(-0.040928781032562256|-0.0017716955626383424|0.010876256972551346|1.0057108402252197);(-0.0410560742020607|-0.0028458121232688427|0.010085314512252808|1.0047153234481812);(-0.04113669693470001|-0.004542827140539885|0.01000647246837616|1.0041625499725342);(-0.04087075963616371|-0.007184434216469526|0.009924694895744324|1.002934455871582);(-0.040470123291015625|-0.011144783347845078|0.010128341615200043|1.0020285844802856);(-0.03983091562986374|-0.014032229781150818|0.009941630065441132|1.0011367797851562);(-0.03922935575246811|-0.015364523977041245|0.009698424488306046|1.0006016492843628);(-0.03875727206468582|-0.01616160199046135|0.009641427546739578|0.9999780654907227);(-0.03820759803056717|-0.017137035727500916|0.009697910398244858|0.9991863369941711);(-0.037602975964546204|-0.018274910748004913|0.009894166141748428|0.9982706308364868);(-0.0374143011868|-0.02021033689379692|0.010513730347156525|0.997567355632782);(-0.036990366876125336|-0.021573740988969803|0.011009231209754944|0.9964780211448669);(-0.03647145256400108|-0.022721048444509506|0.011543095111846924|0.9960137605667114);(-0.03599055856466293|-0.023899812251329422|0.012110278010368347|0.9954881072044373);(-0.035555098205804825|-0.025676943361759186|0.01295379176735878|0.9950064420700073);(-0.034396663308143616|-0.03130972385406494|0.015735968947410583|0.9936624765396118);(-0.03392564505338669|-0.0379595123231411|0.019481506198644638|0.9925159811973572);(-0.0340837761759758|-0.03963851183652878|0.020499642938375473|0.9925031065940857);(-0.034079667180776596|-0.04043251648545265|0.021104518324136734|0.992590069770813);(-0.0340459942817688|-0.04120384901762009|0.021691154688596725|0.9928432703018188);(-0.03424106538295746|-0.04194363206624985|0.022290442138910294|0.9934012293815613);(-0.03463016450405121|-0.04287849739193916|0.023085352033376694|0.9938632249832153);(-0.03524516522884369|-0.04367218166589737|0.02377299591898918|0.9943094849586487);(-0.03572109714150429|-0.044306304305791855|0.024183470755815506|0.9945002198219299);(-0.03640982508659363|-0.044726207852363586|0.024304214864969254|0.9946441650390625);(-0.03685402125120163|-0.04453318566083908|0.023990880697965622|0.9949007034301758);(-0.03712520748376846|-0.04420227184891701|0.023324135690927505|0.9947153329849243);(-0.037732526659965515|-0.04364215210080147|0.022723417729139328|0.9948047995567322);(-0.038563452661037445|-0.042924679815769196|0.02214011177420616|0.9949384927749634);(-0.03959999233484268|-0.04206440597772598|0.021561067551374435|0.9951868057250977);(-0.04058759659528732|-0.04111168533563614|0.02114933356642723|0.9952860474586487);(-0.04158284515142441|-0.040192946791648865|0.0209001787006855|0.9959603548049927);(-0.04210226982831955|-0.03891594335436821|0.02070705220103264|0.9964467883110046);(-0.04285964369773865|-0.03725889325141907|0.020611006766557693|0.9973207116127014);(-0.043232258409261703|-0.03502686694264412|0.01997072622179985|0.997905969619751);(-0.04367811977863312|-0.03286925330758095|0.01901794597506523|0.9984353184700012);(-0.043922215700149536|-0.031486961990594864|0.017655707895755768|0.9982583522796631);(-0.04379856586456299|-0.03069515898823738|0.016024060547351837|0.9974507689476013);(-0.04324471205472946|-0.030264999717473984|0.014210347086191177|0.9973815083503723);(-0.041672851890325546|-0.02918904647231102|0.011828374117612839|0.9979628324508667);(-0.03907721862196922|-0.026659972965717316|0.00908411294221878|0.9981903433799744);(-0.03556637838482857|-0.021314967423677444|0.004336070269346237|0.9976076483726501);(-0.03400585427880287|-0.015999093651771545|2.6706606149673462e-05|0.9956361651420593);(-0.034418441355228424|-0.014421701431274414|-0.0014126300811767578|0.9950240254402161);(-0.03544478863477707|-0.01317470520734787|-0.0028549842536449432|0.9942126274108887);(-0.037184447050094604|-0.0120469331741333|-0.004327841103076935|0.9932309985160828);(-0.0384504571557045|-0.010412581264972687|-0.0057912953197956085|0.9923959374427795);(-0.039665237069129944|-0.008521668612957|-0.00728815421462059|0.9921393394470215);(-0.041002705693244934|-0.006389569025486708|-0.008808240294456482|0.9919596314430237);(-0.042517684400081635|-0.004254783969372511|-0.010320398956537247|0.9919694662094116);(-0.0440642312169075|-0.0019457150483503938|-0.01179860532283783|0.992014467716217);(-0.0459098145365715|0.0002108257176587358|-0.013148363679647446|0.9923588633537292);(-0.04747466370463371|0.002695899922400713|-0.01456618681550026|0.9924387335777283);(-0.04903211072087288|0.005288340616971254|-0.01609700545668602|0.9921237826347351);(-0.05075319856405258|0.007966361939907074|-0.01739523932337761|0.9922271966934204);(-0.05279899388551712|0.01070357859134674|-0.018583204597234726|0.9927462339401245);(-0.05482446774840355|0.013666518032550812|-0.01974174752831459|0.9928702712059021);(-0.05680330842733383|0.01672244817018509|-0.020821858197450638|0.9930864572525024);(-0.05865597352385521|0.019575227051973343|-0.021590422838926315|0.9936304688453674);(-0.06014173477888107|0.022343982011079788|-0.02218129113316536|0.9937464594841003);(-0.06138373166322708|0.024887658655643463|-0.022507671266794205|0.9937432408332825);(-0.06285756826400757|0.027051646262407303|-0.022517945617437363|0.9940329790115356);(-0.06420540064573288|0.029181987047195435|-0.02255011722445488|0.9939064979553223);(-0.06580089032649994|0.030959822237491608|-0.02236776426434517|0.9938719272613525);(-0.06734587997198105|0.03269220143556595|-0.02189670130610466|0.9946045875549316);(-0.06835602223873138|0.034496452659368515|-0.021730657666921616|0.9948226809501648);(-0.06881982833147049|0.037014350295066833|-0.021814953535795212|0.9950506091117859);(-0.06882691383361816|0.04025113210082054|-0.02218681201338768|0.994911789894104);(-0.06883259862661362|0.04270058497786522|-0.022111792117357254|0.9950347542762756);(-0.06862632930278778|0.044270072132349014|-0.021791893988847733|0.9943891167640686);(-0.06893454492092133|0.04500916972756386|-0.021214451640844345|0.9943478107452393);(-0.06891816854476929|0.04579853639006615|-0.02070397511124611|0.9940066933631897);(-0.06927506625652313|0.045947302132844925|-0.020095553249120712|0.9939231276512146);(-0.06919048726558685|0.04631291329860687|-0.019556652754545212|0.9938004612922668);(-0.06921012699604034|0.04665442183613777|-0.01921069249510765|0.9932987093925476);(-0.06930753588676453|0.04670526459813118|-0.018478889018297195|0.9933425188064575);(-0.06899704039096832|0.046976130455732346|-0.017805758863687515|0.9929195046424866);(-0.0682186484336853|0.04789622500538826|-0.01737351343035698|0.9926211833953857);(-0.06683146208524704|0.04899038001894951|-0.017258312553167343|0.9925816059112549);(-0.06486822664737701|0.050424180924892426|-0.017841096967458725|0.9922239780426025);(-0.06302370876073837|0.05181832239031792|-0.01835690066218376|0.9925348162651062);(-0.061125703155994415|0.05285986140370369|-0.019122134894132614|0.9928518533706665);(-0.059106193482875824|0.053798601031303406|-0.019841525703668594|0.9929535984992981);(-0.05717361345887184|0.05453526973724365|-0.020338814705610275|0.9934743046760559);(-0.055292725563049316|0.05485415831208229|-0.020942997187376022|0.9937664866447449);(-0.05335630476474762|0.055294930934906006|-0.021439652889966965|0.9943891763687134);(-0.05133519694209099|0.05559447035193443|-0.021801020950078964|0.9947932958602905);(-0.04915877431631088|0.055803775787353516|-0.022222895175218582|0.9951643943786621);(-0.04657352715730667|0.05591404810547829|-0.02243366464972496|0.9961320757865906);(-0.04407699033617973|0.05576806887984276|-0.02279265597462654|0.9963701963424683);(-0.042117033153772354|0.05582205578684807|-0.023051176220178604|0.9966228604316711);(-0.04067274183034897|0.05574539303779602|-0.02341822162270546|0.9966604709625244);(-0.039558280259370804|0.05573028698563576|-0.023699138313531876|0.9972900748252869);(-0.038387127220630646|0.05604274943470955|-0.024321693927049637|0.9974102973937988);(-0.03737499564886093|0.05614766478538513|-0.024951715022325516|0.9976217150688171);(-0.03652077540755272|0.056409142911434174|-0.025542955845594406|0.9978191256523132);(-0.03580082952976227|0.056414078921079636|-0.02599039301276207|0.9981760382652283);(-0.034889914095401764|0.056272029876708984|-0.026258420199155807|0.9983053803443909);(-0.033530183136463165|0.05642131716012955|-0.02674979344010353|0.99855637550354);(-0.031773388385772705|0.05642307922244072|-0.027343709021806717|0.9997426271438599);(-0.030203305184841156|0.056780293583869934|-0.02814752236008644|1.0006165504455566);(-0.029084710404276848|0.057161517441272736|-0.029105979949235916|1.0016261339187622);(-0.027950961142778397|0.05794074758887291|-0.030375126749277115|1.002253532409668);(-0.02673056349158287|0.05905003845691681|-0.03147147223353386|1.0026657581329346);(-0.025676272809505463|0.06052491441369057|-0.03261378034949303|1.0027058124542236);(-0.024771828204393387|0.061773672699928284|-0.033389631658792496|1.0031014680862427);(-0.02401452511548996|0.06257352232933044|-0.03411974385380745|1.0036729574203491);(-0.02330373413860798|0.06386470049619675|-0.0352453775703907|1.0048651695251465);(-0.022804925218224525|0.06509648263454437|-0.036512237042188644|1.0061306953430176);(-0.022728372365236282|0.06638628244400024|-0.03753336891531944|1.0074293613433838);(-0.023158086463809013|0.06758526712656021|-0.038272079080343246|1.0090131759643555);(-0.023445991799235344|0.06851789355278015|-0.03851243481040001|1.0095993280410767);(-0.023665819317102432|0.06888344883918762|-0.03823978081345558|1.0096348524093628);(-0.023657023906707764|0.06876787543296814|-0.037629399448633194|1.0089446306228638);
(-0.08434083312749863|0.20297259092330933|0.9625434875488281|-0.005743702873587608);(-0.08439457416534424|0.20349979400634766|0.9624548554420471|-0.005782945081591606);(-0.08473555743694305|0.20453768968582153|0.9625293016433716|-0.005435992032289505);(-0.0851360559463501|0.20567700266838074|0.9625753164291382|-0.005118360742926598);(-0.08557400852441788|0.2067183256149292|0.962656557559967|-0.005009651184082031);(-0.0861043632030487|0.20840352773666382|0.9627728462219238|-0.0051877498626708984);(-0.0869988277554512|0.21127548813819885|0.9622759819030762|-0.007061740383505821);(-0.08760520815849304|0.21241608262062073|0.9622740149497986|-0.008650051429867744);(-0.08832807838916779|0.21285048127174377|0.9623975157737732|-0.00949508510529995);(-0.08914712071418762|0.21281594038009644|0.9625880122184753|-0.010205108672380447);(-0.09044841676950455|0.2128804326057434|0.9628162980079651|-0.011166421696543694);(-0.09140539169311523|0.21333158016204834|0.9626961350440979|-0.012184811756014824);(-0.09194748848676682|0.2139824628829956|0.9624894857406616|-0.013233430683612823);(-0.0921984612941742|0.21450817584991455|0.9620071053504944|-0.013994980603456497);(-0.09239441156387329|0.21448105573654175|0.961435079574585|-0.014717090874910355);(-0.09278260171413422|0.2138902246952057|0.961526095867157|-0.015287185087800026);(-0.09341539442539215|0.21316713094711304|0.9617568254470825|-0.015711776912212372);(-0.09391549229621887|0.21244418621063232|0.9620068073272705|-0.015846995636820793);(-0.09430466592311859|0.21194958686828613|0.9621948599815369|-0.015784818679094315);(-0.0944427028298378|0.21180692315101624|0.9619300365447998|-0.0154875498265028);(-0.09481735527515411|0.21167215704917908|0.9619153738021851|-0.014688678085803986);(-0.09604697674512863|0.21160385012626648|0.9617825746536255|-0.011796144768595695);(-0.09721439331769943|0.2129613757133484|0.9607334733009338|-0.008463311940431595);(-0.09741497039794922|0.21311330795288086|0.9607448577880859|-0.007717173546552658);(-0.09758288413286209|0.2133050560951233|0.96076899766922|-0.007311979308724403);(-0.09760202467441559|0.2139190137386322|0.9608105421066284|-0.006863202899694443);(-0.09739717841148376|0.21530798077583313|0.9610072374343872|-0.006414653733372688);(-0.09699888527393341|0.21744316816329956|0.9608286619186401|-0.006051668897271156);(-0.09651647508144379|0.2198498249053955|0.9605931639671326|-0.005932601168751717);(-0.09609518200159073|0.22218498587608337|0.9601266980171204|-0.006032630801200867);(-0.0958733856678009|0.22456762194633484|0.959384560585022|-0.0065741706639528275);(-0.0956561416387558|0.22719323635101318|0.9590225219726562|-0.007614830508828163);(-0.09508873522281647|0.22993823885917664|0.9581300020217896|-0.008909115567803383);(-0.09439726173877716|0.23263204097747803|0.9574735760688782|-0.010147223249077797);(-0.09347076714038849|0.234948992729187|0.9570083022117615|-0.011330870911478996);(-0.0924985408782959|0.23667922616004944|0.9566518664360046|-0.012509388849139214);(-0.09161636233329773|0.23807334899902344|0.9563743472099304|-0.01368015818297863);(-0.09077435731887817|0.2396610975265503|0.9562374353408813|-0.01472131535410881);(-0.08981160819530487|0.24153536558151245|0.9558348655700684|-0.0157307181507349);(-0.088688425719738|0.24392595887184143|0.9549151062965393|-0.016958894208073616);(-0.08715017139911652|0.2465035319328308|0.9540385603904724|-0.018626177683472633);(-0.08565667271614075|0.24898332357406616|0.953744649887085|-0.020620819181203842);(-0.08419419825077057|0.2512737810611725|0.9533329010009766|-0.022941412404179573);(-0.08294691890478134|0.2534044086933136|0.9532977342605591|-0.025295382365584373);(-0.08175097405910492|0.25628718733787537|0.9532626271247864|-0.028017664328217506);(-0.0806516632437706|0.25880536437034607|0.953177809715271|-0.030569372698664665);(-0.07979286462068558|0.25955337285995483|0.9531738758087158|-0.03270366042852402);(-0.07897813618183136|0.2562771737575531|0.9540308713912964|-0.03546668589115143);(-0.07854336500167847|0.24889355897903442|0.9559152722358704|-0.037783071398735046);(-0.07843272387981415|0.2456497848033905|0.9569329023361206|-0.03888802230358124);(-0.07844828069210052|0.2417043149471283|0.9582129120826721|-0.039817579090595245);(-0.07859469205141068|0.23712337017059326|0.959450900554657|-0.04086531698703766);(-0.07877117395401001|0.2334040403366089|0.9604939222335815|-0.04182014614343643);(-0.07893586903810501|0.2302570343017578|0.9612841010093689|-0.043013378977775574);(-0.07914599776268005|0.22702279686927795|0.9619457125663757|-0.04425456374883652);(-0.07951062172651291|0.22328731417655945|0.9627766013145447|-0.04548267275094986);(-0.07994444668292999|0.2190343141555786|0.9636996388435364|-0.046772755682468414);(-0.08042921125888824|0.21469444036483765|0.9647068977355957|-0.048058636486530304);(-0.08092544227838516|0.2102084457874298|0.9655770659446716|-0.049384333193302155);(-0.0813879668712616|0.20557507872581482|0.966291606426239|-0.05072023719549179);(-0.08201929181814194|0.20063340663909912|0.9671805500984192|-0.0520852729678154);(-0.08273282647132874|0.195316880941391|0.9681284427642822|-0.05330149829387665);(-0.08349691331386566|0.18913668394088745|0.969112753868103|-0.054646529257297516);(-0.08417980372905731|0.18245896697044373|0.9701249003410339|-0.05588483810424805);(-0.08507739752531052|0.17582210898399353|0.9712125658988953|-0.05693682283163071);(-0.08593039959669113|0.16938647627830505|0.9720510840415955|-0.05807261914014816);(-0.08689633011817932|0.16339626908302307|0.9727071523666382|-0.05909179896116257);(-0.08791893720626831|0.15756714344024658|0.9734284281730652|-0.05994708836078644);(-0.08894799649715424|0.151529461145401|0.9741823077201843|-0.06068345159292221);(-0.08984354138374329|0.14549748599529266|0.9745173454284668|-0.06116796284914017);(-0.090802401304245|0.1396988034248352|0.9751924872398376|-0.06136826425790787);(-0.09169286489486694|0.1335703283548355|0.9756578207015991|-0.0616556778550148);(-0.09273865818977356|0.12652498483657837|0.9763343930244446|-0.062481947243213654);(-0.09396009147167206|0.11760865896940231|0.9767367839813232|-0.06394889205694199);(-0.09525543451309204|0.10913734883069992|0.9772716760635376|-0.06495585292577744);(-0.09617678076028824|0.10254064202308655|0.9775012731552124|-0.06536422669887543);(-0.09702442586421967|0.09669597446918488|0.9780066609382629|-0.06549142301082611);(-0.09777860343456268|0.09106291830539703|0.978559136390686|-0.06557673215866089);(-0.09841957688331604|0.08676405251026154|0.9785623550415039|-0.06549496203660965);(-0.09914322197437286|0.08294267952442169|0.9787172675132751|-0.0654391199350357);(-0.10005280375480652|0.07830554246902466|0.9790207147598267|-0.0652652382850647);(-0.10117629170417786|0.0730779692530632|0.9793042540550232|-0.06503529101610184);(-0.10232342779636383|0.06652399152517319|0.9793350100517273|-0.06502557545900345);(-0.10400457680225372|0.05814098194241524|0.9799018502235413|-0.06519473344087601);(-0.10583101212978363|0.04908127337694168|0.9800931215286255|-0.06589222699403763);(-0.10748317837715149|0.040665704756975174|0.9802234768867493|-0.06666656583547592);(-0.10907277464866638|0.033711377531290054|0.9805024862289429|-0.06739513576030731);(-0.11051546037197113|0.02739810198545456|0.9805696606636047|-0.06828811019659042);(-0.11175407469272614|0.021535206586122513|0.9805411696434021|-0.06893589347600937);(-0.11303038895130157|0.015948612242937088|0.9809808731079102|-0.06956138461828232);(-0.11415795981884003|0.010300882160663605|0.9810917377471924|-0.0702584907412529);(-0.11535830795764923|0.004977118223905563|0.9817550778388977|-0.07046478241682053);(-0.11657536029815674|-0.0004999004304409027|0.9818210601806641|-0.07077019661664963);(-0.11818751692771912|-0.006845485419034958|0.9819098114967346|-0.07077042013406754);(-0.12012709677219391|-0.014100238680839539|0.9825087189674377|-0.07031308859586716);(-0.12178395688533783|-0.020738478749990463|0.9827843904495239|-0.0701265037059784);(-0.12289243191480637|-0.024916626513004303|0.9831249713897705|-0.06980536878108978);(-0.12352810055017471|-0.027818411588668823|0.9831100106239319|-0.06982562690973282);(-0.1240922063589096|-0.03002934157848358|0.9834637641906738|-0.069935142993927);(-0.12446730583906174|-0.03212175518274307|0.9838560819625854|-0.06992911547422409);(-0.12479294836521149|-0.03408830612897873|0.9839540719985962|-0.07009969651699066);(-0.12509183585643768|-0.03582519292831421|0.9842438101768494|-0.07030263543128967);(-0.12531274557113647|-0.037380971014499664|0.9845989942550659|-0.07040638476610184);(-0.1255742609500885|-0.03905656933784485|0.9846013784408569|-0.07045278698205948);(-0.12613169848918915|-0.04186584800481796|0.9851074814796448|-0.0704222097992897);(-0.12705115973949432|-0.04631257802248001|0.9857100248336792|-0.0703066736459732);(-0.12814946472644806|-0.05078686773777008|0.9867760539054871|-0.07010884582996368);(-0.12919773161411285|-0.0542609840631485|0.9878286719322205|-0.06996265798807144);(-0.12992751598358154|-0.05692681670188904|0.9887423515319824|-0.07007991522550583);(-0.13054411113262177|-0.059286296367645264|0.9899802803993225|-0.07030193507671356);(-0.1304984837770462|-0.06025537848472595|0.9907966256141663|-0.07114400714635849);(-0.1300840526819229|-0.05977175384759903|0.9912627935409546|-0.07161884754896164);(-0.12964825332164764|-0.05891980975866318|0.9912779331207275|-0.07195914536714554);(-0.12884968519210815|-0.05768096446990967|0.9916808009147644|-0.07243161648511887);(-0.12807869911193848|-0.05769217759370804|0.9926353693008423|-0.07285656780004501);(-0.12735764682292938|-0.05825643241405487|0.9938758611679077|-0.07290380448102951);(-0.12684667110443115|-0.05879220366477966|0.9955663681030273|-0.07294689863920212);(-0.12641583383083344|-0.05919014662504196|0.9964392781257629|-0.073082335293293);(-0.1262235790491104|-0.058985255658626556|0.996874988079071|-0.07318194210529327);(-0.1264173835515976|-0.058742180466651917|0.9966403841972351|-0.07324182242155075);
