
(0.029969999566674232|-0.01360000018030405|0.03674999997019768|0.9987800121307373);(0.029259160033050385|-0.01233709946928816|0.035062061039773565|0.9988703855121409);(0.028548320499426537|-0.01107419875827227|0.033374122109349445|0.9989607588935444);(0.02783748096580269|-0.009811298047256379|0.03168618317892533|0.999051132274948);(0.02712664143217884|-0.00854839733624049|0.029998244248501216|0.9991415056563516);(0.027033435138127275|-0.006318091997834107|0.027765725348286956|0.9992119679014191);(0.02700412193782457|-0.003987710318663193|0.025476870589128887|0.9992803703737623);(0.026974808737521862|-0.001657328639492279|0.02318801582997082|0.9993487728461055);(0.026945495537219158|0.0006730530396786352|0.02089916107081275|0.9994171753184486);(0.02777954131251073|0.0034877098679101776|0.017977176248344755|0.9994240503274757);(0.028812823774477907|0.006414122069929905|0.014909084488189856|0.9994167266911222);(0.029846106236445083|0.009340534271949632|0.011840992728034959|0.9994094030547688);(0.030879388698412263|0.01226694647396936|0.00877290096788006|0.9994020794184153);(0.032859006967708354|0.014870304884460136|0.00522198478286048|0.9993069654202643);(0.03520893055291576|0.01734725142765136|0.0014821373011547206|0.9991774986718447);(0.03755885413812317|0.019824197970842585|-0.002257710180551039|0.9990480319234251);(0.039908777723330575|0.02230114451403381|-0.005997557662256799|0.9989185651750055);(0.0409426711329067|0.024150610268684744|-0.009199999987311261|0.9988150514719141);(0.041186946437104056|0.0256235875502115|-0.012079999963433008|0.9987271095960195);(0.04143122174130141|0.02709656483173825|-0.014959999939554745|0.998639167720125);(0.04167549704549877|0.02856954211326501|-0.01783999991567649|0.9985512258442304);(0.03909855064374346|0.029693435365689618|-0.0195702294328513|0.9985735921459343);(0.03403229097202989|0.030509313298318224|-0.02028595472735758|0.9986932891925783);(0.028966031300316337|0.031325191230946826|-0.021001680021863856|0.9988129862392222);(0.02389977162860277|0.032141069163575425|-0.021717405316370134|0.998932683285866);(0.01829702340293933|0.03273893176144316|-0.021663664875708467|0.9990267284953868);(0.012004504179340285|0.03305648892890406|-0.020620611346973718|0.9990877927714632);(0.005711984955741264|0.03337404609636496|-0.019577557818238975|0.9991488570475396);(-0.0005805342678577817|0.03369160326382586|-0.018534504289504226|0.9992099213236161);(-0.006040076305734282|0.033837022928108695|-0.017044733164704035|0.9992466364198058);(-0.009909389170867793|0.03365381644996068|-0.014702137538324334|0.9992368667180301);(-0.013778702036001289|0.03347060997181266|-0.01235954191194464|0.9992270970162545);(-0.0176480149011348|0.033287403493664644|-0.010016946285564939|0.9992173273144788);(-0.01799793841445267|0.03234144911625004|-0.007590686610921202|0.9992319855071207);(-0.007789693872323488|0.02910725104103562|-0.004913434791485321|0.9993199273830152);(0.0024185506698056955|0.0258730529658212|-0.00223618297204944|0.9994078692589098);(0.012626795211934883|0.02263885489060678|0.0004410688473864416|0.9994958111348043);(0.027172442582499744|0.018553511730132245|0.002974427561097921|0.9989795530115375);(0.06514007714754744|0.009871985109252803|0.004730763503897732|0.9952006148927994);(0.10310771171259514|0.001190458488373361|0.006487099446697543|0.9914216767740613);(0.14107534627764284|-0.0074910681325060825|0.008243435389497355|0.9876427386553233);(0.1784525953858862|-0.016089388659892158|0.009886030868435178|0.9836532669212982);(0.20697412224671305|-0.023439617784878658|0.009822519389443271|0.9765057909579677);(0.2354956491075399|-0.030789846909865158|0.009759007910451362|0.9693583149946373);(0.2640171759683667|-0.03814007603485166|0.009695496431459453|0.9622108390313069);(0.29253870282919336|-0.04549030515983811|0.009631984952467544|0.9550633630679765);(0.306764731652864|-0.047331527017682555|0.009185114640827854|0.950220771418273);(0.3205296153785618|-0.048995038963683686|0.008725877915231783|0.9454525308754608);(0.33429449910425957|-0.05065855090968482|0.00826664118963571|0.9406842903326486);(0.34805938282995735|-0.05232206285568594|0.007807404464039638|0.9359160497898363);(0.36862335382527056|-0.050206642597913756|0.007506335786906363|0.927345362328391);(0.39015862300195764|-0.04755137488245965|0.007227862545267772|0.9182314681642838);(0.41169389217864466|-0.04489610716700554|0.00694938930362918|0.9091175740001766);(0.4332291613553317|-0.04224083945155144|0.006670916061990589|0.9000036798360693);(0.4582300823153429|-0.03840236621731112|0.006167251954409687|0.8866607792504871);(0.48420138577468513|-0.03423259543781063|0.005600534404364935|0.8721337568668919);(0.5101726892340274|-0.030062824658310144|0.005033816854320183|0.8576067344832966);(0.5361439926933697|-0.025893053878809656|0.004467099304275431|0.8430797120997013);(0.5632068901571607|-0.0226603821204364|0.004392442816001085|0.8242903970580066);(0.5907659667138834|-0.019853664462575485|0.004541450446713289|0.8035636762626299);(0.6183250432706061|-0.017046946804714573|0.004690458077425492|0.7828369554672533);(0.6458841198273287|-0.01424022914685366|0.004839465708137696|0.7621102346718767);(0.6736477012852674|-0.011523435162451447|0.0060516031003976485|0.7366683255625137);(0.7015512071493016|-0.008868167901994628|0.007991145066348189|0.7080002349751597);(0.7294547130133359|-0.006212900641537811|0.009930687032298727|0.6793321443878058);(0.7573582188773701|-0.003557633381080994|0.011870228998249268|0.6506640538004519);(0.7842260053139605|-0.0003649618899634788|0.014547480931434445|0.6171703129324296);(0.8100580723231074|0.003365114297476075|0.017962442831854313|0.5788509217837386);(0.8358901393322543|0.007095190484915628|0.02137740473227418|0.5405315306350477);(0.8617222063414013|0.010825266672355182|0.024792366632694046|0.5022121394863566);(0.8848292313459265|0.014200076076934357|0.02776473288545172|0.4608769473683743);(0.9039535026513894|0.01705564884113447|0.030090228576241565|0.4151340461414278);(0.9230777739568522|0.019911221605334584|0.03241572426703141|0.36939114491448133);(0.9422020452623148|0.022766794369534653|0.03474121995782122|0.3236482436875355);(0.9583057078696389|0.025357481433462534|0.03651175403412971|0.2772351132549406);(0.9677640313410576|0.02736541995679148|0.037061372558579185|0.22934747856991922);(0.9772223548124764|0.029373358480120425|0.03761099108302866|0.1814598438848978);(0.9866806782838953|0.03138129700344937|0.038160609607478135|0.1335722091998764);(0.9940390004456499|0.03322305237405172|0.038540304418056066|0.08564824610948568);(0.9938973179300323|0.034471296484916265|0.03831312882194992|0.037594504654407467);(0.9937556354144147|0.03571954059578081|0.03808595322584378|-0.010459236800670735);(0.9936139528987972|0.03696778470664534|0.03785877762973763|-0.05851297825574894);(0.9923147136018478|0.038069158650309076|0.03768503714267534|-0.10639328384444872);(0.9829125768355742|0.038142441423567194|0.03788534241891999|-0.15305953836850505);(0.9735104400693005|0.03821572419682532|0.03808564769516464|-0.19972579289256137);(0.964108303303027|0.03828900697008344|0.03828595297140929|-0.24639204741661766);(0.9544201361314032|0.038303969129351266|0.03849694528083765|-0.29299235548681873);(0.9358650263939196|0.03651099225491968|0.03903923561896076|-0.33754808506892836);(0.9173099166564359|0.0347180153804881|0.039581525957083884|-0.38210381465103793);(0.8987548069189523|0.03292503850605651|0.040123816295207004|-0.42665954423314756);(0.8801996971814688|0.031132061631624953|0.04066610663333011|-0.4712152738152565);(0.8534392391452355|0.028061222029096323|0.03995572516822633|-0.5120129760440066);(0.8261317578890853|0.024905191578027876|0.039161832249574084|-0.552560143115866);(0.7988242766329352|0.021749161126959432|0.038367939330921835|-0.5931073101877254);(0.771516795376785|0.018593130675890985|0.03757404641226958|-0.6336544772595848);(0.7374799260656343|0.01518358847567144|0.035312672152774026|-0.6692386014770915);(0.7021968737813353|0.011727099655238727|0.0327795420894186|-0.7039036436845328);(0.6669138214970363|0.008270610834806015|0.030246412026063173|-0.7385686858919741);(0.6316307692127372|0.004814122014373302|0.027713281962707746|-0.7732337280994155);(0.5790292406810155|0.00024374045488493364|0.025136182781394227|-0.8077705265911478);(0.5206548867334851|-0.0046979386842887425|0.02254442722742796|-0.8422645771776445);(0.4622805327859547|-0.00963961782346242|0.019952671673461698|-0.876758627764141);(0.4039061788384244|-0.014581296962636096|0.01736091611949543|-0.9112526783506377);(0.35112808815395574|-0.021315190201724735|0.013401755949354367|-0.9326385605426235);(0.30128137346442424|-0.028987862255054564|0.008726336218359823|-0.9471582592898653);(0.2514346587748928|-0.036660534308384396|0.0040509164873652765|-0.9616779580371071);(0.2015879440853613|-0.04433320636171423|-0.000624503243629268|-0.9761976567843489);(0.14921847873061728|-0.0449501530530344|0.003036412401551285|-0.9846660544854083);(0.09488687396959544|-0.04007931335168035|0.013181145692187205|-0.988427884706104);(0.04055526920857361|-0.03520847365032629|0.023325878982823123|-0.9921897149267997);(-0.013776335552448227|-0.030337633948972237|0.033470612273459044|-0.9959515451474954);(-0.04700488625591944|-0.02712595444314808|0.03910389357737002|-0.9976855093286238);(-0.05631664236083283|-0.025794656492257848|0.0396241984465195|-0.9971212253315758);(-0.06562839846574622|-0.02446335854136762|0.04014450331566898|-0.9965569413345279);(-0.07494015457065961|-0.02313206059047739|0.040664808184818456|-0.9959926573374799);(-0.08165038359984188|-0.021757709431170502|0.040330456839945475|-0.9955987625449668);(-0.08402473416947225|-0.02031160292450255|0.038571678471701766|-0.9954888497600118);(-0.08639908473910264|-0.01886549641783457|0.03681290010345803|-0.9953789369750569);(-0.08877343530873304|-0.017419389911166594|0.035054121735214286|-0.9952690241901019);(-0.08974213738932865|-0.015945115283074733|0.03279244248534889|-0.9952855192067969);(-0.08711862666461305|-0.014398855455788498|0.02924557209356142|-0.9956250563832639);(-0.08449511593989745|-0.012852595628502262|0.02569870170177395|-0.9959645935597311);(-0.08187160521518183|-0.011306335801216028|0.022151831309986478|-0.9963041307361982);(-0.07880610944205567|-0.009731679109728516|0.01840893042679051|-0.9966555761016962);(-0.07382534512581722|-0.008033969340035498|0.013816564080824432|-0.997058623619662);(-0.0688445808095787|-0.006336259570342456|0.009224197734858289|-0.9974616711376277);(-0.06386381649334016|-0.004638549800649414|0.004631831388892147|-0.9978647186555936);(-0.05891053321707343|-0.0029229771946592538|1.1297724634541076e-05|-0.9982473854800217);(-0.05422289999386739|-0.0010347329879904841|-0.004881526535698579|-0.9984330389335865);(-0.04953526677066135|0.0008535112186782851|-0.0097743507960317|-0.9986186923871514);(-0.04484763354745531|0.0027417554253470547|-0.01466717505636482|-0.9988043458407162);(-0.04016000032424927|0.004629999632015824|-0.01955999931669794|-0.998989999294281);
(-0.0406000018119812|0.3493900001049042|0.9356899857521057|-0.027470000088214874);(-0.03716305467008634|0.35505473090492135|0.9336234244681497|-0.027342977130231056);(-0.03372610752819149|0.36071946170493846|0.9315568631841936|-0.027215954172247238);(-0.03028916038629663|0.36638419250495563|0.9294903019002376|-0.02708893121426342);(-0.026852213244401773|0.37204892330497275|0.9274237406162815|-0.026961908256279605);(-0.02668496143101281|0.38328564508270674|0.9225656485739555|-0.027806717646485977);(-0.02685595396195204|0.39509877972020446|0.9174187774876602|-0.02875206141753961);(-0.027026946492891276|0.40691191435770224|0.9122719064013649|-0.029697405188593245);(-0.027197939023830508|0.4187250489952|0.9071250353150695|-0.03064274895964688);(-0.029200840129993345|0.4316754302450719|0.900590832906825|-0.033364427993998275);(-0.031626489368900085|0.44488825302087626|0.8937364771165921|-0.03649603055064915);(-0.03405213860780683|0.4581010757966806|0.8868821213263591|-0.039627633107300025);(-0.03647778784671357|0.47131389857248496|0.8800277655361263|-0.0427592356639509);(-0.03882091745506716|0.4820265692608957|0.8737159330426282|-0.048273357214363474);(-0.04113175677320429|0.49176091956728285|0.8676163922739393|-0.05471976880581324);(-0.04344259609134143|0.50149526987367|0.8615168515052505|-0.06116618039726301);(-0.04575343540947856|0.5112296201800572|0.8554173107365616|-0.06761259198871278);(-0.047219999959223144|0.514057102549167|0.8533925800833083|-0.07219640904937992);(-0.0481799996479322|0.5127404641559106|0.8538127354993165|-0.07566266939157748);(-0.04913999933664125|0.5114238257626541|0.8542328909153246|-0.07912892973377504);(-0.05009999902535031|0.5101071873693975|0.8546530463313329|-0.08259519007597262);(-0.05008022805661646|0.505641003373925|0.8571222838554673|-0.08378915977842025);(-0.04919595356660945|0.49839580855296767|0.8613995350044192|-0.08297816715167679);(-0.04831167907660244|0.49115061373201035|0.8656767861533711|-0.08216717452493333);(-0.04742740458659543|0.48390541891105304|0.869954037302323|-0.08135618189818987);(-0.045511832048419784|0.47979366256080513|0.8725224378454777|-0.08002045648243591);(-0.042270304876884435|0.479710612815755|0.8728937447526073|-0.07801007462366846);(-0.03902877770534909|0.4796275630707049|0.8732650516597369|-0.07599969276490103);(-0.03578725053381374|0.47954451332565484|0.8736363585668666|-0.07398931090613359);(-0.034355265635797994|0.4763268807917151|0.8754863638914269|-0.0728337385386001);(-0.03637786144177422|0.4671250447517133|0.880159338921991|-0.07331007519978604);(-0.038400457247750444|0.45792320871171155|0.8848323139525551|-0.07378641186097196);(-0.040423053053726676|0.44872137267170975|0.8895052889831193|-0.07426274852215789);(-0.04389725196111291|0.43529968976064504|0.895707422540388|-0.07390977209078448);(-0.05172626017272926|0.4092184662363912|0.9064970316777702|-0.071068856381733);(-0.05955526838434562|0.38313724271213734|0.9172866408151524|-0.06822794067268154);(-0.06738427659596197|0.35705601918788354|0.9280762499525347|-0.06538702496363005);(-0.07477473496025754|0.3325335754238013|0.9379837990717124|-0.06134992593344845);(-0.07979702414902111|0.3164285423646447|0.9431282240925855|-0.050853436969163786);(-0.08481931333778468|0.30032350930548807|0.9482726491134585|-0.040356948004879115);(-0.08984160252654826|0.28421847624633145|0.9534170741343316|-0.02986045904059445);(-0.09442144905337851|0.2696955802331443|0.9580814997658474|-0.019681069317437336);(-0.09236465565120902|0.27890473990949965|0.9555459345570048|-0.01425816821119259);(-0.09030786224903951|0.2881138995858549|0.953010369348162|-0.008835267104947846);(-0.08825106884687|0.2973230592622102|0.9504748041393193|-0.0034123659987031034);(-0.08619427544470053|0.3065322189385654|0.9479392389304765|0.0020105351075416014);(-0.08275549648372273|0.3286596197663372|0.9398378597871038|0.005187710084177486);(-0.07927213734342853|0.3512037380506064|0.9315569382587462|0.008292443003462806);(-0.07578877820313432|0.37374785633487556|0.9232760167303886|0.011397175922748129);(-0.07230541906284012|0.3962919746191447|0.914995095202031|0.014501908842033449);(-0.07307122113140484|0.4202425104516152|0.9031212093265912|0.017766946599683676);(-0.07444404622980656|0.4443939630766861|0.8907340428301397|0.02105488531462108);(-0.07581687132820829|0.46854541570175695|0.878346876333688|0.024342824029558487);(-0.07718969642661|0.4926968683268278|0.8659597098372365|0.02763076274449589);(-0.0814461080741336|0.51531969499952|0.8514503904881369|0.029954961038955286);(-0.08650992395541139|0.5375145064055464|0.8363468683402957|0.03200931201568086);(-0.09157373983668916|0.5597093178115728|0.8212433461924545|0.034063662992406436);(-0.09663755571796694|0.5819041292175992|0.8061398240446134|0.03611801396913201);(-0.10220686858164442|0.6009568003297762|0.7909741802069978|0.03762992252489082);(-0.10800595280095819|0.6185812258538398|0.7757802992376663|0.038895266343846574);(-0.11380503702027196|0.6362056513779035|0.7605864182683348|0.04016061016280232);(-0.11960412123958573|0.6538300769019673|0.7453925372990033|0.04142595398175807);(-0.12351335812615982|0.6681824412964682|0.7318506281794483|0.044526030345044945);(-0.12612954157454365|0.6802960270233737|0.7194390155886876|0.048881450028137374);(-0.1287457250229275|0.692409612750279|0.7070274029979269|0.05323686971122981);(-0.13136190847131132|0.7045231984771845|0.6946157904071663|0.05759228939432224);(-0.1316477104680229|0.7132254911743047|0.6852625021497712|0.06423412186612604);(-0.12960313101306217|0.7185164908416398|0.6789675382257419|0.07316236712664134);(-0.12755855155810145|0.723807490508975|0.6726725743017125|0.08209061238715665);(-0.12551397210314075|0.72909849017631|0.666377610377683|0.09101885764767194);(-0.12351504064925754|0.7329465815129171|0.6614521145820618|0.09947771311716269);(-0.12158282550464149|0.7346858068276908|0.6585281491279602|0.10725053735361756);(-0.11965061036002544|0.7364250321424645|0.6556041836738586|0.11502336159007243);(-0.11771839521540942|0.7381642574572381|0.6526802182197571|0.12279618582652718);(-0.11669534086498595|0.7398141759042521|0.6499478566737575|0.12884152868321833);(-0.11767244026178622|0.741267619242195|0.6476370237255824|0.13108641250442912);(-0.11864953965858649|0.7427210625801377|0.6453261907774074|0.1333312963256399);(-0.11962663905538676|0.7441745059180805|0.6430153578292322|0.1355761801468507);(-0.12109160150280435|0.7455729095990421|0.6407451333890435|0.13740801094597532);(-0.12429893198814101|0.7467747430764992|0.63861993933452|0.1377646523805065);(-0.12750626247347768|0.7479765765539562|0.6364947452799965|0.13812129381503768);(-0.13071359295881432|0.7491784100314133|0.6343695512254729|0.13847793524956886);(-0.1342509994070038|0.7503799377506926|0.6321127537552638|0.13899701936099365);(-0.14009893759516356|0.7515793251627274|0.6289347323752542|0.14065320221067384);(-0.1459468757833233|0.7527787125747623|0.6257567109952447|0.14230938506035404);(-0.15179481397148303|0.7539780999867971|0.6225786896152351|0.14396556791003423);(-0.15762931699971205|0.7552591666920494|0.6192925768044159|0.14561175082931083);(-0.16304733007008793|0.7590722914870459|0.6126556296384972|0.14694793590607533);(-0.1684653431404638|0.7628854162820423|0.6060186824725784|0.14828412098283986);(-0.17388335621083967|0.7666985410770387|0.5993817353066597|0.14962030605960439);(-0.17930136928121546|0.7705116658720351|0.592744788140741|0.1509564911363689);(-0.18364075895484164|0.7733835741763806|0.5881482990643451|0.14857358866520512);(-0.1879082404020178|0.7761927347146828|0.5836878405272506|0.14594274702417942);(-0.192175721849194|0.7790018952529849|0.5792273819901561|0.14331190538315375);(-0.19644320329637016|0.781811055791287|0.5747669234530617|0.14068106374212805);(-0.1997564100582181|0.7732018928491432|0.5853007463098482|0.1371619051876869);(-0.202892899285746|0.7624782255587687|0.5986112879432794|0.13347824350113177);(-0.20602938851327388|0.7517545582683942|0.6119218295767107|0.12979458181457665);(-0.20916587774080175|0.7410308909780197|0.625232371210142|0.12611092012802153);(-0.19036343557234053|0.715357614382533|0.6546760356153237|0.12763214168202783);(-0.1642480162718826|0.6847011346853419|0.6894974076110896|0.13088832431622133);(-0.13813259697142466|0.6540446549881508|0.7243187796068553|0.1341445069504148);(-0.1120171776709667|0.6233881752909596|0.7591401516026212|0.13740068958460827);(-0.09444442926017386|0.5577722992605838|0.8009283956680587|0.13149542202248832);(-0.08134641322015808|0.47384435848425377|0.8463659536747532|0.12079129959563265);(-0.06824839718014229|0.3899164177079237|0.8918035116814476|0.11008717716877697);(-0.0551503811401265|0.30598847693159364|0.9372410696881419|0.0993830547419213);(-0.039910228084062076|0.3041611441219119|0.94236274939457|0.09022198566271157);(-0.023003968459959404|0.3661898397307354|0.9161276348674573|0.08226106918722625);(-0.006097708835856731|0.42821853533955884|0.8898925203403446|0.07430015271174095);(0.01080855078824594|0.4902472309483823|0.8636574058132319|0.06633923623625564);(0.017280075770184308|0.5330163895628833|0.8429253447146817|0.06267679346199254);(0.011925572131312545|0.5539580729171519|0.8284300775018357|0.06388595421578137);(0.006571068492440782|0.5748997562714205|0.8139348102889898|0.06509511496957021);(0.0012165648535690209|0.5958414396256891|0.799439543076144|0.06630427572335906);(-0.0026420610068181123|0.6057980834072783|0.7926343506529131|0.06765725270254921);(-0.004007557236397525|0.5974463279010687|0.7986459495457073|0.06924992339074156);(-0.005373053465976958|0.5890945723948589|0.8046575484385017|0.07084259407893391);(-0.006738549695556391|0.5807428168886491|0.810669147331296|0.07243526476712626);(-0.007781832194567181|0.5679226649626522|0.8192000612047792|0.07382938646860705);(-0.00800167960434697|0.5436832777416434|0.8341692244733563|0.07471610520404713);(-0.008221527014126758|0.5194438905206346|0.8491383877419333|0.07560282393948722);(-0.008441374423906549|0.4952045032996258|0.8641075510105104|0.07648954267492732);(-0.008168855362095448|0.4736838945905671|0.8771768667315709|0.07758007790068634);(-0.005762748256723873|0.46394465943329216|0.8820135097467262|0.07955381791782741);(-0.003356641151352262|0.4542054242760171|0.8868501527618815|0.0815275579349685);(-0.0009505340459806519|0.44446618911874214|0.8916867957770369|0.0835012979521096);(0.0011530534883264422|0.435125885118965|0.8963564920971412|0.08473900748231943);(0.000332290136063376|0.4296419156416682|0.8994123703650846|0.07886175563885968);(-0.0004884732161996902|0.4241579461643714|0.902468248633028|0.07298450379539995);(-0.0013092365684627561|0.4186739766870746|0.9055241269009714|0.0671072519519402);(-0.0021299999207258224|0.41319000720977783|0.9085800051689148|0.061230000108480453);
