Animations :
RunToRoll
LeftHand quaternion :
(0.00043, 0.79042, 0.00755, 0.61252);(0.00043, 0.79042, 0.00755, 0.61252);(0.00043, 0.79042, 0.00755, 0.61252);(-0.07564, 0.83175, -0.07657, 0.54462);(-0.07564, 0.83175, -0.07657, 0.54462);(-0.14622, 0.83354, 0.00390, 0.53275);(-0.14622, 0.83354, 0.00390, 0.53275);(-0.14622, 0.83354, 0.00390, 0.53275);(-0.11748, 0.78341, 0.12384, 0.59761);(-0.11748, 0.78341, 0.12384, 0.59761);(-0.10607, 0.71767, 0.19558, 0.65988);(-0.10607, 0.71767, 0.19558, 0.65988);(-0.10607, 0.71767, 0.19558, 0.65988);(-0.10557, 0.67355, 0.12132, 0.72143);(-0.10557, 0.67355, 0.12132, 0.72143);(0.01085, 0.71978, -0.04138, 0.69288);(0.01085, 0.71978, -0.04138, 0.69288);(0.01085, 0.71978, -0.04138, 0.69288);(-0.01000, 0.71097, -0.11993, 0.69285);(-0.01000, 0.71097, -0.11993, 0.69285);(0.03014, 0.71736, -0.08186, 0.69122);(0.03014, 0.71736, -0.08186, 0.69122);(0.03014, 0.71736, -0.08186, 0.69122);(0.00540, 0.70095, -0.02988, 0.71257);(0.00540, 0.70095, -0.02988, 0.71257);(0.02064, 0.70959, -0.04886, 0.70262);(0.02064, 0.70959, -0.04886, 0.70262);(0.02064, 0.70959, -0.04886, 0.70262);(0.00388, 0.73181, -0.10539, 0.67330);(0.00388, 0.73181, -0.10539, 0.67330);(-0.03398, 0.74418, -0.09088, 0.66090);(-0.03398, 0.74418, -0.09088, 0.66090);(-0.03398, 0.74418, -0.09088, 0.66090);(-0.08671, 0.75648, -0.03628, 0.64723);(-0.08671, 0.75648, -0.03628, 0.64723);(-0.11733, 0.74347, 0.05168, 0.65636);(-0.11733, 0.74347, 0.05168, 0.65636);(-0.11733, 0.74347, 0.05168, 0.65636);(-0.12249, 0.69949, 0.13706, 0.69060);(-0.12249, 0.69949, 0.13706, 0.69060);(-0.10673, 0.63281, 0.19802, 0.74091);(-0.10673, 0.63281, 0.19802, 0.74091);(-0.10673, 0.63281, 0.19802, 0.74091);(-0.05010, 0.58256, 0.17487, 0.79217);(-0.05010, 0.58256, 0.17487, 0.79217);(0.00957, 0.52962, 0.09362, 0.84300);(0.00957, 0.52962, 0.09362, 0.84300);(0.00957, 0.52962, 0.09362, 0.84300);(0.11336, 0.52784, 0.01602, 0.84160);(0.11336, 0.52784, 0.01602, 0.84160);(0.19685, 0.49648, -0.03692, 0.84463);(0.19685, 0.49648, -0.03692, 0.84463);(0.19685, 0.49648, -0.03692, 0.84463);(0.23053, 0.53812, -0.10661, 0.80369);(0.23053, 0.53812, -0.10661, 0.80369);(0.25283, 0.60110, -0.13430, 0.74613);(0.25283, 0.60110, -0.13430, 0.74613);(0.25283, 0.60110, -0.13430, 0.74613);(0.19058, 0.65225, -0.11488, 0.72461);(0.19058, 0.65225, -0.11488, 0.72461);(0.12103, 0.66464, -0.05043, 0.73557);(0.12103, 0.66464, -0.05043, 0.73557);(0.12103, 0.66464, -0.05043, 0.73557);(0.06203, 0.64295, 0.04883, 0.76183);(0.06203, 0.64295, 0.04883, 0.76183);(0.00488, 0.60120, 0.11607, 0.79061);(0.00488, 0.60120, 0.11607, 0.79061);(0.00488, 0.60120, 0.11607, 0.79061);(-0.01231, 0.55049, 0.16890, 0.81749);(-0.01231, 0.55049, 0.16890, 0.81749);(0.00564, 0.52257, 0.17537, 0.83435);(0.00564, 0.52257, 0.17537, 0.83435);(0.00564, 0.52257, 0.17537, 0.83435);(0.04771, 0.47153, 0.14123, 0.86916);(0.04771, 0.47153, 0.14123, 0.86916);(0.08515, 0.38054, 0.04784, 0.91959);(0.08515, 0.38054, 0.04784, 0.91959);(0.08515, 0.38054, 0.04784, 0.91959);(0.11205, 0.34968, 0.03758, 0.92939);(0.11205, 0.34968, 0.03758, 0.92939);(0.12721, 0.34299, 0.04508, 0.92960);(0.12721, 0.34299, 0.04508, 0.92960);(0.12721, 0.34299, 0.04508, 0.92960);(0.12303, 0.29959, 0.00031, 0.94610);(0.12303, 0.29959, 0.00031, 0.94610);(0.13225, 0.27596, 0.04509, 0.95096);(0.13225, 0.27596, 0.04509, 0.95096);(0.13225, 0.27596, 0.04509, 0.95096);(0.14100, 0.21658, 0.05009, 0.96473);(0.14100, 0.21658, 0.05009, 0.96473);(0.13531, 0.20712, 0.07573, 0.96595);(0.13531, 0.20712, 0.07573, 0.96595);(0.13531, 0.20712, 0.07573, 0.96595);(0.11355, 0.20623, 0.09281, 0.96745);(0.11355, 0.20623, 0.09281, 0.96745);RightHand quaternion :
(-0.23215, 0.46913, -0.02844, 0.85159);(-0.23215, 0.46913, -0.02844, 0.85159);(-0.23215, 0.46913, -0.02844, 0.85159);(-0.28650, 0.49520, -0.15733, 0.80495);(-0.28650, 0.49520, -0.15733, 0.80495);(-0.19164, 0.52339, -0.21287, 0.80251);(-0.19164, 0.52339, -0.21287, 0.80251);(-0.19164, 0.52339, -0.21287, 0.80251);(-0.03191, 0.52534, -0.21937, 0.82151);(-0.03191, 0.52534, -0.21937, 0.82151);(-0.07758, 0.51379, -0.26589, 0.81198);(-0.07758, 0.51379, -0.26589, 0.81198);(-0.07758, 0.51379, -0.26589, 0.81198);(-0.16817, 0.48064, -0.15863, 0.84590);(-0.16817, 0.48064, -0.15863, 0.84590);(-0.25003, 0.46215, -0.11701, 0.84274);(-0.25003, 0.46215, -0.11701, 0.84274);(-0.25003, 0.46215, -0.11701, 0.84274);(-0.24847, 0.45596, -0.15714, 0.84004);(-0.24847, 0.45596, -0.15714, 0.84004);(-0.19619, 0.47446, -0.18716, 0.83748);(-0.19619, 0.47446, -0.18716, 0.83748);(-0.19619, 0.47446, -0.18716, 0.83748);(-0.11512, 0.50323, -0.26931, 0.81301);(-0.11512, 0.50323, -0.26931, 0.81301);(-0.06858, 0.52239, -0.36159, 0.76919);(-0.06858, 0.52239, -0.36159, 0.76919);(-0.06858, 0.52239, -0.36159, 0.76919);(-0.10832, 0.57750, -0.37756, 0.71569);(-0.10832, 0.57750, -0.37756, 0.71569);(-0.16167, 0.58019, -0.35144, 0.71675);(-0.16167, 0.58019, -0.35144, 0.71675);(-0.16167, 0.58019, -0.35144, 0.71675);(-0.23025, 0.56907, -0.27608, 0.73954);(-0.23025, 0.56907, -0.27608, 0.73954);(-0.27888, 0.51682, -0.20048, 0.78418);(-0.27888, 0.51682, -0.20048, 0.78418);(-0.27888, 0.51682, -0.20048, 0.78418);(-0.28403, 0.44696, -0.14849, 0.83516);(-0.28403, 0.44696, -0.14849, 0.83516);(-0.22210, 0.37556, -0.13664, 0.88936);(-0.22210, 0.37556, -0.13664, 0.88936);(-0.22210, 0.37556, -0.13664, 0.88936);(-0.17227, 0.35841, -0.14135, 0.90658);(-0.17227, 0.35841, -0.14135, 0.90658);(-0.09582, 0.34576, -0.18100, 0.91570);(-0.09582, 0.34576, -0.18100, 0.91570);(-0.09582, 0.34576, -0.18100, 0.91570);(-0.00154, 0.34499, -0.25400, 0.90358);(-0.00154, 0.34499, -0.25400, 0.90358);(0.05657, 0.39552, -0.29709, 0.86724);(0.05657, 0.39552, -0.29709, 0.86724);(0.05657, 0.39552, -0.29709, 0.86724);(0.08240, 0.43740, -0.32623, 0.83394);(0.08240, 0.43740, -0.32623, 0.83394);(0.04151, 0.50784, -0.27506, 0.81530);(0.04151, 0.50784, -0.27506, 0.81530);(0.04151, 0.50784, -0.27506, 0.81530);(-0.02658, 0.50306, -0.22558, 0.83387);(-0.02658, 0.50306, -0.22558, 0.83387);(-0.08278, 0.48024, -0.15511, 0.85934);(-0.08278, 0.48024, -0.15511, 0.85934);(-0.08278, 0.48024, -0.15511, 0.85934);(-0.10650, 0.43101, -0.14148, 0.88480);(-0.10650, 0.43101, -0.14148, 0.88480);(-0.11850, 0.38683, -0.12135, 0.90642);(-0.11850, 0.38683, -0.12135, 0.90642);(-0.11850, 0.38683, -0.12135, 0.90642);(-0.10188, 0.33328, -0.11088, 0.93073);(-0.10188, 0.33328, -0.11088, 0.93073);(-0.06052, 0.28179, -0.09924, 0.95241);(-0.06052, 0.28179, -0.09924, 0.95241);(-0.06052, 0.28179, -0.09924, 0.95241);(-0.02078, 0.25534, -0.08808, 0.96261);(-0.02078, 0.25534, -0.08808, 0.96261);(0.02534, 0.21659, -0.08848, 0.97191);(0.02534, 0.21659, -0.08848, 0.97191);(0.02534, 0.21659, -0.08848, 0.97191);(0.07584, 0.18152, -0.07985, 0.97720);(0.07584, 0.18152, -0.07985, 0.97720);(0.09972, 0.17829, -0.08160, 0.97551);(0.09972, 0.17829, -0.08160, 0.97551);(0.09972, 0.17829, -0.08160, 0.97551);(0.12232, 0.17376, -0.08210, 0.97371);(0.12232, 0.17376, -0.08210, 0.97371);(0.15360, 0.15506, -0.08384, 0.97228);(0.15360, 0.15506, -0.08384, 0.97228);(0.15360, 0.15506, -0.08384, 0.97228);(0.17660, 0.13341, -0.11020, 0.96895);(0.17660, 0.13341, -0.11020, 0.96895);(0.16996, 0.10708, -0.10423, 0.97405);(0.16996, 0.10708, -0.10423, 0.97405);(0.16996, 0.10708, -0.10423, 0.97405);(0.14892, 0.09317, -0.08473, 0.98080);(0.14892, 0.09317, -0.08473, 0.98080);LeftHand pos :
(-7.92, 3.60, 23.68);(-7.92, 3.60, 23.68);(-7.92, 3.60, 23.68);(-7.92, 3.63, 23.66);(-7.92, 3.63, 23.66);(-7.92, 3.68, 23.66);(-7.92, 3.68, 23.66);(-7.92, 3.68, 23.66);(-7.92, 3.73, 23.69);(-7.92, 3.73, 23.69);(-7.91, 3.75, 23.72);(-7.91, 3.75, 23.72);(-7.91, 3.75, 23.72);(-7.90, 3.73, 23.75);(-7.90, 3.73, 23.75);(-7.89, 3.67, 23.76);(-7.89, 3.67, 23.76);(-7.89, 3.67, 23.76);(-7.90, 3.62, 23.76);(-7.90, 3.62, 23.76);(-7.92, 3.62, 23.76);(-7.92, 3.62, 23.76);(-7.92, 3.62, 23.76);(-7.93, 3.63, 23.76);(-7.93, 3.63, 23.76);(-7.93, 3.63, 23.76);(-7.93, 3.63, 23.76);(-7.93, 3.63, 23.76);(-7.93, 3.64, 23.76);(-7.93, 3.64, 23.76);(-7.93, 3.67, 23.76);(-7.93, 3.67, 23.76);(-7.93, 3.67, 23.76);(-7.94, 3.72, 23.77);(-7.94, 3.72, 23.77);(-7.95, 3.78, 23.78);(-7.95, 3.78, 23.78);(-7.95, 3.78, 23.78);(-7.96, 3.82, 23.82);(-7.96, 3.82, 23.82);(-7.97, 3.83, 23.87);(-7.97, 3.83, 23.87);(-7.97, 3.83, 23.87);(-7.98, 3.79, 23.92);(-7.98, 3.79, 23.92);(-7.98, 3.73, 23.96);(-7.98, 3.73, 23.96);(-7.98, 3.73, 23.96);(-7.99, 3.65, 23.99);(-7.99, 3.65, 23.99);(-8.00, 3.58, 23.99);(-8.00, 3.58, 23.99);(-8.00, 3.58, 23.99);(-8.00, 3.53, 23.97);(-8.00, 3.53, 23.97);(-8.00, 3.53, 23.95);(-8.00, 3.53, 23.95);(-8.00, 3.53, 23.95);(-8.00, 3.56, 23.94);(-8.00, 3.56, 23.94);(-8.00, 3.62, 23.95);(-8.00, 3.62, 23.95);(-8.00, 3.62, 23.95);(-8.01, 3.68, 23.98);(-8.01, 3.68, 23.98);(-8.03, 3.73, 24.03);(-8.03, 3.73, 24.03);(-8.03, 3.73, 24.03);(-8.06, 3.76, 24.09);(-8.06, 3.76, 24.09);(-8.08, 3.77, 24.14);(-8.08, 3.77, 24.14);(-8.08, 3.77, 24.14);(-8.10, 3.74, 24.20);(-8.10, 3.74, 24.20);(-8.11, 3.71, 24.24);(-8.11, 3.71, 24.24);(-8.11, 3.71, 24.24);(-8.14, 3.68, 24.26);(-8.14, 3.68, 24.26);(-8.16, 3.66, 24.27);(-8.16, 3.66, 24.27);(-8.16, 3.66, 24.27);(-8.18, 3.64, 24.29);(-8.18, 3.64, 24.29);(-8.20, 3.63, 24.30);(-8.20, 3.63, 24.30);(-8.20, 3.63, 24.30);(-8.21, 3.62, 24.32);(-8.21, 3.62, 24.32);(-8.23, 3.63, 24.33);(-8.23, 3.63, 24.33);(-8.23, 3.63, 24.33);(-8.24, 3.64, 24.34);(-8.24, 3.64, 24.34);RightHand pos :
(-7.89, 3.65, 23.53);(-7.89, 3.65, 23.53);(-7.89, 3.65, 23.53);(-7.87, 3.65, 23.53);(-7.87, 3.65, 23.53);(-7.86, 3.62, 23.54);(-7.86, 3.62, 23.54);(-7.86, 3.62, 23.54);(-7.86, 3.59, 23.56);(-7.86, 3.59, 23.56);(-7.86, 3.60, 23.56);(-7.86, 3.60, 23.56);(-7.86, 3.60, 23.56);(-7.87, 3.65, 23.57);(-7.87, 3.65, 23.57);(-7.88, 3.69, 23.58);(-7.88, 3.69, 23.58);(-7.88, 3.69, 23.58);(-7.87, 3.70, 23.59);(-7.87, 3.70, 23.59);(-7.87, 3.67, 23.61);(-7.87, 3.67, 23.61);(-7.87, 3.67, 23.61);(-7.86, 3.64, 23.63);(-7.86, 3.64, 23.63);(-7.86, 3.62, 23.63);(-7.86, 3.62, 23.63);(-7.86, 3.62, 23.63);(-7.86, 3.62, 23.63);(-7.86, 3.62, 23.63);(-7.86, 3.65, 23.63);(-7.86, 3.65, 23.63);(-7.86, 3.65, 23.63);(-7.87, 3.70, 23.64);(-7.87, 3.70, 23.64);(-7.89, 3.75, 23.67);(-7.89, 3.75, 23.67);(-7.89, 3.75, 23.67);(-7.91, 3.78, 23.71);(-7.91, 3.78, 23.71);(-7.93, 3.78, 23.75);(-7.93, 3.78, 23.75);(-7.93, 3.78, 23.75);(-7.94, 3.75, 23.79);(-7.94, 3.75, 23.79);(-7.94, 3.71, 23.81);(-7.94, 3.71, 23.81);(-7.94, 3.71, 23.81);(-7.94, 3.66, 23.83);(-7.94, 3.66, 23.83);(-7.93, 3.61, 23.84);(-7.93, 3.61, 23.84);(-7.93, 3.61, 23.84);(-7.91, 3.58, 23.83);(-7.91, 3.58, 23.83);(-7.90, 3.59, 23.83);(-7.90, 3.59, 23.83);(-7.90, 3.59, 23.83);(-7.90, 3.63, 23.84);(-7.90, 3.63, 23.84);(-7.91, 3.68, 23.87);(-7.91, 3.68, 23.87);(-7.91, 3.68, 23.87);(-7.92, 3.71, 23.91);(-7.92, 3.71, 23.91);(-7.95, 3.74, 23.95);(-7.95, 3.74, 23.95);(-7.95, 3.74, 23.95);(-7.98, 3.74, 23.99);(-7.98, 3.74, 23.99);(-8.02, 3.73, 24.03);(-8.02, 3.73, 24.03);(-8.02, 3.73, 24.03);(-8.05, 3.71, 24.07);(-8.05, 3.71, 24.07);(-8.07, 3.69, 24.10);(-8.07, 3.69, 24.10);(-8.07, 3.69, 24.10);(-8.10, 3.66, 24.13);(-8.10, 3.66, 24.13);(-8.11, 3.64, 24.15);(-8.11, 3.64, 24.15);(-8.11, 3.64, 24.15);(-8.12, 3.63, 24.16);(-8.12, 3.63, 24.16);(-8.14, 3.62, 24.18);(-8.14, 3.62, 24.18);(-8.14, 3.62, 24.18);(-8.15, 3.62, 24.19);(-8.15, 3.62, 24.19);(-8.17, 3.63, 24.19);(-8.17, 3.63, 24.19);(-8.17, 3.63, 24.19);(-8.18, 3.64, 24.19);(-8.18, 3.64, 24.19);To animation Local Rotations : 
mixamorig:Hips : (0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);(0.48935, 0.06799, -0.27425, 0.82505);
mixamorig:LeftUpLeg : (-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);(-0.01129, 0.71432, 0.69972, -0.00314);
mixamorig:LeftLeg : (-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);(-0.47939, 0.07878, 0.05423, 0.87238);
